label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
ih,0.737236678125,-0.737662919679,0.508536504055,0.605961165179,0.465241254909,0.197396401819,0.627876600931,-0.228458741584,-0.163974567255,0.48210410513,0.67395668785,-0.359775093227,0.660415856192,0.482911337308,-0.863604127464
ch,-0.0407613090261,0.294594438242,0.0599463190342,-0.505521728813,-0.368395522279,0.313728510014,-0.577855284893,0.140208492067,0.405074494303,-0.268668915659,0.00943129406106,-0.284674648676,-0.413465931016,0.297322945832,-0.131344912495
ey,0.474958686246,-0.280594761171,-0.59565581198,0.247490588646,0.56491179573,-0.503825126743,0.442144976449,0.113880812072,0.375697303246,0.543768689944,0.196795787413,-0.398621874301,0.40244336414,0.651502511137,-0.559017251281
aw,0.492164894727,0.0266097772941,-0.542026411175,0.0979741235444,0.704470697332,0.353906444839,0.251024568622,-0.56023207999,-0.15621455216,0.232549015341,0.470855480316,0.211039339273,-0.0546286365502,0.700725733526,-0.584858449514
ay,-0.467134090726,-0.0692442931493,-0.79135558214,0.883573167507,0.682193355622,-0.215446171905,0.748812149807,-0.335538348938,-0.00695209795507,0.591918303063,0.363263458138,-0.538727891791,-0.301145682066,0.310575856862,-0.435452589166
zh,0.181599985545,0.158078614223,0.0161319471956,-0.0925616452604,-0.34817971323,-0.0397087426791,-0.309501324194,-0.0187704112576,-0.132878914348,-0.198660064548,-0.215822886098,-0.233194091919,-0.114060225292,0.38319382652,0.00714337295367
tq,-0.182633201988,0.366699880435,0.440313838586,-0.334961758551,0.366246590937,-0.675528587832,-0.513573971731,0.274058977909,-9.5258007739e-05,0.29559386418,-0.0462201289915,0.236459220411,-0.518693500873,0.637519372372,0.304778626608
er,0.66481432091,-0.747509488692,-0.415583313682,0.379468368087,0.468813101493,-0.180938368299,-0.215243213524,-0.0921462392702,-0.0311631914343,0.24246424112,0.310380506108,-0.48310810725,0.631522456724,0.159735688615,0.469457430427
#,0.67597934393,0.737518164903,0.841997442946,-0.764242260527,-0.875745952951,-0.539801639306,0.814738127435,-0.559767433137,0.651860937014,0.424117547964,-0.789369715919,0.663761421506,0.685116695291,-0.716596221667,0.774773189269
ayn,0.156938285351,-0.0587414294801,-0.130242486599,0.060938870011,0.15183591519,0.0659612814728,-0.0599891744267,0.00173867056674,-0.0470840274136,0.0698077077889,0.0326126464678,-0.187919200181,0.00185812403522,0.221244370482,-0.147775444564
eng,0.176422784261,-0.0372222049313,-0.0505556054353,0.0905062658035,0.105068124369,0.0283941753674,-0.159152297752,0.0757172490148,-0.0819263037466,0.0378288892009,0.0212042668895,-0.207181864432,-0.00179826814388,0.244092313196,-0.162650815028
aan,0.234581836203,-0.0478543017733,-0.159883264497,0.118906540129,0.192681890138,0.0863087441016,-0.15368822789,0.0245595589111,0.00708679430051,0.148699906624,0.0812492608935,-0.21405991076,0.0650971122395,0.262044554433,-0.18090752823
eyn,0.170531838727,-0.0520970237795,-0.104125253662,0.0735556370379,0.153702337818,0.0847031160268,-0.0714471776982,0.00408832521012,-0.043755630258,0.0754496505706,0.0675886468949,-0.165118956425,0.0432201987296,0.261892469283,-0.194670502168
nx,-0.565992233847,0.615264299288,-0.0197990934476,0.449275212305,-0.38597770688,0.332845313859,-0.2504775421,0.406974917881,-0.593803281807,-0.51231329617,-0.64195490129,0.530867686089,-0.0497895457028,0.250691703054,0.615428652687
oyn,0.194386938151,-0.0229182040363,-0.111571108735,0.0590646531693,0.122293503264,0.111020808464,-0.123637328064,0.0207990940559,-0.0515814745307,0.06893743407,0.0258424367243,-0.143630175133,0.0278256909302,0.253178902645,-0.14128380259
r,0.687722778621,-0.597722885931,-0.58024108676,-0.292652624291,0.531952471685,0.598961346494,-0.681152997859,0.519970797172,-0.668745117603,-0.240317119866,-0.470945327063,0.644636420315,0.557043267845,-0.622671212651,0.541865528671
th,0.0213627219353,0.29057810301,-0.219596163948,0.364616764328,-0.47363990448,0.409107252223,-0.364234819784,0.684942292682,0.493950150646,-0.465642783331,-0.36761062225,-0.140045458798,-0.553673722446,0.525566094283,-0.182906295691
t,-0.460381144262,-0.265505503467,0.591119670703,-0.756991484632,0.414365078024,-0.174674448409,-0.713317802959,0.624499013026,0.594787373323,0.374270302952,-0.198833034127,-0.412333722196,-0.546298752423,0.606414070994,0.444413488999
ehn,0.208988555993,-0.0379248211498,-0.21313753063,0.182880130131,0.206463454284,0.0355555383454,-0.151361340588,0.015289735403,-0.0253767994178,0.15599692032,0.196506063099,-0.190769318258,0.119278599215,0.344593104827,-0.216253800833
<,0.339982536992,0.190983621904,0.19889519121,-0.206547452432,-0.118460208941,-0.0352656227562,-0.111890854363,0.0472476543067,-0.0579817655889,-0.0168753168194,-0.204916966862,0.0375724949972,0.175079201009,0.160354079656,0.121763906514
>,0.19191009139,0.194002408088,0.158405875603,-0.314488315721,-0.179815428331,0.193792866053,-0.0361852239076,-0.0329729575302,-0.0514683764485,-0.0247328570878,-0.227100895475,0.0326577027412,0.239688079125,-0.0432619574062,-0.112040092667
ng,0.717925375068,-0.702691401565,0.677959064232,0.752223454132,-0.627893119092,-0.578924649242,-0.154870087255,0.724502669092,-0.598176316753,0.0974071721468,-0.400892339641,-0.369202455634,-0.73291697701,0.322165351193,0.605886390421
dh,-0.760381248203,-0.234566291398,-0.47243509327,0.596905486747,-0.673631883537,0.537198918639,-0.688190711558,0.293065400844,0.343515904268,0.310134389979,-0.603690825997,-0.714947406805,-0.50239890366,-0.325443187008,0.544451910704
uhn,0.139115526853,-0.0213747624835,-0.061420344014,0.0316792671958,0.0703163637289,0.0907173271398,-0.135085449675,0.0269583718369,-0.0484192978846,0.0339093875076,0.013179595954,-0.171952505449,0.00161725492986,0.224986181056,-0.133687091539
aon,0.128747177612,-0.0472921565673,-0.0993785933687,0.0735645137648,0.110588304293,0.113663392109,-0.0933962486803,0.0221242042341,-0.0231270102906,0.0314014855654,0.0479093780002,-0.183289280365,-0.0151842572635,0.246993529756,-0.151332020665
aen,0.181508079684,-0.0610482457107,-0.238532283466,0.0019480374155,0.304881954293,0.0312094614845,-0.0244766825014,-0.0019791735093,-0.129956406702,0.279067033295,0.119460570549,-0.1408212162,0.0386351987286,0.228605224792,-0.379939707562
awn,0.16564464546,-0.0172673082044,-0.114464806672,0.0332428416571,0.146360982774,0.0683810697292,-0.0586848407971,0.00238267895697,-0.0469323710518,0.0493879493815,0.0886362129781,-0.156580304547,-4.41936650949e-05,0.256851621031,-0.194287438918
hh,-0.640122021382,0.447649963308,-0.343192594011,-0.216551784151,0.0626973072822,0.513300788191,-0.784379806941,-0.434717087418,0.474328587879,0.368147727593,-0.65655861198,0.466132378309,0.485364120058,0.468806783008,-0.223010219526
jh,0.0961943804327,0.0227389490902,0.479454755205,-0.349185669448,-0.459360967247,0.267409094731,-0.49417755911,-0.201108608984,-0.396411422147,-0.386681249656,-0.678011239885,-0.499019622991,-0.26468430375,0.296002871342,-0.259302304185
ahl,0.13035768247,-0.0121516102785,-0.0490464970488,0.0258792126608,0.0561280714873,0.0919346003489,-0.139080152273,0.0302339201284,-0.0439269241733,0.0372411213802,-0.000736430690741,-0.170645234195,-0.00130517387559,0.222734081939,-0.134586820896
dx,-0.805332349762,0.653788581642,0.310183723292,-0.190718902852,-0.0897880472369,-0.469821005383,-0.378571756143,0.371425953649,-0.511485412767,-0.650546191487,-0.684810481966,-0.0912987298803,-0.372126661002,0.585704918207,0.19911857571
own,0.194240791271,-0.191510991382,-0.287044059225,0.334518701414,0.399235633482,0.142124831413,0.145309168114,0.0172470963645,-0.0134759579334,-0.0415454872206,0.512273402563,0.204937690812,0.137318237409,0.326605031634,-0.302997364285
em,-0.198937822773,0.335876651698,-0.580137218375,-0.382438954376,0.741692729471,0.130146845895,-0.384571209908,-0.620097457686,-0.288317662041,0.139185380877,0.607852908076,-0.0386097054827,0.220344370475,0.401506946087,0.104000445284
iyih,0.130048139199,-0.00996796957271,-0.0468836854799,0.0261081557871,0.0556535670093,0.090437762566,-0.138736330514,0.0289107840338,-0.0450148862291,0.0366090066941,-0.0004161256534,-0.170182555389,0.000167954503221,0.222804827599,-0.133881605892
b,-0.58898095744,0.523961950939,0.739035800809,0.245722844219,-0.0130319939954,0.38924756753,-0.442659422307,0.464748596586,0.198162256296,-0.534836092732,-0.725642645902,-0.401687512453,0.308693450754,-0.667383220745,-0.626206987542
d,0.0464838561495,-0.0194300206142,0.460587865369,-0.275576799138,-0.274343447686,0.0729907313624,-0.543905266422,-0.568305357857,-0.454695815824,-0.465474849244,-0.416146731742,-0.387988922269,-0.515785545047,0.685501109277,0.027782481455
g,-0.375051271866,-0.0601210732677,0.694253890152,-0.126226087199,-0.526592990648,0.695349348746,0.254648913583,0.377172796854,-0.392613849645,-0.310273627413,-0.674504510129,0.242852505666,-0.385260735091,0.35082666264,-0.441326894107
f,-0.201256830821,0.539785877977,0.0931230693145,-0.673014749667,-0.644007247664,0.518530576421,-0.573242826549,0.28686025543,0.116686743576,0.226927979523,-0.0376923703333,-0.0368254723777,-0.652330292294,0.229475451526,-0.487517123066
h,0.127279234164,-0.0157224983538,-0.0470961701446,0.0260693005347,0.0542240169349,0.0903913889297,-0.136791345968,0.032569287874,-0.0420087274531,0.0376528534094,-0.00364638159203,-0.173136761915,-0.000908569941843,0.222451671473,-0.133131965631
k,-0.410438308348,-0.688223382686,0.754021097656,-0.572749032097,-0.548046780259,-0.160444716534,-0.558803998221,0.481088648436,0.401036185808,-0.202410869658,-0.0639900108345,0.56018320327,-0.00982653789312,0.37385392033,-0.680892185492
iyn,0.13456544318,0.00764939815424,-0.136246424738,0.116991948112,0.146299561576,0.0156127851784,-0.0826550362461,0.0235950966741,-0.00257758951119,-0.00913269352697,0.051229004608,-0.202115067236,0.0115784289512,0.263044430097,-0.173122691077
m,-0.241149318516,0.422463100911,0.714752569557,-0.44561350395,-0.0192188398614,0.289718842483,-0.714276227425,-0.388166387465,-0.547741009271,-0.0416181998674,0.513033350054,-0.213453510497,-0.430149714752,-0.754407033664,0.32183141923
l,0.603380652863,0.637550273739,0.173379546924,-0.565688207943,0.61179240231,0.77637430617,-0.585611996661,0.583638934301,-0.463592909195,0.18743437576,-0.679472946713,-0.482249453695,0.0208085036638,-0.0193423088924,0.168128607987
o,0.13035768247,-0.0121516102785,-0.0490464970488,0.0258792126608,0.0561280714873,0.0919346003489,-0.139080152273,0.0302339201284,-0.0439269241733,0.0372411213802,-0.000736430690741,-0.170645234195,-0.00130517387559,0.222734081939,-0.134586820896
n,-0.293608584698,0.254025225268,0.581148906319,0.45675325931,-0.531667113624,0.502909607377,-0.486185977472,0.579859508578,-0.603682994422,0.469961186355,0.249451017907,0.44762020487,0.464504871828,0.501852342679,0.549456531075
p,-0.234837970131,0.553704097737,0.265568617925,-0.202513846178,-0.58098412657,0.487415474407,-0.628819399954,0.689603625992,0.487468096119,-0.533201405224,0.42814904213,-0.314942978219,0.491040693287,-0.239024059724,-0.5281931531
s,0.167640540034,0.104859623248,-0.451828316398,0.335384370495,-0.601369298736,-0.523160421795,-0.818167705503,0.0734420024439,-0.718743174913,0.635834062332,-0.70714695663,0.415307131058,-0.600534808138,-0.399178454384,-0.794715397908
sh,0.0626095901542,0.197857459319,0.196212599159,-0.366105683995,-0.52527588708,-0.369496838659,-0.82625451828,0.24151707419,-0.426738293657,0.0399603554514,-0.419623661049,-0.404508603935,0.241969479363,0.299274779689,-0.395250920534
uh,0.699887496917,-0.146018282034,-0.463040250216,0.558770041409,0.542867158997,0.434222612489,0.379995416232,0.351009834033,-0.0637365789983,0.59018117329,0.461012210918,-0.661889272105,0.286753843199,0.275417256877,-0.0658388932929
oy,0.405011494477,-0.143106888744,-0.248015800531,0.202721143046,0.397332761292,0.230013178966,-0.0330389080698,-0.161039707875,0.0153554381287,-0.00863333229255,0.0809301898428,-0.220244276327,0.200574425629,0.342168610963,-0.101214259798
v,-0.193142384797,0.528679976714,0.0789253653598,-0.549185057136,-0.763534249982,0.219073207339,-0.286299571172,0.274308824892,-0.270074259803,-0.56161417054,0.267526870076,-0.139483194802,-0.462397895744,0.219587767916,0.112470752503
y,-0.480495766515,-0.538231714257,-0.710814935095,-0.618623595785,-0.496539186775,0.342252518505,-0.252969530305,-0.624690633779,0.0977600076594,-0.278944329654,-0.715852237849,-0.587002308771,0.306906979897,0.505343529564,0.497576810575
ihn,0.324451182538,-0.133591871572,-0.103612411007,0.150620362591,0.184364566491,-0.0419709533582,-0.0128185811695,-0.0231595912644,-0.163153370327,0.131300539372,0.134467859332,-0.176018337518,0.135397922488,0.342552624832,-0.173936863565
z,0.50972198808,0.671480192415,-0.292363816424,0.130911847104,-0.662903598781,-0.311750111043,-0.45651076668,0.149890006859,-0.0871406559095,-0.402818170026,-0.0525970537325,-0.173714787085,-0.291127221763,0.330964350889,0.153856235352
uw,0.706426083795,-0.509011745918,-0.555297314337,-0.0664430617706,0.715530760734,-0.45960602668,0.503873099931,0.0500894773695,-0.257450134247,-0.438459667593,0.691869360848,-0.505176531862,-0.12640871328,-0.45154085556,-0.513548655216
uwn,0.152227711486,-0.0124177756609,-0.0570021797764,0.0170415188657,0.0544285167401,0.0734412899583,-0.123168770693,0.0267602037755,-0.0526016337997,0.034383626966,-0.00787442612585,-0.167324760791,0.0133365363767,0.200082488671,-0.128990377518
