"(u'#', u'm')",uh,16
"(u'b', u'eh')",k,1
"(u'uw', u'ey')",#,21
"(u'ih', u'iy')",s,33
"(u'm', u'aa')",l,2
"(u'ay', u'd')",r,1
"(u't', u'n')",ah,67
"(u'ih', u'd')",ay,1
"(u'th', u'ae')",#,36
"(u'hh', u'd')",ay,11
"(u'r', u't')",aen,2
"(u'uw', u'f')",#,133
"(u'hh', u'er')",ah,5
"(u'p', u'tq')",eyn,1
"(u'n', u'v')",#,88
"(u'k', u'g')",eh,1
"(u'r', u'g')",iy,11
"(u'ng', u't')",s,1
"(u'w', u'ah')",ah,1
"(u'iy', u'r')",ch,6
"(u'eh', u'm')",n,9
"(u'p', u'ey')",l,468
"(u'uw', u'sh')",l,1
"(u'ey', u'nx')",iy,1
"(u'nx', u'p')",#,1
"(u'eh', u'dh')",er,4
"(u'#', u'er')",w,1866
"(u'#', u'eh')",ihn,1
"(u'eh', u'zh')",l,2
"(u'w', u'#')",ao,17
"(u'iyn', u'n')",#,2
"(u'iy', u'ow')",k,3
"(u'r', u'tq')",ih,33
"(u'nx', u'nx')",er,4
"(u'p', u'eyn')",l,3
"(u'ah', u'er')",p,23
"(u'n', u'l')",ao,5
"(u'ae', u'b')",sh,1
"(u'hh', u'dx')",ey,15
"(u'm', u'#')",hh,3
"(u'n', u's')",#,1202
"(u'uh', u'#')",b,39
"(u'd', u'ng')",ey,1
"(u'p', u'ah')",iy,2
"(u'f', u'b')",t,2
"(u'p', u'nx')",uh,2
"(u'sh', u'tq')",er,8
"(u'uh', u'#')",y,1
"(u't', u'm')",ayn,2
"(u'ih', u'iy')",t,53
"(u'ehn', u'd')",ih,1
"(u'th', u'#')",th,1
"(u'#', u'aan')",m,4
"(u'sh', u'z')",ihn,1
"(u't', u'm')",ih,34
"(u'uw', u't')",en,9
"(u'#', u'ey')",aw,1
"(u'b', u'th')",ow,80
"(u'ae', u'ah')",jh,7
"(u'uh', u'b')",t,9
"(u'uwn', u't')",ihn,1
"(u'#', u'#')",ow,877
"(u'n', u'dx')",ow,32
"(u'dx', u'eh')",el,1
"(u'f', u'v')",ay,228
"(u'ih', u'v')",b,1
"(u'k', u'n')",ay,183
"(u'zh', u'el')",en,1
"(u'm', u'oy')",b,1
"(u'ah', u'd')",sh,1
"(u'm', u'jh')",oy,1
"(u'ah', u'ih')",d,28
"(u'l', u'jh')",iy,8
"(u'uh', u'b')",m,2
"(u'l', u'r')",dx,11
"(u'ao', u'em')",#,7
"(u'#', u'#')",eyn,6
"(u't', u'nx')",aw,7
"(u'dh', u'l')",eh,26
"(u'g', u'#')",en,24
"(u'ae', u'aen')",#,1
"(u'ay', u'tq')",ih,5
"(u'g', u'ah')",y,24
"(u'uw', u'#')",uh,2
"(u'#', u'dx')",own,1
"(u'ah', u'ah')",hh,53
"(u'#', u'z')",aw,2
"(u'iy', u'w')",l,1
"(u'ahn', u'l')",ae,1
"(u'p', u'ah')",hh,1
"(u'aen', u'#')",ah,2
"(u'eh', u's')",s,7
"(u'iy', u'#')",uh,2
"(u's', u'en')",aw,1
"(u'ao', u'dx')",t,1
"(u'sh', u'aw')",#,2
"(u'#', u'ao')",n,121
"(u'w', u'v')",ay,3
"(u'ng', u'#')",ey,2
"(u'd', u'ih')",dx,1
"(u'#', u'ah')",aa,3
"(u'ih', u'm')",#,395
"(u'p', u't')",er,71
"(u'ao', u'eh')",g,2
"(u'z', u't')",ih,38
"(u'sh', u'p')",ah,7
"(u'ey', u's')",aa,4
"(u'em', u'iy')",ih,1
"(u'tq', u'#')",dh,1
"(u'm', u'ao')",ey,1
"(u'ah', u'ahn')",l,3
"(u'eh', u'sh')",m,3
"(u'ow', u'ih')",n,3
"(u's', u'uh')",p,10
"(u'ch', u'nx')",ah,2
"(u'ao', u'z')",oy,1
"(u'aan', u's')",n,2
"(u'dx', u'er')",ah,1
"(u'p', u'el')",f,9
"(u'ng', u'ih')",g,18
"(u'f', u'jh')",er,6
"(u'm', u'd')",iy,21
"(u'l', u'er')",y,17
"(u'aa', u'y')",ay,1
"(u'ahn', u'aw')",#,2
"(u's', u's')",ah,126
"(u'p', u'ae')",hh,1
"(u'f', u'g')",aa,3
"(u'aa', u'ihn')",r,2
"(u'l', u'#')",ch,1
"(u'w', u'b')",eh,28
"(u'f', u'ao')",aa,1
"(u'n', u'iy')",el,14
"(u'd', u'#')",s,382
"(u'#', u'ayn')",t,12
"(u'ch', u'ae')",ay,1
"(u'em', u'ih')",#,68
"(u'm', u's')",iy,3
"(u'b', u'y')",#,12
"(u'em', u'r')",ao,1
"(u'#', u'w')",ah,185
"(u'ih', u'iy')",ng,5
"(u'f', u'en')",#,44
"(u'#', u'r')",ow,93
"(u'ih', u'z')",l,27
"(u'v', u'k')",ih,14
"(u'#', u'w')",hh,134
"(u'jh', u'g')",#,7
"(u'n', u'ah')",dx,11
"(u'ow', u'#')",dh,1
"(u'ah', u'ih')",nx,97
"(u'er', u'y')",#,406
"(u'aen', u'p')",m,1
"(u'n', u'z')",iy,46
"(u'w', u'nx')",ah,563
"(u'r', u'el')",sh,1
"(u'ah', u'hh')",p,1
"(u'iy', u'ey')",dx,1
"(u'ih', u'#')",ow,66
"(u'o', u'n')",#,1
"(u'ng', u'>')",k,1
"(u'#', u'ah')",ah,17
"(u'n', u'ch')",ih,7
"(u'p', u'ow')",r,121
"(u't', u'eh')",el,1
"(u'sh', u'p')",aa,38
"(u'hh', u'r')",ih,153
"(u'nx', u'hh')",#,61
"(u'jh', u'aw')",r,1
"(u'th', u'en')",ih,2
"(u'ao', u'#')",tq,98
"(u't', u'ng')",iy,19
"(u'k', u'ae')",hh,1
"(u'm', u'tq')",ayn,1
"(u'k', u'z')",s,1
"(u'n', u'z')",ey,2
"(u'eh', u'ihn')",#,2
"(u'jh', u'm')",ey,1
"(u'#', u'ey')",r,253
"(u'ow', u'n')",n,5
"(u'v', u'el')",r,12
"(u's', u'r')",ch,174
"(u'er', u'ah')",r,9
"(u'nx', u'uw')",#,5
"(u'v', u'th')",en,1
"(u'aen', u'ih')",s,4
"(u'uh', u'ng')",ih,5
"(u'#', u'aen')",p,1
"(u'eh', u'w')",tq,8
"(u'f', u'aw')",l,7
"(u'ay', u'er')",zh,1
"(u'd', u'aa')",iy,2
"(u'ao', u'ihn')",l,2
"(u'nx', u'iy')",eh,1
"(u'th', u'uw')",w,1
"(u'b', u'n')",eh,132
"(u'ch', u's')",oy,44
"(u'#', u'd')",er,6
"(u't', u'ih')",uw,18
"(u't', u'nx')",ae,13
"(u'f', u'd')",n,1
"(u'z', u's')",ehn,1
"(u'g', u'z')",uh,4
"(u'v', u'em')",r,1
"(u'l', u'z')",er,50
"(u'ch', u'ow')",#,5
"(u'#', u'z')",aa,2
"(u'eh', u'en')",p,1
"(u'ah', u'aw')",r,130
"(u'n', u'ae')",l,1
"(u'eyn', u'ah')",#,3
"(u'sh', u'ey')",ih,3
"(u'w', u'nx')",aa,270
"(u'ae', u'n')",s,8
"(u'er', u'uw')",d,14
"(u'aa', u'aan')",#,1
"(u's', u'el')",ah,2
"(u'aan', u'#')",z,1
"(u'jh', u't')",uw,1
"(u'oy', u'#')",ng,12
"(u'r', u'eh')",t,1
"(u'b', u'f')",ow,2
"(u'hh', u'd')",er,59
"(u'eh', u'k')",s,13
"(u'el', u'p')",l,1
"(u'ow', u'#')",g,1
"(u'ah', u'ih')",n,75
"(u'jh', u'iy')",er,12
"(u'b', u'aa')",n,2
"(u'uh', u'ae')",#,9
"(u'tq', u'r')",#,450
"(u'b', u'ow')",z,2
"(u'ah', u'>')",s,1
"(u'r', u'ah')",v,6
"(u'#', u'eh')",er,5
"(u'ao', u'ah')",g,1
"(u'ihn', u's')",ng,1
"(u'z', u'eh')",n,7
"(u'uw', u'<')",>,10
"(u'#', u'ae')",em,3
"(u'f', u'en')",k,1
"(u'em', u'eh')",#,47
"(u'ah', u'uh')",b,6
"(u'el', u'm')",ah,22
"(u'ahn', u'n')",#,12
"(u'#', u's')",ow,2
"(u'ey', u'w')",t,1
"(u'oy', u'#')",t,3
"(u'd', u'ih')",m,17
"(u'w', u'm')",iy,2
"(u'em', u'r')",#,81
"(u't', u'r')",f,1
"(u'iy', u'er')",t,7
"(u'#', u'jh')",n,4
"(u'ae', u'k')",sh,1
"(u'n', u'jh')",er,2
"(u'aa', u'ng')",iy,1
"(u'#', u'd')",ey,24
"(u'v', u'l')",eh,43
"(u's', u'#')",uh,31
"(u'ih', u'em')",s,2
"(u'ao', u'ih')",dx,4
"(u'oy', u'z')",s,1
"(u'sh', u'dx')",uw,25
"(u'ao', u'ey')",dh,1
"(u'iy', u'ow')",s,2
"(u'er', u'r')",f,2
"(u'oy', u't')",n,30
"(u'f', u'ah')",m,2
"(u'ih', u'ao')",p,5
"(u'dx', u'ow')",nx,1
"(u'#', u'z')",ah,680
"(u'#', u'el')",d,4
"(u'aw', u'ih')",n,4
"(u'#', u'ihn')",b,10
"(u'er', u'k')",r,6
"(u'tq', u'eh')",en,2
"(u't', u'iy')",aa,1
"(u'ih', u'aw')",f,2
"(u's', u'n')",aa,2
"(u'p', u't')",uw,2
"(u'p', u'ahn')",l,1
"(u's', u'l')",ay,6
"(u'em', u'nx')",aw,1
"(u'ah', u'r')",n,10
"(u'ng', u'r')",k,17
"(u'ih', u'ae')",d,1
"(u'm', u'tq')",iy,12
"(u'p', u'dh')",aa,1
"(u'r', u'z')",l,6
"(u'ih', u'>')",ng,6
"(u'l', u'ah')",aw,2
"(u'sh', u'ow')",#,4
"(u'#', u'nx')",m,1
"(u'ah', u'dx')",m,2
"(u'r', u'er')",p,11
"(u'uw', u'#')",em,3
"(u'ow', u'nx')",ah,28
"(u'eh', u'w')",#,283
"(u'aa', u'eh')",t,1
"(u'er', u'el')",jh,1
"(u'm', u'iy')",el,4
"(u'tq', u'ng')",iy,1
"(u'uh', u'r')",sh,1
"(u'r', u'el')",b,3
"(u'ey', u'ao')",#,63
"(u'ih', u'nx')",r,1
"(u'#', u'eh')",ey,8
"(u'dx', u'dx')",uh,1
"(u'd', u'#')",m,1
"(u'ae', u'#')",s,615
"(u'l', u'ih')",y,18
"(u'#', u'uw')",hh,370
"(u'#', u'ey')",jh,40
"(u'sh', u'ow')",ih,1
"(u'ao', u'#')",ahn,1
"(u't', u'ih')",r,101
"(u'aw', u'ahn')",z,1
"(u'jh', u'z')",iy,9
"(u'w', u'p')",eh,7
"(u'#', u'eh')",ao,2
"(u'#', u'awn')",m,4
"(u'ch', u't')",ahn,1
"(u'ey', u'z')",g,7
"(u'r', u'g')",aa,4
"(u'ao', u'dx')",l,12
"(u's', u'z')",awn,1
"(u'n', u'th')",ayn,1
"(u'z', u'er')",ih,3
"(u'ih', u'eng')",ng,3
"(u'ih', u'm')",tq,8
"(u't', u'hh')",ao,2
"(u'dx', u's')",el,5
"(u'm', u'ow')",n,2
"(u'ae', u'r')",t,3
"(u'oy', u'ih')",#,9
"(u'g', u'v')",ih,215
"(u'ao', u'z')",m,1
"(u'er', u'ih')",n,23
"(u'r', u'w')",t,1
"(u'r', u'b')",ae,9
"(u'hh', u'ow')",iy,1
"(u'z', u'w')",#,806
"(u'oy', u'ow')",#,1
"(u't', u'iy')",ah,2
"(u'b', u'ah')",k,9
"(u'f', u'k')",#,64
"(u'k', u'dh')",ae,1
"(u's', u'n')",ah,281
"(u'd', u'#')",ow,61
"(u'y', u'dx')",uw,93
"(u'ow', u'er')",v,301
"(u'n', u'uw')",r,1
"(u'ay', u'ihn')",l,2
"(u'z', u'v')",#,111
"(u'iy', u'd')",#,885
"(u'r', u'dh')",ah,87
"(u'v', u'ah')",el,2
"(u'm', u'em')",#,53
"(u'el', u'd')",aw,4
"(u'ay', u'ae')",p,1
"(u'#', u'ihn')",v,1
"(u'w', u't')",ay,36
"(u'aa', u'd')",p,1
"(u'r', u's')",en,3
"(u's', u'ih')",uw,2
"(u'th', u'k')",ae,1
"(u'ehn', u'en')",s,1
"(u'#', u'd')",uh,55
"(u's', u'z')",er,21
"(u'ay', u'er')",nx,8
"(u'#', u'd')",ng,2
"(u'ae', u'iy')",s,7
"(u't', u'b')",iy,2
"(u'er', u'p')",s,18
"(u'ae', u'#')",ih,4
"(u's', u'ng')",ah,4
"(u'ih', u'l')",eh,2
"(u'aw', u'v')",#,4
"(u'ey', u't')",sh,1
"(u't', u'f')",ah,437
"(u'#', u'el')",ch,5
"(u'en', u'w')",ih,1
"(u'dh', u'el')",ah,1
"(u'r', u'g')",ah,82
"(u'm', u'tq')",eyn,2
"(u't', u'w')",ah,2
"(u'n', u'ch')",#,132
"(u's', u'#')",uw,35
"(u'sh', u'm')",eh,2
"(u'uh', u'#')",sh,44
"(u'aw', u'uh')",#,3
"(u'ey', u'#')",b,11
"(u'en', u'ao')",k,1
"(u'eh', u'v')",d,4
"(u'g', u'aen')",z,4
"(u'nx', u's')",ae,2
"(u'p', u'w')",er,1
"(u'ch', u'ehn')",#,3
"(u'g', u'ae')",s,23
"(u't', u'l')",ey,13
"(u'en', u'#')",nx,7
"(u'aa', u'tq')",r,166
"(u'r', u'en')",ah,2
"(u'ae', u'ah')",ch,2
"(u'ow', u'#')",el,3
"(u'#', u'r')",ch,448
"(u'ih', u'uw')",ch,51
"(u's', u's')",er,12
"(u'#', u'b')",tq,1
"(u'w', u'iy')",r,1
"(u'f', u'y')",ae,1
"(u'z', u'eh')",d,3
"(u'ih', u'iy')",w,2
"(u's', u'l')",ao,5
"(u'n', u'f')",s,14
"(u'b', u'tq')",ae,22
"(u'#', u'ah')",sh,58
"(u'r', u'el')",ah,1
"(u'w', u'f')",er,2
"(u'<', u'aa')",w,1
"(u't', u'hh')",eh,1
"(u'n', u'ow')",ah,2
"(u'z', u'g')",ae,2
"(u'er', u'ah')",dh,1
"(u'b', u'iy')",aa,12
"(u'ey', u'z')",iy,1
"(u'p', u'n')",nx,1
"(u'>', u'y')",<,25
"(u'tq', u'#')",t,2
"(u'#', u'ae')",b,868
"(u'iy', u'ey')",b,1
"(u'#', u'l')",oy,1
"(u'f', u's')",ah,41
"(u'y', u'#')",ey,29
"(u'eh', u'iy')",z,1
"(u'b', u'iy')",#,5
"(u'aan', u'#')",r,1
"(u'dx', u'n')",ae,2
"(u'ch', u'ch')",ah,1
"(u'aw', u'tq')",#,4
"(u'awn', u'#')",d,6
"(u'y', u'n')",ey,1
"(u'y', u'#')",aen,1
"(u'er', u't')",sh,24
"(u'd', u'ay')",l,8
"(u'z', u'l')",uh,2
"(u'uh', u'dx')",#,16
"(u'jh', u'n')",ae,14
"(u'dx', u'awn')",#,1
"(u'#', u'iy')",n,636
"(u'k', u'ng')",ihn,4
"(u'k', u'en')",eh,1
"(u't', u'f')",aa,2
"(u'ih', u'ahn')",z,2
"(u'em', u'#')",ah,2
"(u'ihn', u'own')",n,1
"(u'own', u's')",#,10
"(u'#', u'd')",z,3
"(u'sh', u'n')",iy,16
"(u'sh', u'aa')",k,1
"(u'ehn', u'ae')",#,4
"(u'ih', u'tq')",l,4
"(u'f', u'ihn')",r,6
"(u'eh', u'v')",m,5
"(u'n', u'ih')",t,126
"(u'z', u's')",ao,1
"(u'ch', u'uh')",r,3
"(u'#', u'el')",l,32
"(u'v', u'l')",ae,21
"(u'ayn', u'en')",#,1
"(u'ay', u'el')",k,5
"(u'<', u'd')",n,1
"(u'th', u'#')",r,1
"(u'p', u'v')",ah,5
"(u'v', u'g')",er,1
"(u'uh', u'ay')",s,5
"(u'th', u'r')",#,13
"(u'b', u'nx')",ih,44
"(u'dx', u'n')",er,25
"(u'er', u'r')",s,4
"(u'iy', u'ae')",k,1
"(u'y', u'l')",uh,15
"(u'iy', u't')",#,555
"(u'r', u'el')",aa,3
"(u'aan', u'#')",m,1
"(u'eh', u'eh')",ch,1
"(u'n', u'ehn')",#,13
"(u'f', u'iy')",er,6
"(u'n', u'k')",uh,1
"(u'#', u'w')",iy,6
"(u'ch', u'ch')",#,9
"(u'k', u'ow')",t,6
"(u'sh', u'uh')",t,3
"(u'b', u'iy')",ah,39
"(u'uw', u'iy')",k,3
"(u'th', u'r')",ih,22
"(u'p', u'#')",ow,24
"(u'dh', u'dh')",#,102
"(u'n', u'ih')",ch,41
"(u'y', u'#')",er,995
"(u'iy', u't')",ih,11
"(u'b', u'p')",aw,1
"(u'k', u'ehn')",#,5
"(u'el', u'#')",uw,1
"(u'r', u'hh')",dx,1
"(u'ah', u'l')",r,40
"(u'ah', u'en')",z,89
"(u'd', u'ah')",own,2
"(u's', u'ae')",f,3
"(u'#', u'ihn')",t,1
"(u'g', u'er')",d,1
"(u'p', u'ae')",d,1
"(u'r', u'aa')",iy,4
"(u'n', u'aa')",t,6
"(u'v', u'aw')",ae,1
"(u'eh', u'ah')",p,13
"(u'n', u'ih')",z,2
"(u'em', u'aw')",#,11
"(u'ih', u'eh')",dh,12
"(u'v', u'er')",en,1
"(u't', u'ih')",iy,3
"(u'#', u'em')",eh,1
"(u'ay', u'n')",ih,47
"(u'p', u't')",oyn,8
"(u'iy', u'#')",tq,94
"(u'ae', u'ih')",dh,7
"(u'ng', u'#')",w,1
"(u'p', u'b')",aa,10
"(u't', u'ow')",r,33
"(u'nx', u'sh')",ae,2
"(u'p', u'v')",aa,5
"(u'v', u'g')",ey,1
"(u't', u'n')",ae,157
"(u'ey', u'b')",#,191
"(u'f', u'el')",aa,2
"(u't', u'#')",oy,3
"(u'n', u'd')",er,15
"(u'v', u'r')",ao,54
"(u'eh', u'en')",s,5
"(u'r', u'dx')",ey,137
"(u'k', u'own')",l,1
"(u'er', u'ih')",zh,5
"(u'ae', u'iy')",l,8
"(u'ih', u'ih')",k,79
"(u'ay', u'z')",d,12
"(u'f', u'#')",ay,31
"(u'own', u'iy')",l,41
"(u'dx', u'er')",er,4
"(u'ah', u'n')",eh,7
"(u'uw', u'ih')",d,10
"(u'ch', u'ay')",hh,1
"(u'ae', u'#')",k,700
"(u'b', u'b')",ow,5
"(u'y', u'd')",ay,2
"(u'ao', u'ay')",r,2
"(u'p', u'n')",m,1
"(u'ih', u'd')",g,4
"(u'd', u'#')",own,61
"(u'ah', u'l')",l,1
"(u'dx', u'n')",aw,11
"(u'dx', u'eh')",iy,4
"(u'#', u'tq')",eyn,2
"(u'oy', u'k')",#,2
"(u'p', u'th')",ay,1
"(u'ehn', u'b')",iy,1
"(u'd', u'm')",ae,23
"(u'iy', u'f')",#,508
"(u'ch', u'ih')",d,1
"(u'ahn', u'aon')",#,1
"(u'd', u'f')",ihn,1
"(u'nx', u'm')",el,3
"(u'dx', u'ih')",l,2
"(u'ch', u'#')",iyn,1
"(u't', u't')",aw,1
"(u'nx', u'r')",ih,2
"(u'd', u'ah')",k,1
"(u'b', u'n')",ay,13
"(u's', u'z')",ay,37
"(u'k', u'uh')",w,6
"(u's', u'hh')",iy,1
"(u'h', u'#')",ah,3
"(u'uh', u'#')",en,55
"(u'm', u'd')",ay,3
"(u's', u'#')",em,61
"(u'ch', u'k')",ah,1
"(u'k', u'en')",uh,20
"(u'uw', u'n')",eh,6
"(u'y', u'nx')",ih,1187
"(u's', u'l')",p,63
"(u'ih', u'm')",ay,1
"(u'p', u's')",ey,37
"(u'en', u'#')",ng,1
"(u't', u'w')",uw,1
"(u'ow', u'dx')",s,1
"(u'#', u'nx')",ihn,1
"(u'aw', u't')",ah,2
"(u'iy', u'aa')",#,277
"(u'jh', u's')",ey,13
"(u'm', u'eh')",ah,1
"(u'ah', u'ah')",n,214
"(u'uw', u'eh')",w,6
"(u't', u'eh')",l,1
"(u'eh', u'en')",nx,1
"(u'aa', u'iy')",p,24
"(u'er', u'uh')",dx,1
"(u'ahn', u'#')",s,17
"(u'er', u'#')",ihn,1
"(u'dh', u'#')",ao,1
"(u'g', u'ah')",uh,2
"(u'#', u'd')",aen,4
"(u'ey', u'ng')",ih,92
"(u'w', u'ay')",#,5
"(u'b', u'ey')",jh,2
"(u'#', u'ch')",s,107
"(u'm', u'#')",eng,2
"(u'd', u'ao')",w,1
"(u'g', u'eh')",aa,1
"(u'ah', u'ah')",m,134
"(u'ay', u'aa')",r,1
"(u'ah', u'eh')",w,28
"(u'b', u'p')",ae,10
"(u'g', u'th')",#,12
"(u'ae', u'eh')",f,2
"(u'v', u's')",ay,9
"(u'z', u'g')",eh,1
"(u'n', u't')",ayn,4
"(u'#', u'd')",ah,131
"(u'oy', u'ih')",s,12
"(u'l', u'v')",ih,356
"(u'iy', u'ihn')",th,3
"(u'el', u'#')",m,6
"(u'eh', u'#')",p,159
"(u'hh', u'z')",eh,52
"(u'zh', u'iy')",#,3
"(u'p', u'#')",uh,66
"(u'hh', u't')",uw,1
"(u'ow', u'b')",#,368
"(u'ch', u'jh')",ih,1
"(u'ay', u'ao')",n,4
"(u'ng', u'eh')",g,3
"(u'zh', u'f')",#,4
"(u'eh', u'iy')",b,7
"(u'el', u'dx')",ey,2
"(u'k', u'iy')",t,5
"(u'd', u'ay')",s,2
"(u'hh', u'er')",aa,2
"(u'k', u'ch')",aw,11
"(u'l', u't')",s,2
"(u'l', u'ao')",#,62
"(u'w', u'el')",b,1
"(u'w', u'eh')",aa,1
"(u'jh', u's')",er,4
"(u'aa', u'em')",v,2
"(u'ahn', u'#')",m,4
"(u'ihn', u'aen')",#,1
"(u'ah', u'b')",r,3
"(u'b', u'ah')",l,101
"(u'#', u'ae')",y,1480
"(u'y', u'eh')",uw,7
"(u'g', u'ng')",ih,13
"(u'hh', u'z')",ay,1
"(u'en', u'#')",el,12
"(u'uh', u'ahn')",v,1
"(u'z', u'd')",er,3
"(u'ae', u'th')",k,1
"(u'er', u'tq')",ah,4
"(u'zh', u'nx')",ae,1
"(u'sh', u'l')",uh,7
"(u'sh', u'ih')",el,2
"(u'l', u'zh')",ah,12
"(u'#', u'dh')",dh,2
"(u'm', u'uh')",b,20
"(u't', u'aw')",hh,1
"(u'ae', u'n')",d,2
"(u'm', u'jh')",ihn,1
"(u'l', u'l')",iy,3
"(u'eh', u'eng')",#,1
"(u'v', u'z')",#,1
"(u'ah', u'uh')",dh,13
"(u'ow', u'er')",k,2
"(u'dx', u'p')",ih,6
"(u'dx', u'z')",eh,2
"(u'z', u'er')",ay,5
"(u'#', u'g')",d,3
"(u'ow', u'tq')",m,1
"(u'y', u'el')",uwn,1
"(u'm', u'ey')",th,4
"(u'sh', u'el')",en,9
"(u't', u'n')",ihn,1
"(u'ao', u'en')",g,1
"(u'k', u'zh')",iy,1
"(u'hh', u't')",ih,23
"(u'f', u'r')",b,2
"(u'dh', u'hh')",ey,1
"(u'k', u'b')",er,1
"(u'm', u'iy')",#,46
"(u'r', u'n')",s,2
"(u'aan', u't')",s,2
"(u'ay', u'en')",s,4
"(u'ih', u'n')",#,347
