"(u'eh', u'dh')","(u'dh', u'eh')",er,4
"(u'#', u'er')","(u'#', u'er')",w,1866
"(u'#', u'eh')","(u'#', u'eh')",ihn,1
"(u'eh', u'zh')","(u'eh', u'zh')",l,2
"(u'w', u'#')","(u'#', u'w')",ao,17
"(u'iyn', u'n')","(u'iyn', u'n')",#,2
"(u'iy', u'ow')","(u'iy', u'ow')",k,3
"(u'r', u'tq')","(u'r', u'tq')",ih,33
"(u'nx', u'nx')","(u'nx', u'nx')",er,4
"(u'p', u'eyn')","(u'eyn', u'p')",l,3
"(u'ah', u'er')","(u'ah', u'er')",p,23
"(u'n', u'l')","(u'l', u'n')",ao,5
"(u'ae', u'b')","(u'ae', u'b')",sh,1
"(u'hh', u'dx')","(u'dx', u'hh')",ey,15
"(u'm', u'#')","(u'#', u'm')",hh,3
"(u'n', u's')","(u'n', u's')",#,1202
"(u'uh', u'#')","(u'#', u'uh')",b,39
"(u'd', u'ng')","(u'd', u'ng')",ey,1
"(u'p', u'ah')","(u'ah', u'p')",iy,2
"(u'f', u'b')","(u'b', u'f')",t,2
"(u'p', u'nx')","(u'nx', u'p')",uh,2
"(u'sh', u'tq')","(u'sh', u'tq')",er,8
"(u'uh', u'#')","(u'#', u'uh')",y,1
"(u't', u'm')","(u'm', u't')",ayn,2
"(u'ih', u'iy')","(u'ih', u'iy')",t,53
"(u'ehn', u'd')","(u'd', u'ehn')",ih,1
"(u'th', u'#')","(u'#', u'th')",th,1
"(u'#', u'aan')","(u'#', u'aan')",m,4
"(u'sh', u'z')","(u'sh', u'z')",ihn,1
"(u't', u'm')","(u'm', u't')",ih,34
"(u'uw', u't')","(u't', u'uw')",en,9
"(u'#', u'ey')","(u'#', u'ey')",aw,1
"(u'b', u'th')","(u'b', u'th')",ow,80
"(u'ae', u'ah')","(u'ae', u'ah')",jh,7
"(u'uh', u'b')","(u'b', u'uh')",t,9
"(u'uwn', u't')","(u't', u'uwn')",ihn,1
"(u'#', u'#')","(u'#', u'#')",ow,877
"(u'n', u'dx')","(u'dx', u'n')",ow,32
"(u'dx', u'eh')","(u'dx', u'eh')",el,1
"(u'f', u'v')","(u'f', u'v')",ay,228
"(u'ih', u'v')","(u'ih', u'v')",b,1
"(u'k', u'n')","(u'k', u'n')",ay,183
"(u'zh', u'el')","(u'el', u'zh')",en,1
"(u'm', u'oy')","(u'm', u'oy')",b,1
"(u'ah', u'd')","(u'ah', u'd')",sh,1
"(u'm', u'jh')","(u'jh', u'm')",oy,1
"(u'ah', u'ih')","(u'ah', u'ih')",d,28
"(u'l', u'jh')","(u'jh', u'l')",iy,8
"(u'uh', u'b')","(u'b', u'uh')",m,2
"(u'l', u'r')","(u'l', u'r')",dx,11
"(u'ao', u'em')","(u'ao', u'em')",#,7
"(u'#', u'#')","(u'#', u'#')",eyn,6
"(u't', u'nx')","(u'nx', u't')",aw,7
"(u'dh', u'l')","(u'dh', u'l')",eh,26
"(u'g', u'#')","(u'#', u'g')",en,24
"(u'ae', u'aen')","(u'ae', u'aen')",#,1
"(u'ay', u'tq')","(u'ay', u'tq')",ih,5
"(u'g', u'ah')","(u'ah', u'g')",y,24
"(u'uw', u'#')","(u'#', u'uw')",uh,2
"(u'#', u'dx')","(u'#', u'dx')",own,1
"(u'ah', u'ah')","(u'ah', u'ah')",hh,53
"(u'#', u'z')","(u'#', u'z')",aw,2
"(u'iy', u'w')","(u'iy', u'w')",l,1
"(u'ahn', u'l')","(u'ahn', u'l')",ae,1
"(u'p', u'ah')","(u'ah', u'p')",hh,1
"(u'aen', u'#')","(u'#', u'aen')",ah,2
"(u'eh', u's')","(u'eh', u's')",s,7
"(u'iy', u'#')","(u'#', u'iy')",uh,2
"(u's', u'en')","(u'en', u's')",aw,1
"(u'ao', u'dx')","(u'ao', u'dx')",t,1
"(u'sh', u'aw')","(u'aw', u'sh')",#,2
"(u'#', u'ao')","(u'#', u'ao')",n,121
"(u'w', u'v')","(u'v', u'w')",ay,3
"(u'ng', u'#')","(u'#', u'ng')",ey,2
"(u'd', u'ih')","(u'd', u'ih')",dx,1
"(u'#', u'ah')","(u'#', u'ah')",aa,3
"(u'ih', u'm')","(u'ih', u'm')",#,395
"(u'p', u't')","(u'p', u't')",er,71
"(u'ao', u'eh')","(u'ao', u'eh')",g,2
"(u'z', u't')","(u't', u'z')",ih,38
"(u'sh', u'p')","(u'p', u'sh')",ah,7
"(u'ey', u's')","(u'ey', u's')",aa,4
"(u'em', u'iy')","(u'em', u'iy')",ih,1
"(u'tq', u'#')","(u'#', u'tq')",dh,1
"(u'm', u'ao')","(u'ao', u'm')",ey,1
"(u'ah', u'ahn')","(u'ah', u'ahn')",l,3
"(u'eh', u'sh')","(u'eh', u'sh')",m,3
"(u'ow', u'ih')","(u'ih', u'ow')",n,3
"(u's', u'uh')","(u's', u'uh')",p,10
"(u'ch', u'nx')","(u'ch', u'nx')",ah,2
"(u'ao', u'z')","(u'ao', u'z')",oy,1
"(u'aan', u's')","(u'aan', u's')",n,2
"(u'dx', u'er')","(u'dx', u'er')",ah,1
"(u'p', u'el')","(u'el', u'p')",f,9
"(u'ng', u'ih')","(u'ih', u'ng')",g,18
"(u'f', u'jh')","(u'f', u'jh')",er,6
"(u'm', u'd')","(u'd', u'm')",iy,21
"(u'l', u'er')","(u'er', u'l')",y,17
"(u'aa', u'y')","(u'aa', u'y')",ay,1
"(u'ahn', u'aw')","(u'ahn', u'aw')",#,2
"(u's', u's')","(u's', u's')",ah,126
"(u'p', u'ae')","(u'ae', u'p')",hh,1
"(u'f', u'g')","(u'f', u'g')",aa,3
"(u'aa', u'ihn')","(u'aa', u'ihn')",r,2
"(u'l', u'#')","(u'#', u'l')",ch,1
"(u'w', u'b')","(u'b', u'w')",eh,28
"(u'f', u'ao')","(u'ao', u'f')",aa,1
"(u'n', u'iy')","(u'iy', u'n')",el,14
"(u'd', u'#')","(u'#', u'd')",s,382
"(u'#', u'ayn')","(u'#', u'ayn')",t,12
"(u'ch', u'ae')","(u'ae', u'ch')",ay,1
"(u'em', u'ih')","(u'em', u'ih')",#,68
"(u'm', u's')","(u'm', u's')",iy,3
"(u'b', u'y')","(u'b', u'y')",#,12
"(u'em', u'r')","(u'em', u'r')",ao,1
"(u'#', u'w')","(u'#', u'w')",ah,185
"(u'ih', u'iy')","(u'ih', u'iy')",ng,5
"(u'f', u'en')","(u'en', u'f')",#,44
"(u'#', u'r')","(u'#', u'r')",ow,93
"(u'ih', u'z')","(u'ih', u'z')",l,27
"(u'v', u'k')","(u'k', u'v')",ih,14
"(u'#', u'w')","(u'#', u'w')",hh,134
"(u'jh', u'g')","(u'g', u'jh')",#,7
"(u'n', u'ah')","(u'ah', u'n')",dx,11
"(u'ow', u'#')","(u'#', u'ow')",dh,1
"(u'ah', u'ih')","(u'ah', u'ih')",nx,97
"(u'er', u'y')","(u'er', u'y')",#,406
"(u'aen', u'p')","(u'aen', u'p')",m,1
"(u'n', u'z')","(u'n', u'z')",iy,46
"(u'w', u'nx')","(u'nx', u'w')",ah,563
"(u'r', u'el')","(u'el', u'r')",sh,1
"(u'ah', u'hh')","(u'ah', u'hh')",p,1
"(u'iy', u'ey')","(u'ey', u'iy')",dx,1
"(u'ih', u'#')","(u'#', u'ih')",ow,66
"(u'o', u'n')","(u'n', u'o')",#,1
"(u'ng', u'>')","(u'>', u'ng')",k,1
"(u'#', u'ah')","(u'#', u'ah')",ah,17
"(u'n', u'ch')","(u'ch', u'n')",ih,7
"(u'p', u'ow')","(u'ow', u'p')",r,121
"(u't', u'eh')","(u'eh', u't')",el,1
"(u'sh', u'p')","(u'p', u'sh')",aa,38
"(u'hh', u'r')","(u'hh', u'r')",ih,153
"(u'nx', u'hh')","(u'hh', u'nx')",#,61
"(u'jh', u'aw')","(u'aw', u'jh')",r,1
"(u'th', u'en')","(u'en', u'th')",ih,2
"(u'ao', u'#')","(u'#', u'ao')",tq,98
"(u't', u'ng')","(u'ng', u't')",iy,19
"(u'k', u'ae')","(u'ae', u'k')",hh,1
"(u'm', u'tq')","(u'm', u'tq')",ayn,1
"(u'k', u'z')","(u'k', u'z')",s,1
"(u'n', u'z')","(u'n', u'z')",ey,2
"(u'eh', u'ihn')","(u'eh', u'ihn')",#,2
"(u'jh', u'm')","(u'jh', u'm')",ey,1
"(u'#', u'ey')","(u'#', u'ey')",r,253
"(u'ow', u'n')","(u'n', u'ow')",n,5
"(u'v', u'el')","(u'el', u'v')",r,12
"(u's', u'r')","(u'r', u's')",ch,174
"(u'er', u'ah')","(u'ah', u'er')",r,9
"(u'nx', u'uw')","(u'nx', u'uw')",#,5
"(u'v', u'th')","(u'th', u'v')",en,1
"(u'aen', u'ih')","(u'aen', u'ih')",s,4
"(u'uh', u'ng')","(u'ng', u'uh')",ih,5
"(u'#', u'aen')","(u'#', u'aen')",p,1
"(u'eh', u'w')","(u'eh', u'w')",tq,8
"(u'f', u'aw')","(u'aw', u'f')",l,7
"(u'ay', u'er')","(u'ay', u'er')",zh,1
"(u'd', u'aa')","(u'aa', u'd')",iy,2
"(u'ao', u'ihn')","(u'ao', u'ihn')",l,2
"(u'nx', u'iy')","(u'iy', u'nx')",eh,1
"(u'th', u'uw')","(u'th', u'uw')",w,1
"(u'b', u'n')","(u'b', u'n')",eh,132
"(u'ch', u's')","(u'ch', u's')",oy,44
"(u'#', u'd')","(u'#', u'd')",er,6
"(u't', u'ih')","(u'ih', u't')",uw,18
"(u't', u'nx')","(u'nx', u't')",ae,13
"(u'f', u'd')","(u'd', u'f')",n,1
"(u'z', u's')","(u's', u'z')",ehn,1
"(u'g', u'z')","(u'g', u'z')",uh,4
"(u'v', u'em')","(u'em', u'v')",r,1
"(u'l', u'z')","(u'l', u'z')",er,50
"(u'ch', u'ow')","(u'ch', u'ow')",#,5
"(u'#', u'z')","(u'#', u'z')",aa,2
"(u'eh', u'en')","(u'eh', u'en')",p,1
"(u'ah', u'aw')","(u'ah', u'aw')",r,130
"(u'n', u'ae')","(u'ae', u'n')",l,1
"(u'eyn', u'ah')","(u'ah', u'eyn')",#,3
"(u'sh', u'ey')","(u'ey', u'sh')",ih,3
"(u'w', u'nx')","(u'nx', u'w')",aa,270
"(u'ae', u'n')","(u'ae', u'n')",s,8
"(u'er', u'uw')","(u'er', u'uw')",d,14
"(u'aa', u'aan')","(u'aa', u'aan')",#,1
"(u's', u'el')","(u'el', u's')",ah,2
"(u'aan', u'#')","(u'#', u'aan')",z,1
"(u'jh', u't')","(u'jh', u't')",uw,1
"(u'oy', u'#')","(u'#', u'oy')",ng,12
"(u'r', u'eh')","(u'eh', u'r')",t,1
"(u'b', u'f')","(u'b', u'f')",ow,2
"(u'hh', u'd')","(u'd', u'hh')",er,59
"(u'eh', u'k')","(u'eh', u'k')",s,13
"(u'el', u'p')","(u'el', u'p')",l,1
"(u'ow', u'#')","(u'#', u'ow')",g,1
"(u'ah', u'ih')","(u'ah', u'ih')",n,75
"(u'jh', u'iy')","(u'iy', u'jh')",er,12
"(u'b', u'aa')","(u'aa', u'b')",n,2
"(u'uh', u'ae')","(u'ae', u'uh')",#,9
"(u'tq', u'r')","(u'r', u'tq')",#,450
"(u'b', u'ow')","(u'b', u'ow')",z,2
"(u'ah', u'>')","(u'>', u'ah')",s,1
"(u'r', u'ah')","(u'ah', u'r')",v,6
"(u'#', u'eh')","(u'#', u'eh')",er,5
"(u'ao', u'ah')","(u'ah', u'ao')",g,1
"(u'ihn', u's')","(u'ihn', u's')",ng,1
"(u'z', u'eh')","(u'eh', u'z')",n,7
"(u'uw', u'<')","(u'<', u'uw')",>,10
"(u'#', u'ae')","(u'#', u'ae')",em,3
"(u'f', u'en')","(u'en', u'f')",k,1
"(u'em', u'eh')","(u'eh', u'em')",#,47
"(u'ah', u'uh')","(u'ah', u'uh')",b,6
"(u'el', u'm')","(u'el', u'm')",ah,22
"(u'ahn', u'n')","(u'ahn', u'n')",#,12
"(u'#', u's')","(u'#', u's')",ow,2
"(u'ey', u'w')","(u'ey', u'w')",t,1
"(u'oy', u'#')","(u'#', u'oy')",t,3
"(u'd', u'ih')","(u'd', u'ih')",m,17
"(u'w', u'm')","(u'm', u'w')",iy,2
"(u'em', u'r')","(u'em', u'r')",#,81
"(u't', u'r')","(u'r', u't')",f,1
"(u'iy', u'er')","(u'er', u'iy')",t,7
"(u'#', u'jh')","(u'#', u'jh')",n,4
"(u'ae', u'k')","(u'ae', u'k')",sh,1
"(u'n', u'jh')","(u'jh', u'n')",er,2
"(u'aa', u'ng')","(u'aa', u'ng')",iy,1
"(u'#', u'd')","(u'#', u'd')",ey,24
"(u'v', u'l')","(u'l', u'v')",eh,43
"(u's', u'#')","(u'#', u's')",uh,31
"(u'ih', u'em')","(u'em', u'ih')",s,2
"(u'ao', u'ih')","(u'ao', u'ih')",dx,4
"(u'oy', u'z')","(u'oy', u'z')",s,1
"(u'sh', u'dx')","(u'dx', u'sh')",uw,25
"(u'ao', u'ey')","(u'ao', u'ey')",dh,1
"(u'iy', u'ow')","(u'iy', u'ow')",s,2
"(u'er', u'r')","(u'er', u'r')",f,2
"(u'oy', u't')","(u'oy', u't')",n,30
"(u'f', u'ah')","(u'ah', u'f')",m,2
"(u'ih', u'ao')","(u'ao', u'ih')",p,5
"(u'dx', u'ow')","(u'dx', u'ow')",nx,1
"(u'#', u'z')","(u'#', u'z')",ah,680
"(u'#', u'el')","(u'#', u'el')",d,4
"(u'aw', u'ih')","(u'aw', u'ih')",n,4
"(u'#', u'ihn')","(u'#', u'ihn')",b,10
"(u'er', u'k')","(u'er', u'k')",r,6
"(u'tq', u'eh')","(u'eh', u'tq')",en,2
"(u't', u'iy')","(u'iy', u't')",aa,1
"(u'ih', u'aw')","(u'aw', u'ih')",f,2
"(u's', u'n')","(u'n', u's')",aa,2
"(u'p', u't')","(u'p', u't')",uw,2
"(u'p', u'ahn')","(u'ahn', u'p')",l,1
"(u's', u'l')","(u'l', u's')",ay,6
"(u'em', u'nx')","(u'em', u'nx')",aw,1
"(u'ah', u'r')","(u'ah', u'r')",n,10
"(u'ng', u'r')","(u'ng', u'r')",k,17
"(u'ih', u'ae')","(u'ae', u'ih')",d,1
"(u'm', u'tq')","(u'm', u'tq')",iy,12
"(u'p', u'dh')","(u'dh', u'p')",aa,1
"(u'r', u'z')","(u'r', u'z')",l,6
"(u'ih', u'>')","(u'>', u'ih')",ng,6
"(u'l', u'ah')","(u'ah', u'l')",aw,2
"(u'sh', u'ow')","(u'ow', u'sh')",#,4
"(u'#', u'nx')","(u'#', u'nx')",m,1
"(u'ah', u'dx')","(u'ah', u'dx')",m,2
"(u'r', u'er')","(u'er', u'r')",p,11
"(u'uw', u'#')","(u'#', u'uw')",em,3
"(u'ow', u'nx')","(u'nx', u'ow')",ah,28
"(u'eh', u'w')","(u'eh', u'w')",#,283
"(u'aa', u'eh')","(u'aa', u'eh')",t,1
"(u'er', u'el')","(u'el', u'er')",jh,1
"(u'm', u'iy')","(u'iy', u'm')",el,4
"(u'tq', u'ng')","(u'ng', u'tq')",iy,1
"(u'uh', u'r')","(u'r', u'uh')",sh,1
"(u'r', u'el')","(u'el', u'r')",b,3
"(u'ey', u'ao')","(u'ao', u'ey')",#,63
"(u'ih', u'nx')","(u'ih', u'nx')",r,1
"(u'#', u'eh')","(u'#', u'eh')",ey,8
"(u'dx', u'dx')","(u'dx', u'dx')",uh,1
"(u'd', u'#')","(u'#', u'd')",m,1
"(u'ae', u'#')","(u'#', u'ae')",s,615
"(u'l', u'ih')","(u'ih', u'l')",y,18
"(u'#', u'uw')","(u'#', u'uw')",hh,370
"(u'#', u'ey')","(u'#', u'ey')",jh,40
"(u'sh', u'ow')","(u'ow', u'sh')",ih,1
"(u'ao', u'#')","(u'#', u'ao')",ahn,1
"(u't', u'ih')","(u'ih', u't')",r,101
"(u'aw', u'ahn')","(u'ahn', u'aw')",z,1
"(u'jh', u'z')","(u'jh', u'z')",iy,9
"(u'w', u'p')","(u'p', u'w')",eh,7
"(u'#', u'eh')","(u'#', u'eh')",ao,2
"(u'#', u'awn')","(u'#', u'awn')",m,4
"(u'ch', u't')","(u'ch', u't')",ahn,1
"(u'ey', u'z')","(u'ey', u'z')",g,7
"(u'r', u'g')","(u'g', u'r')",aa,4
"(u'ao', u'dx')","(u'ao', u'dx')",l,12
"(u's', u'z')","(u's', u'z')",awn,1
"(u'n', u'th')","(u'n', u'th')",ayn,1
"(u'z', u'er')","(u'er', u'z')",ih,3
"(u'ih', u'eng')","(u'eng', u'ih')",ng,3
"(u'ih', u'm')","(u'ih', u'm')",tq,8
"(u't', u'hh')","(u'hh', u't')",ao,2
"(u'dx', u's')","(u'dx', u's')",el,5
"(u'm', u'ow')","(u'm', u'ow')",n,2
"(u'ae', u'r')","(u'ae', u'r')",t,3
"(u'oy', u'ih')","(u'ih', u'oy')",#,9
"(u'g', u'v')","(u'g', u'v')",ih,215
"(u'ao', u'z')","(u'ao', u'z')",m,1
"(u'er', u'ih')","(u'er', u'ih')",n,23
"(u'r', u'w')","(u'r', u'w')",t,1
"(u'r', u'b')","(u'b', u'r')",ae,9
"(u'hh', u'ow')","(u'hh', u'ow')",iy,1
"(u'z', u'w')","(u'w', u'z')",#,806
"(u'oy', u'ow')","(u'ow', u'oy')",#,1
"(u't', u'iy')","(u'iy', u't')",ah,2
"(u'b', u'ah')","(u'ah', u'b')",k,9
"(u'f', u'k')","(u'f', u'k')",#,64
"(u'k', u'dh')","(u'dh', u'k')",ae,1
"(u's', u'n')","(u'n', u's')",ah,281
"(u'd', u'#')","(u'#', u'd')",ow,61
"(u'y', u'dx')","(u'dx', u'y')",uw,93
"(u'ow', u'er')","(u'er', u'ow')",v,301
"(u'n', u'uw')","(u'n', u'uw')",r,1
"(u'ay', u'ihn')","(u'ay', u'ihn')",l,2
"(u'z', u'v')","(u'v', u'z')",#,111
"(u'iy', u'd')","(u'd', u'iy')",#,885
"(u'r', u'dh')","(u'dh', u'r')",ah,87
"(u'v', u'ah')","(u'ah', u'v')",el,2
