"(u'ng', u'f')",eh,4
"(u'ey', u'p')",ow,4
"(u'v', u'ow')",d,12
"(u'm', u'aa')",sh,1
"(u'jh', u'ae')",iy,10
"(u'sh', u'w')",iy,282
"(u'k', u'eh')",w,226
"(u'v', u's')",d,3
"(u'l', u'ey')",d,51
"(u'en', u'uw')",t,5
"(u'iy', u'hh')",z,71
"(u'hh', u'dh')",eh,1
"(u'sh', u'ih')",er,2
"(u'r', u'f')",s,4
"(u'r', u'jh')",el,1
"(u'ow', u'f')",eh,3
"(u'z', u'dh')",ey,4
"(u'ow', u'er')",aw,15
"(u'd', u'ay')",p,3
"(u'k', u'w')",s,45
"(u'r', u'em')",z,2
"(u'iy', u'eh')",d,202
"(u'v', u'ah')",g,11
"(u't', u'iy')",iy,15
"(u'n', u'sh')",d,236
"(u'ey', u'eh')",jh,8
"(u's', u'ah')",jh,349
"(u'uw', u'eh')",m,54
"(u'b', u'w')",d,1
"(u'g', u'uh')",hh,1
"(u'm', u'f')",s,6
"(u'ae', u'ah')",p,335
"(u'p', u'z')",ae,2
"(u'd', u'n')",er,17
"(u'r', u'ih')",aa,7
"(u'r', u'ay')",w,20
"(u'y', u'd')",aa,11
"(u'er', u'm')",s,12
"(u'<', u'ah')",k,1
"(u'm', u'z')",iy,9
"(u'aa', u'd')",s,9
"(u'r', u'ih')",b,137
"(u's', u'ow')",g,79
"(u'ay', u'aa')",d,87
"(u'z', u'uw')",sh,6
"(u'v', u'eh')",y,7
"(u'el', u'er')",ch,1
"(u'w', u't')",eh,25
"(u'em', u'ah')",s,9
"(u'ey', u'>')",ay,1
"(u'eh', u'aa')",d,16
"(u'oy', u'ow')",z,1
"(u'hh', u'ng')",ae,22
"(u'l', u'aw')",d,12
"(u'z', u'ah')",ay,10
"(u'ng', u'er')",t,9
"(u'ey', u'ey')",m,57
"(u'p', u'r')",th,10
"(u'm', u'eh')",ch,2
"(u'jh', u'd')",oy,9
"(u'm', u'er')",t,7
"(u'f', u'r')",f,7
"(u'g', u'iy')",hh,1
"(u'k', u'aa')",v,3
"(u'b', u'n')",ae,49
"(u'n', u'aa')",ey,2
"(u'iy', u'er')",ch,180
"(u'en', u'ng')",ih,4
"(u'ih', u'oy')",n,2
"(u'k', u'oy')",jh,1
"(u'p', u'l')",b,1
"(u'ae', u'n')",v,78
"(u'el', u'iy')",b,49
"(u'r', u'p')",ay,6
"(u'aa', u'aw')",r,8
"(u'l', u'hh')",ah,18
"(u'el', u'b')",z,4
"(u'ih', u'sh')",d,11
"(u'n', u'dh')",z,111
"(u'ih', u'y')",s,68
"(u'ay', u'aa')",k,106
"(u'ng', u'aa')",t,1
"(u'd', u'ae')",er,18
"(u'ay', u'aa')",z,18
"(u'eh', u'y')",t,60
"(u'aw', u'ih')",ch,1
"(u'ow', u'r')",ay,14
"(u'l', u'z')",d,24
"(u'>', u'k')",<,4
"(u'ey', u'jh')",eh,1
"(u'p', u'ah')",w,14
"(u'y', u'k')",uw,568
"(u'd', u'm')",s,5
"(u'd', u'eh')",ey,4
"(u'jh', u'y')",iy,11
"(u'l', u't')",z,14
"(u'ng', u'ow')",b,6
"(u't', u'n')",ah,609
"(u'uw', u'ah')",l,106
"(u'er', u'n')",ow,29
"(u'uw', u'hh')",m,3
"(u'ey', u'dh')",p,3
"(u'l', u'l')",d,15
"(u'em', u'r')",ay,4
"(u'p', u'y')",hh,1
"(u'k', u'r')",b,8
"(u'n', u'uh')",ch,2
"(u'm', u'ch')",ae,7
"(u'm', u'ow')",hh,60
"(u'th', u'ch')",iy,3
"(u'r', u'r')",t,68
"(u'uw', u'ae')",jh,10
"(u'ih', u'n')",aa,1
"(u'k', u'g')",eh,6
"(u'l', u'aa')",er,2
"(u'er', u't')",ae,43
"(u'r', u'g')",iy,46
"(u'ng', u't')",s,43
"(u'l', u'ih')",ey,56
"(u'eh', u'm')",n,72
"(u'p', u'ey')",l,500
"(u'v', u'iy')",w,12
"(u'ow', u'y')",hh,1
"(u'y', u'm')",ah,11
"(u'iy', u'y')",ay,6
"(u'uw', u'y')",ey,2
"(u'r', u't')",s,314
"(u'th', u'ow')",el,1
"(u'n', u'uw')",m,20
"(u'm', u't')",aw,80
"(u'uw', u'ow')",ow,3
"(u'er', u'aa')",m,10
"(u'd', u'ae')",b,49
"(u'n', u'y')",jh,13
"(u'iy', u'm')",ow,3
"(u'dh', u'ih')",ow,19
"(u'l', u'ow')",g,52
"(u'oy', u't')",ih,3
"(u'p', u'v')",eh,9
"(u'iy', u'ow')",k,87
"(u'k', u'jh')",s,3
"(u'uw', u'ah')",jh,150
"(u'v', u'v')",ay,23
"(u't', u'ay')",g,13
"(u'en', u's')",ae,1
"(u'en', u'n')",aa,1
"(u's', u'sh')",ay,2
"(u'ng', u'ih')",b,91
"(u'iy', u'th')",ah,6
"(u'n', u'hh')",ow,309
"(u'f', u'ih')",ey,2
"(u'p', u'g')",ih,5
"(u'v', u'p')",s,19
"(u'v', u'ae')",el,13
"(u'ae', u'b')",sh,2
"(u'ih', u'dh')",ng,872
"(u'el', u'ay')",r,25
"(u'ay', u'ae')",d,139
"(u'l', u'ae')",uw,1
"(u'ay', u'sh')",ay,1
"(u'n', u'eh')",n,27
"(u'b', u'eh')",jh,36
"(u'ih', u'b')",sh,6
"(u'ow', u'ah')",zh,2
"(u'p', u'ah')",iy,16
"(u'f', u'b')",t,8
"(u'jh', u'v')",ah,38
"(u'uw', u'aa')",ay,2
"(u'iy', u'v')",d,7
"(u'v', u'r')",k,16
"(u'el', u'f')",d,2
"(u'ow', u'el')",r,30
"(u'ih', u'iy')",t,451
"(u'ay', u'aa')",jh,2
"(u'jh', u'r')",g,4
"(u'ay', u't')",k,362
"(u'ch', u'sh')",ey,1
"(u'n', u'el')",iy,2
"(u'ow', u'aw')",n,54
"(u'n', u'el')",s,16
"(u'ih', u'sh')",ng,29
"(u'ey', u'el')",z,2
"(u'uw', u'hh')",t,3
"(u'iy', u'aa')",ey,1
"(u'ay', u'jh')",v,12
"(u'ay', u'g')",v,55
"(u'eh', u'sh')",k,109
"(u'eh', u'ih')",s,137
"(u'ng', u'y')",hh,1
"(u'ah', u's')",k,208
"(u'hh', u'ah')",em,71
"(u't', u'z')",en,2
"(u'uw', u'aa')",sh,3
"(u'ah', u'l')",aa,23
"(u'b', u'th')",ow,96
"(u'iy', u'k')",aa,3
"(u'iy', u'b')",z,75
"(u'ae', u'ah')",jh,16
"(u'r', u'aa')",z,57
"(u'uh', u'b')",t,29
"(u'en', u'n')",ey,1
"(u'm', u'b')",p,1
"(u't', u'ah')",en,16
"(u'ey', u'w')",ey,12
"(u'v', u'em')",d,1
"(u'ow', u'ow')",th,1
"(u'iy', u'ey')",g,35
"(u'l', u'ay')",hh,10
"(u'm', u'aw')",d,54
"(u'ah', u'dh')",v,1226
"(u'f', u'v')",ay,269
"(u'ae', u'd')",ay,80
"(u'em', u'aa')",k,3
"(u'er', u'v')",eh,15
"(u'ah', u'b')",ey,5
"(u's', u'f')",uw,1
"(u'k', u'n')",ay,623
"(u'ng', u'iy')",r,23
"(u'd', u'iy')",sh,254
"(u'er', u'en')",d,1
"(u'jh', u'm')",oy,2
"(u's', u'l')",ow,130
"(u'f', u'z')",ae,20
"(u'iy', u'p')",v,3
"(u'ey', u'f')",ae,6
"(u'ng', u'b')",ay,2
"(u'ey', u'b')",s,32
"(u't', u'r')",ow,361
"(u'ay', u'ng')",ae,2
"(u'er', u'b')",aa,4
"(u'v', u'uw')",n,8
"(u'w', u'd')",aa,3
"(u'eh', u'em')",r,6
"(u'l', u'jh')",iy,34
"(u't', u'em')",iy,5
"(u'<', u'iy')",l,1
"(u'd', u'p')",ow,7
"(u'n', u'g')",aw,4
"(u'em', u'aw')",w,6
"(u'k', u'w')",ay,59
"(u'ey', u'g')",v,31
"(u'r', u'dh')",k,7
"(u'l', u'eh')",ch,1
"(u'ng', u'ay')",hh,7
"(u'g', u'k')",ae,2
"(u'n', u'l')",b,4
"(u'z', u'w')",d,12
"(u'el', u'l')",f,2
"(u'ey', u'ih')",jh,13
"(u't', u'ay')",el,10
"(u'uw', u'w')",p,1
"(u'er', u'eh')",k,17
"(u'aw', u'dh')",ow,2
"(u'n', u'ih')",s,290
"(u'p', u'ey')",w,2
"(u'ae', u'y')",ay,8
"(u'er', u'w')",s,8
"(u'k', u'y')",aa,1
"(u'ng', u'p')",ow,3
"(u'k', u'ah')",ey,33
"(u'aw', u'n')",eh,3
"(u'ay', u'>')",n,1
"(u'iy', u'ih')",f,75
"(u'n', u'ih')",d,1032
"(u'jh', u'y')",er,2
"(u'z', u'aw')",d,40
"(u'z', u'l')",p,29
"(u'uh', u'k')",d,62
"(u's', u's')",ae,1
"(u'k', u'th')",iy,2
"(u'r', u'hh')",el,3
"(u'aa', u'hh')",r,42
"(u'r', u'oy')",v,2
"(u'p', u'ae')",ay,3
"(u'w', u'ah')",aw,3
"(u'ah', u'ah')",hh,88
"(u'ng', u'f')",ay,3
"(u'n', u'ow')",m,70
"(u'uh', u's')",k,90
"(u'k', u'r')",p,33
"(u'aa', u'aa')",th,9
"(u'ow', u'f')",th,4
"(u't', u'ey')",ow,1
"(u'el', u'ih')",g,8
"(u'eh', u's')",s,55
"(u'<', u'w')",ow,1
"(u'v', u'zh')",er,5
"(u'n', u'k')",s,112
"(u'd', u'z')",el,8
"(u'en', u'k')",t,36
"(u'n', u'oy')",jh,36
"(u'el', u'ih')",ah,3
"(u'ah', u'm')",t,89
"(u't', u'hh')",uw,470
"(u'r', u'n')",ow,491
"(u'y', u'ch')",uw,19
"(u'm', u'sh')",ih,36
"(u'n', u's')",z,32
"(u'w', u'v')",ay,11
"(u'jh', u'v')",iy,5
"(u'th', u'm')",s,4
"(u'<', u'ey')",g,1
"(u'er', u'y')",d,14
"(u'z', u'm')",eh,8
"(u'uw', u'ah')",g,30
"(u'b', u'>')",er,1
"(u'er', u'em')",ah,1
"(u'aw', u'>')",er,1
"(u's', u'r')",t,806
"(u'l', u'r')",z,55
"(u't', u'd')",uh,14
"(u'el', u'ae')",g,1
"(u'uw', u'ah')",el,3
"(u'b', u'g')",aa,3
"(u'ey', u'd')",ae,3
"(u'el', u'y')",d,2
"(u'uw', u'ae')",ch,7
"(u'uw', u'sh')",z,1
"(u'ah', u'b')",k,4
"(u'b', u'jh')",ay,5
"(u'f', u'ch')",ae,1
"(u'er', u'er')",ch,4
"(u'iy', u'ay')",v,27
"(u'th', u'uw')",n,1
"(u'd', u'aw')",ey,1
"(u'uw', u's')",z,13
"(u'ah', u'sh')",ay,2
"(u'sh', u'dh')",uw,4
"(u'uh', u'w')",k,5
"(u'k', u'eh')",ch,4
"(u'g', u'sh')",aa,41
"(u'uw', u'ae')",ah,4
"(u's', u'ih')",iy,107
"(u't', u'd')",em,1
"(u'eh', u'sh')",m,7
"(u'n', u'ey')",z,20
"(u'aw', u'jh')",er,6
"(u'w', u'g')",ih,2
"(u'r', u'aw')",p,4
"(u'l', u'ay')",ay,47
"(u's', u'z')",ih,261
"(u'sh', u'w')",t,2
"(u'ay', u'ih')",ow,9
"(u'uw', u'w')",z,15
"(u'ch', u'b')",ey,6
"(u'k', u'sh')",ae,4
"(u'p', u'ih')",t,99
"(u'k', u'v')",el,1
"(u'iy', u'k')",t,9
"(u'b', u'ey')",dh,1
"(u'ah', u'ih')",ay,3
"(u'r', u'g')",th,9
"(u'hh', u'th')",iy,15
"(u'iy', u'el')",th,2
"(u'uw', u'ih')",r,189
"(u'aa', u'y')",b,1
"(u'aa', u'eh')",n,68
"(u'ow', u'oy')",n,2
"(u'ch', u'z')",ay,4
"(u'el', u's')",eh,1
"(u'd', u'aa')",l,149
"(u'r', u'y')",k,6
"(u'k', u'ow')",b,5
"(u'sh', u'aa')",d,4
"(u't', u't')",ay,46
"(u'ih', u'p')",ch,6
"(u'iy', u'd')",l,146
"(u'r', u'g')",z,9
"(u'el', u'd')",z,5
"(u'iy', u'f')",d,10
"(u'ow', u'ow')",t,6
"(u'ng', u't')",aw,120
"(u'n', u'p')",jh,4
"(u'ey', u'er')",th,19
"(u'ey', u'er')",hh,5
"(u'ch', u'eh')",ay,2
"(u'k', u'hh')",t,21
"(u'ey', u'hh')",ay,11
"(u'w', u'aw')",iy,1
"(u'b', u'uw')",y,80
"(u'em', u'ay')",ow,9
"(u'n', u'ow')",w,4
"(u't', u'aa')",f,55
"(u'oy', u's')",ay,1
"(u't', u'w')",oy,2
"(u'v', u'ey')",d,10
"(u's', u's')",ah,183
"(u'ch', u'jh')",ey,1
"(u'uw', u'w')",el,6
"(u'p', u'ae')",hh,5
"(u'f', u'g')",aa,5
"(u'g', u'f')",uw,4
"(u'w', u'b')",eh,30
"(u'>', u'eh')",<,1
"(u'er', u'f')",ae,13
"(u'd', u'ey')",p,24
"(u'ng', u'th')",ay,22
"(u'z', u'v')",eh,61
"(u'uh', u'w')",l,8
"(u's', u'y')",m,2
"(u'ch', u'ae')",ay,1
"(u'g', u'g')",ow,21
"(u'aa', u'ow')",t,49
"(u'sh', u'iy')",p,6
"(u'sh', u'l')",b,1
"(u'z', u'ow')",m,134
"(u'oy', u'ah')",z,6
"(u'y', u'jh')",ae,16
"(u'ow', u'l')",ow,10
"(u'w', u'l')",ay,228
"(u'ih', u'iy')",ng,18
"(u'k', u'ch')",ow,27
"(u'n', u'w')",ch,3
"(u'er', u't')",iy,7
"(u'd', u'em')",aa,1
"(u'z', u'aa')",sh,2
"(u'jh', u'ey')",w,1
"(u'k', u'oy')",t,1
"(u'z', u'iy')",er,7
"(u'v', u'eh')",ah,2
"(u'ch', u'w')",t,3
"(u'k', u'v')",uw,2
"(u'f', u'd')",ay,77
"(u'ch', u'eh')",y,3
"(u'k', u'ay')",jh,1
"(u'ow', u'aa')",k,42
"(u'ng', u'aw')",p,2
"(u'l', u'p')",v,1
"(u'd', u'v')",iy,42
"(u'ah', u'ch')",n,93
"(u'p', u'aa')",ay,1
"(u'l', u'uh')",b,3
"(u'n', u'aa')",s,23
"(u'er', u'iy')",hh,80
"(u'f', u'ow')",n,19
"(u'uw', u'p')",m,4
"(u'ey', u'k')",ay,14
"(u'l', u't')",d,26
"(u'aw', u't')",er,13
"(u'ah', u'hh')",p,46
"(u'er', u'n')",g,11
"(u'zh', u'ey')",s,1
"(u'th', u'm')",iy,7
"(u'iy', u'ey')",ah,6
"(u'z', u'ow')",f,172
"(u'p', u'uh')",p,1
"(u'w', u'r')",ih,64
"(u'iy', u't')",ae,73
"(u'ay', u'er')",p,33
"(u'f', u'd')",uw,54
"(u's', u'iy')",iy,13
"(u'd', u'ey')",ch,35
"(u'el', u'dh')",ay,1
"(u'z', u'ih')",dh,77
"(u's', u'ih')",dh,36
"(u'b', u'g')",ah,10
"(u'm', u'th')",el,2
"(u'n', u'w')",z,72
"(u't', u'eh')",el,5
"(u'ah', u'g')",ch,7
"(u'iy', u'iy')",jh,8
"(u'sh', u'p')",aa,39
"(u'w', u's')",ih,7
"(u'hh', u'r')",ih,671
"(u'ey', u'l')",b,41
"(u'n', u'oy')",m,1
"(u't', u'eh')",g,207
"(u'jh', u'k')",ah,5
"(u'k', u'ae')",hh,22
"(u'z', u'ay')",ow,8
"(u'>', u'th')",<,2
"(u'b', u'm')",uw,9
"(u'ah', u'v')",z,60
"(u'k', u'f')",ey,31
"(u'd', u'aw')",m,1
"(u'ay', u'hh')",l,15
"(u'el', u'uw')",k,1
"(u'g', u'ow')",f,5
"(u'ch', u'aa')",th,1
"(u'ah', u'v')",v,19
"(u'n', u'm')",ch,2
"(u't', u'b')",el,314
"(u'iy', u'ae')",hh,689
"(u'ah', u'hh')",m,274
"(u'iy', u'iy')",ah,3
"(u'k', u'uw')",sh,41
"(u'ah', u'em')",l,2
"(u'l', u'iy')",oy,11
"(u'er', u'dh')",z,66
"(u'iy', u'm')",ey,25
"(u'ow', u'ah')",jh,78
"(u'sh', u'em')",uw,1
"(u'v', u'el')",r,21
"(u'ah', u'dh')",z,558
"(u's', u'er')",g,8
"(u'r', u'hh')",n,5
"(u'ch', u'r')",ay,1
"(u'er', u'th')",d,3
"(u'ae', u'aw')",d,8
"(u'ay', u'l')",aa,87
"(u'er', u'ah')",r,20
"(u'n', u'>')",ow,8
"(u'ih', u'f')",th,22
"(u'l', u'sh')",iy,95
"(u'en', u'ae')",dh,1
"(u'r', u'ng')",ae,13
"(u'f', u'ah')",w,23
"(u'z', u'eh')",ay,3
"(u'ow', u'ow')",ey,1
"(u's', u'uh')",s,1
"(u'b', u'iy')",l,361
"(u'f', u'w')",ey,53
"(u'uw', u'ch')",iy,3
"(u'r', u'f')",ey,11
"(u'hh', u'd')",uh,51
"(u'z', u'ay')",z,3
"(u'sh', u'f')",el,4
"(u'ey', u'ih')",b,188
"(u'g', u'iy')",sh,1
"(u'ae', u'w')",ow,5
"(u'th', u'aa')",jh,1
"(u's', u's')",aa,5
"(u'ng', u'ow')",w,3
"(u'w', u'p')",uw,2
"(u'f', u'aw')",l,8
"(u'g', u'ey')",r,275
"(u'er', u'jh')",m,1
"(u'er', u'er')",sh,1
"(u't', u'ah')",hh,19
"(u'd', u'aa')",iy,7
"(u'dh', u'm')",ow,5
"(u'ow', u'eh')",w,294
"(u'r', u'w')",th,6
"(u'ih', u'aw')",z,22
"(u'l', u'em')",hh,1
"(u'aw', u'ih')",hh,3
"(u'ay', u'ah')",el,2
"(u'uw', u'l')",z,3
