"(u'n', u'p')","(u'n', u'p')",aw,2
"(u'n', u'dh')","(u'dh', u'n')",t,283
"(u'ay', u'd')","(u'ay', u'd')",ay,116
"(u't', u'eh')","(u'eh', u't')",ow,19
"(u'iy', u'er')","(u'er', u'iy')",z,4
"(u'y', u'er')","(u'er', u'y')",ae,1
"(u'eh', u'ah')","(u'ah', u'eh')",z,8
"(u'd', u'uw')","(u'd', u'uw')",v,7
"(u'ih', u'aa')","(u'aa', u'ih')",y,7
"(u'p', u'ch')","(u'ch', u'p')",ih,1
"(u'ng', u'dh')","(u'dh', u'ng')",s,2
"(u'aa', u'w')","(u'aa', u'w')",b,1
"(u'b', u'ay')","(u'ay', u'b')",m,2
"(u'el', u'ey')","(u'el', u'ey')",s,24
"(u'l', u'f')","(u'f', u'l')",er,8
"(u'p', u'f')","(u'f', u'p')",ae,7
"(u'ng', u'iy')","(u'iy', u'ng')",hh,42
"(u'ey', u'dh')","(u'dh', u'ey')",m,18
"(u'ng', u'jh')","(u'jh', u'ng')",ey,11
"(u'm', u'b')","(u'b', u'm')",d,4
"(u'ae', u'l')","(u'ae', u'l')",p,15
"(u'uw', u'ae')","(u'ae', u'uw')",z,34
"(u'd', u'ih')","(u'd', u'ih')",d,97
"(u'th', u'hh')","(u'hh', u'th')",ey,3
"(u'k', u'p')","(u'k', u'p')",iy,154
"(u'th', u'r')","(u'r', u'th')",d,4
"(u'y', u'p')","(u'p', u'y')",ae,18
"(u't', u'uw')","(u't', u'uw')",f,12
"(u's', u'eh')","(u'eh', u's')",ow,27
"(u'd', u'dh')","(u'd', u'dh')",iy,49
"(u'ng', u'aw')","(u'aw', u'ng')",sh,1
"(u't', u'p')","(u'p', u't')",aa,110
"(u'ey', u'ih')","(u'ey', u'ih')",v,20
"(u'p', u'er')","(u'er', u'p')",iy,3
"(u's', u'ae')","(u'ae', u's')",dh,269
"(u'ay', u'ow')","(u'ay', u'ow')",er,1
"(u'n', u't')","(u'n', u't')",ey,98
"(u'ay', u'uh')","(u'ay', u'uh')",b,1
"(u'p', u'n')","(u'n', u'p')",oy,125
"(u'er', u'aa')","(u'aa', u'er')",f,10
"(u'uh', u'n')","(u'n', u'uh')",l,4
"(u'v', u'aa')","(u'aa', u'v')",ey,1
"(u'sh', u'p')","(u'p', u'sh')",iy,23
"(u'd', u'ih')","(u'd', u'ih')",ch,27
"(u'l', u'ae')","(u'ae', u'l')",th,3
"(u'n', u'p')","(u'n', u'p')",ay,7
"(u'b', u'r')","(u'b', u'r')",ow,118
"(u'aw', u'd')","(u'aw', u'd')",ah,33
"(u'er', u't')","(u'er', u't')",l,1
"(u'uh', u'l')","(u'l', u'uh')",l,3
"(u'ow', u'f')","(u'f', u'ow')",k,1
"(u'r', u'er')","(u'er', u'r')",sh,1
"(u'ng', u'ey')","(u'ey', u'ng')",k,48
"(u'th', u'uh')","(u'th', u'uh')",w,2
"(u'er', u'er')","(u'er', u'er')",s,9
"(u'oy', u'ey')","(u'ey', u'oy')",d,1
"(u'n', u'b')","(u'b', u'n')",ch,3
"(u't', u'r')","(u'r', u't')",el,8
"(u'v', u'jh')","(u'jh', u'v')",ay,2
"(u'ah', u'ey')","(u'ah', u'ey')",ch,48
"(u'uw', u'f')","(u'f', u'uw')",m,4
"(u'er', u't')","(u'er', u't')",th,2
"(u'aa', u'n')","(u'aa', u'n')",d,5
"(u'ae', u'f')","(u'ae', u'f')",n,38
"(u'm', u'm')","(u'm', u'm')",s,6
"(u'aa', u'hh')","(u'aa', u'hh')",z,7
"(u'uw', u'ay')","(u'ay', u'uw')",jh,2
"(u'd', u'f')","(u'd', u'f')",er,29
"(u'ih', u'r')","(u'ih', u'r')",r,4
"(u'm', u'er')","(u'er', u'm')",th,2
"(u'v', u'ih')","(u'ih', u'v')",y,68
"(u'em', u'eh')","(u'eh', u'em')",w,47
"(u'aa', u'm')","(u'aa', u'm')",s,1
"(u'hh', u'iy')","(u'hh', u'iy')",aw,2
"(u'jh', u'r')","(u'jh', u'r')",iy,1
"(u'ih', u'f')","(u'f', u'ih')",r,32
"(u'l', u'aa')","(u'aa', u'l')",m,15
"(u'r', u'ae')","(u'ae', u'r')",l,19
"(u'b', u'ih')","(u'b', u'ih')",er,15
"(u'ae', u'iy')","(u'ae', u'iy')",m,13
"(u't', u'ih')","(u'ih', u't')",dh,174
"(u'ah', u'ah')","(u'ah', u'ah')",r,571
"(u'em', u'ih')","(u'em', u'ih')",d,2
"(u'ow', u'y')","(u'ow', u'y')",ch,1
"(u'y', u'r')","(u'r', u'y')",er,1
"(u'ih', u'z')","(u'ih', u'z')",g,3
"(u'm', u'r')","(u'm', u'r')",ao,1
"(u'ay', u'm')","(u'ay', u'm')",t,16
"(u'ay', u'ih')","(u'ay', u'ih')",r,88
"(u'uh', u'y')","(u'uh', u'y')",sh,1
"(u'm', u'ey')","(u'ey', u'm')",ay,12
"(u'th', u's')","(u's', u'th')",er,3
"(u'm', u'uw')","(u'm', u'uw')",b,1
"(u'ah', u'g')","(u'ah', u'g')",m,38
"(u'p', u'l')","(u'l', u'p')",ih,15
"(u'iy', u'l')","(u'iy', u'l')",l,75
"(u'ay', u'ae')","(u'ae', u'ay')",jh,1
"(u'ng', u'hh')","(u'hh', u'ng')",ay,7
"(u'p', u'uw')","(u'p', u'uw')",t,80
"(u'iy', u'aa')","(u'aa', u'iy')",l,73
"(u'ch', u'ae')","(u'ae', u'ch')",m,2
"(u'ey', u'ch')","(u'ch', u'ey')",iy,1
"(u'n', u'dh')","(u'dh', u'n')",th,1
"(u'k', u'er')","(u'er', u'k')",p,7
"(u'uw', u'g')","(u'g', u'uw')",ay,4
"(u'iy', u'd')","(u'd', u'iy')",s,3
"(u'd', u'aa')","(u'aa', u'd')",t,39
"(u'ah', u'd')","(u'ah', u'd')",ae,1
"(u't', u'ch')","(u'ch', u't')",ay,3
"(u'r', u'th')","(u'r', u'th')",z,9
"(u'ch', u'ah')","(u'ah', u'ch')",r,3
"(u'ah', u'y')","(u'ah', u'y')",p,39
"(u'ng', u'ih')","(u'ih', u'ng')",sh,1
"(u'l', u'y')","(u'l', u'y')",p,10
"(u'z', u'l')","(u'l', u'z')",g,4
"(u'k', u'r')","(u'k', u'r')",eh,301
"(u't', u'em')","(u'em', u't')",ah,2
"(u'aa', u'l')","(u'aa', u'l')",d,5
"(u'ah', u'ow')","(u'ah', u'ow')",v,38
"(u'ey', u'dh')","(u'dh', u'ey')",t,46
"(u'eh', u'l')","(u'eh', u'l')",s,17
"(u'ay', u'iy')","(u'ay', u'iy')",dh,79
"(u'aw', u'l')","(u'aw', u'l')",d,1
"(u't', u'er')","(u'er', u't')",g,12
"(u'n', u'f')","(u'f', u'n')",eh,9
"(u'dh', u'k')","(u'dh', u'k')",ey,313
"(u'aa', u'p')","(u'aa', u'p')",k,1
"(u'ah', u'hh')","(u'ah', u'hh')",s,32
"(u'aa', u'dh')","(u'aa', u'dh')",l,566
"(u'aa', u't')","(u'aa', u't')",sh,1
"(u'g', u'uw')","(u'g', u'uw')",r,118
"(u'k', u'g')","(u'g', u'k')",ah,18
"(u'r', u'ih')","(u'ih', u'r')",m,25
"(u'<', u'ah')","(u'<', u'ah')",ay,2
"(u'ih', u'el')","(u'el', u'ih')",s,4
"(u'ey', u'y')","(u'ey', u'y')",el,4
"(u'z', u'er')","(u'er', u'z')",d,3
"(u'el', u'r')","(u'el', u'r')",b,6
"(u'ah', u'ey')","(u'ah', u'ey')",k,28
"(u'y', u'r')","(u'r', u'y')",ih,713
"(u'p', u'aw')","(u'aw', u'p')",r,13
"(u'ae', u'em')","(u'ae', u'em')",k,2
"(u'oy', u'iy')","(u'iy', u'oy')",sh,2
"(u'jh', u'd')","(u'd', u'jh')",er,5
"(u'ow', u'iy')","(u'iy', u'ow')",z,8
"(u'ah', u'el')","(u'ah', u'el')",z,5
"(u'd', u'uw')","(u'd', u'uw')",t,1171
"(u'uh', u'w')","(u'uh', u'w')",t,5
"(u'k', u'l')","(u'k', u'l')",ah,113
"(u'en', u'aa')","(u'aa', u'en')",k,1
"(u'ch', u'n')","(u'ch', u'n')",eh,9
"(u'eh', u'k')","(u'eh', u'k')",r,93
"(u'ay', u'jh')","(u'ay', u'jh')",t,8
"(u'el', u'eh')","(u'eh', u'el')",dh,35
"(u'ay', u'ih')","(u'ay', u'ih')",s,94
"(u'r', u't')","(u'r', u't')",ey,301
"(u'er', u'aa')","(u'aa', u'er')",k,52
"(u'uh', u'aa')","(u'aa', u'uh')",r,3
"(u'm', u't')","(u'm', u't')",ae,167
"(u'ah', u'b')","(u'ah', u'b')",t,95
"(u'iy', u'aa')","(u'aa', u'iy')",ay,5
"(u'k', u'k')","(u'k', u'k')",ah,6
"(u'ch', u'ay')","(u'ay', u'ch')",el,2
"(u'z', u'l')","(u'l', u'z')",b,15
"(u'uw', u'sh')","(u'sh', u'uw')",ae,1
"(u'l', u'ch')","(u'ch', u'l')",p,1
"(u'ay', u'w')","(u'ay', u'w')",l,14
"(u'uw', u'k')","(u'k', u'uw')",ow,5
"(u'f', u'l')","(u'f', u'l')",s,1
"(u'v', u'r')","(u'r', u'v')",er,37
"(u'ay', u'aa')","(u'aa', u'ay')",g,201
"(u'th', u's')","(u's', u'th')",aa,1
"(u'd', u's')","(u'd', u's')",ih,357
"(u'ay', u'f')","(u'ay', u'f')",k,79
"(u'ng', u'ae')","(u'ae', u'ng')",b,54
"(u'uw', u'ow')","(u'ow', u'uw')",v,24
"(u'er', u'aa')","(u'aa', u'er')",d,26
"(u'y', u'b')","(u'b', u'y')",uw,92
"(u'ch', u'hh')","(u'ch', u'hh')",ah,1
"(u's', u'ih')","(u'ih', u's')",ow,273
"(u'ey', u'k')","(u'ey', u'k')",n,12
"(u't', u'iy')","(u'iy', u't')",ch,8
"(u'd', u'ae')","(u'ae', u'd')",iy,61
"(u'ay', u'g')","(u'ay', u'g')",m,127
"(u'v', u'l')","(u'l', u'v')",iy,8
"(u'ey', u'ih')","(u'ey', u'ih')",p,25
"(u'l', u'b')","(u'b', u'l')",f,24
"(u'eh', u'l')","(u'eh', u'l')",r,113
"(u'h', u'b')","(u'b', u'h')",em,1
"(u'er', u'uw')","(u'er', u'uw')",y,249
"(u'n', u'uw')","(u'n', u'uw')",sh,26
"(u'm', u'f')","(u'f', u'm')",ih,36
"(u'ih', u'ow')","(u'ih', u'ow')",d,17
"(u'ae', u'ng')","(u'ae', u'ng')",ae,1
"(u'd', u't')","(u'd', u't')",eh,7
"(u'ey', u'b')","(u'b', u'ey')",d,29
"(u'hh', u'w')","(u'hh', u'w')",aw,29
"(u'eh', u's')","(u'eh', u's')",m,91
"(u'r', u'th')","(u'r', u'th')",ah,11
"(u'f', u'b')","(u'b', u'f')",aa,1
"(u'k', u'jh')","(u'jh', u'k')",eh,1
"(u'n', u'jh')","(u'jh', u'n')",d,113
"(u'er', u'iy')","(u'er', u'iy')",dh,169
"(u'n', u'ch')","(u'ch', u'n')",s,1
"(u'ae', u'r')","(u'ae', u'r')",ch,13
"(u'k', u'r')","(u'k', u'r')",ow,286
"(u'b', u'k')","(u'b', u'k')",ah,32
"(u'ey', u'ae')","(u'ae', u'ey')",t,70
"(u'ow', u'ih')","(u'ih', u'ow')",p,32
"(u'ow', u'l')","(u'l', u'ow')",k,28
"(u'ae', u'ay')","(u'ae', u'ay')",th,2
"(u'iy', u'aa')","(u'aa', u'iy')",sh,16
"(u'v', u'dh')","(u'dh', u'v')",el,3
"(u'r', u'f')","(u'f', u'r')",ay,11
"(u'sh', u'p')","(u'p', u'sh')",t,2
"(u'n', u'uh')","(u'n', u'uh')",sh,8
"(u'eh', u'z')","(u'eh', u'z')",m,6
"(u's', u'ay')","(u'ay', u's')",ah,12
"(u'sh', u'f')","(u'f', u'sh')",t,2
"(u'ow', u'v')","(u'ow', u'v')",ow,30
"(u'ey', u'w')","(u'ey', u'w')",v,1
"(u's', u'uw')","(u's', u'uw')",d,28
"(u'iy', u'iy')","(u'iy', u'iy')",b,57
"(u'z', u'f')","(u'f', u'z')",er,1
"(u'sh', u'r')","(u'r', u'sh')",ow,33
"(u'ae', u'v')","(u'ae', u'v')",m,8
"(u'uh', u'l')","(u'l', u'uh')",t,3
"(u'ey', u'ey')","(u'ey', u'ey')",d,65
"(u'k', u'ay')","(u'ay', u'k')",t,37
"(u'r', u't')","(u'r', u't')",aa,41
"(u'd', u'r')","(u'd', u'r')",d,44
"(u'el', u'hh')","(u'el', u'hh')",d,2
"(u'r', u'ae')","(u'ae', u'r')",n,11
"(u'd', u'v')","(u'd', u'v')",ey,8
"(u'l', u'iy')","(u'iy', u'l')",jh,9
"(u'd', u'y')","(u'd', u'y')",z,67
"(u'em', u'ah')","(u'ah', u'em')",m,2
"(u'ae', u'ch')","(u'ae', u'ch')",t,26
"(u'r', u'sh')","(u'r', u'sh')",iy,27
"(u'ih', u'v')","(u'ih', u'v')",l,9
"(u'ey', u'ah')","(u'ah', u'ey')",ey,4
"(u'jh', u'aa')","(u'aa', u'jh')",oy,2
"(u'b', u'ey')","(u'b', u'ey')",l,15
"(u'z', u'ae')","(u'ae', u'z')",m,32
"(u'b', u'em')","(u'b', u'em')",er,1
"(u'en', u'aa')","(u'aa', u'en')",t,7
"(u'ey', u'l')","(u'ey', u'l')",ey,23
"(u's', u'ah')","(u'ah', u's')",d,14
"(u'ah', u'm')","(u'ah', u'm')",ey,7
"(u'iy', u'r')","(u'iy', u'r')",z,53
"(u't', u'z')","(u't', u'z')",ow,8
"(u'r', u'>')","(u'>', u'r')",iy,1
"(u'n', u'eh')","(u'eh', u'n')",ay,7
"(u'th', u'p')","(u'p', u'th')",ow,1
"(u'l', u'ey')","(u'ey', u'l')",r,5
"(u'm', u'uw')","(u'm', u'uw')",s,5
"(u'k', u'er')","(u'er', u'k')",aw,18
"(u'ng', u'eh')","(u'eh', u'ng')",k,29
"(u'd', u'uw')","(u'd', u'uw')",l,3
"(u'z', u'ay')","(u'ay', u'z')",r,67
"(u'aa', u'eh')","(u'aa', u'eh')",th,5
"(u'v', u'aw')","(u'aw', u'v')",ah,1
"(u'l', u't')","(u'l', u't')",er,17
"(u'ah', u'ae')","(u'ae', u'ah')",s,128
"(u'ae', u'iy')","(u'ae', u'iy')",th,2
"(u'ah', u'ay')","(u'ah', u'ay')",ay,19
"(u't', u'k')","(u'k', u't')",eh,128
"(u'uw', u'iy')","(u'iy', u'uw')",dh,503
"(u'z', u'v')","(u'v', u'z')",iy,28
"(u'ow', u'b')","(u'b', u'ow')",th,2
"(u'ow', u'aa')","(u'aa', u'ow')",hh,14
"(u's', u'ih')","(u'ih', u's')",v,2
"(u'ay', u'ng')","(u'ay', u'ng')",ah,1
"(u'ch', u'k')","(u'ch', u'k')",ae,3
"(u'v', u'ih')","(u'ih', u'v')",er,61
"(u'b', u'>')","(u'>', u'b')",el,2
"(u'er', u'z')","(u'er', u'z')",m,32
"(u'ah', u't')","(u'ah', u't')",sh,1
"(u'r', u'sh')","(u'r', u'sh')",t,5
"(u'm', u'ae')","(u'ae', u'm')",l,7
"(u'p', u'z')","(u'p', u'z')",er,37
"(u'd', u'ah')","(u'ah', u'd')",uw,34
"(u'f', u'dh')","(u'dh', u'f')",ey,1
"(u'el', u'ay')","(u'ay', u'el')",v,1
"(u'th', u'd')","(u'd', u'th')",s,1
"(u'iy', u'ae')","(u'ae', u'iy')",y,116
"(u'ey', u'b')","(u'b', u'ey')",aa,5
"(u'd', u'l')","(u'd', u'l')",el,1
"(u's', u'd')","(u'd', u's')",t,211
"(u'm', u'ow')","(u'm', u'ow')",d,10
"(u'iy', u's')","(u'iy', u's')",ae,25
"(u'k', u'er')","(u'er', u'k')",ow,1
"(u'ow', u'ih')","(u'ih', u'ow')",s,24
"(u'aa', u'dh')","(u'aa', u'dh')",jh,3
"(u'uh', u'ae')","(u'ae', u'uh')",s,1
"(u'iy', u'uw')","(u'iy', u'uw')",g,3
"(u'm', u'p')","(u'm', u'p')",ey,16
"(u'ih', u'b')","(u'b', u'ih')",g,19
"(u'ih', u'dh')","(u'dh', u'ih')",l,63
"(u'l', u'aa')","(u'aa', u'l')",ih,1
"(u'jh', u'eh')","(u'eh', u'jh')",oy,1
"(u'l', u'p')","(u'l', u'p')",d,10
"(u'ow', u'm')","(u'm', u'ow')",n,15
"(u'el', u'uw')","(u'el', u'uw')",hh,73
"(u'f', u'sh')","(u'f', u'sh')",ae,7
"(u'p', u'f')","(u'f', u'p')",t,20
"(u'aa', u'ay')","(u'aa', u'ay')",r,22
"(u'y', u'w')","(u'w', u'y')",ah,3
"(u'n', u's')","(u'n', u's')",d,841
"(u'th', u'ah')","(u'ah', u'th')",b,9
"(u'<', u'n')","(u'<', u'n')",ih,1
"(u'ae', u'ae')","(u'ae', u'ae')",hh,2
"(u'm', u'iy')","(u'iy', u'm')",er,1
"(u'z', u'ow')","(u'ow', u'z')",s,252
"(u'dh', u'm')","(u'dh', u'm')",er,39
"(u'n', u'ih')","(u'ih', u'n')",ey,4
"(u't', u'iy')","(u'iy', u't')",r,688
"(u'aw', u'f')","(u'aw', u'f')",n,16
"(u'aa', u'b')","(u'aa', u'b')",z,3
"(u'eh', u'ih')","(u'eh', u'ih')",l,267
"(u'<', u'ay')","(u'<', u'ay')",hh,1
"(u'd', u'aa')","(u'aa', u'd')",y,10
"(u'ow', u'uw')","(u'ow', u'uw')",z,2
"(u'g', u'p')","(u'g', u'p')",er,11
"(u'ay', u'f')","(u'ay', u'f')",ih,15
"(u'z', u'r')","(u'r', u'z')",d,23
"(u'eh', u'dh')","(u'dh', u'eh')",ch,1
"(u'n', u'd')","(u'd', u'n')",aa,3
"(u'k', u'r')","(u'k', u'r')",d,6
"(u'el', u'ih')","(u'el', u'ih')",iy,1
"(u'ay', u'ih')","(u'ay', u'ih')",el,1
"(u'k', u'n')","(u'k', u'n')",oy,2
"(u'iy', u'l')","(u'iy', u'l')",z,108
"(u'n', u'r')","(u'n', u'r')",b,24
"(u'ae', u'uh')","(u'ae', u'uh')",l,1
"(u'hh', u'aa')","(u'aa', u'hh')",uw,34
"(u'ih', u'ow')","(u'ih', u'ow')",f,219
"(u'sh', u'uh')","(u'sh', u'uh')",n,1
"(u'z', u'l')","(u'l', u'z')",d,2
"(u'd', u'ow')","(u'd', u'ow')",sh,10
"(u'uh', u't')","(u't', u'uh')",d,94
"(u'ng', u'f')","(u'f', u'ng')",eh,4
"(u'iy', u'uw')","(u'iy', u'uw')",b,7
"(u'ey', u'p')","(u'ey', u'p')",ow,4
"(u'v', u'ow')","(u'ow', u'v')",d,11
"(u'm', u'aa')","(u'aa', u'm')",sh,1
"(u'jh', u'ae')","(u'ae', u'jh')",iy,10
"(u'sh', u'w')","(u'sh', u'w')",iy,265
"(u'k', u'eh')","(u'eh', u'k')",w,226
"(u't', u'ah')","(u'ah', u't')",y,10
"(u'f', u'ae')","(u'ae', u'f')",k,5
"(u'aa', u'ay')","(u'aa', u'ay')",n,27
"(u'aa', u'uw')","(u'aa', u'uw')",hh,1
"(u't', u'ah')","(u'ah', u't')",f,11
"(u'ah', u'v')","(u'ah', u'v')",f,1
"(u'l', u'ey')","(u'ey', u'l')",d,38
"(u'er', u'ow')","(u'er', u'ow')",v,7
"(u'en', u'uw')","(u'en', u'uw')",t,5
"(u'iy', u'hh')","(u'hh', u'iy')",z,71
"(u'hh', u'dh')","(u'dh', u'hh')",eh,1
"(u'sh', u'ih')","(u'ih', u'sh')",er,2
"(u'w', u'b')","(u'b', u'w')",er,25
"(u'jh', u'm')","(u'jh', u'm')",ae,2
"(u'ow', u'f')","(u'f', u'ow')",eh,3
"(u'z', u'dh')","(u'dh', u'z')",ey,4
"(u'w', u'p')","(u'p', u'w')",ey,7
"(u'ow', u'er')","(u'er', u'ow')",aw,15
"(u'd', u'ay')","(u'ay', u'd')",p,3
"(u'n', u'r')","(u'n', u'r')",ow,382
"(u'r', u'em')","(u'em', u'r')",z,2
"(u'sh', u'ih')","(u'ih', u'sh')",ey,1
"(u'iy', u'eh')","(u'eh', u'iy')",d,58
"(u'ah', u'em')","(u'ah', u'em')",hh,7
"(u'v', u'ah')","(u'ah', u'v')",g,11
"(u'd', u's')","(u'd', u's')",ow,8
"(u't', u'iy')","(u'iy', u't')",iy,7
"(u'l', u'ah')","(u'ah', u'l')",d,94
"(u'ey', u'eh')","(u'eh', u'ey')",jh,8
"(u's', u'ah')","(u'ah', u's')",jh,348
"(u'jh', u'l')","(u'jh', u'l')",aa,4
"(u'jh', u'f')","(u'f', u'jh')",eh,3
"(u'uw', u'eh')","(u'eh', u'uw')",m,54
"(u'ah', u'ih')","(u'ah', u'ih')",ng,3
"(u'y', u'm')","(u'm', u'y')",uw,150
"(u'g', u'uh')","(u'g', u'uh')",hh,1
"(u'm', u'f')","(u'f', u'm')",s,1
"(u'r', u'er')","(u'er', u'r')",dh,7
"(u'ae', u'ah')","(u'ae', u'ah')",p,196
"(u'p', u'z')","(u'p', u'z')",ae,2
"(u'd', u'n')","(u'd', u'n')",er,14
"(u'r', u'ih')","(u'ih', u'r')",aa,7
"(u'r', u'ay')","(u'ay', u'r')",w,20
"(u'y', u'd')","(u'd', u'y')",aa,10
"(u'ae', u't')","(u'ae', u't')",k,512
"(u'eh', u'r')","(u'eh', u'r')",m,21
"(u'm', u'z')","(u'm', u'z')",iy,6
"(u'ow', u'g')","(u'g', u'ow')",ow,1
"(u'ih', u'ay')","(u'ay', u'ih')",d,35
"(u'aa', u'd')","(u'aa', u'd')",s,3
"(u'r', u'ih')","(u'ih', u'r')",b,129
"(u's', u'ow')","(u'ow', u's')",g,79
"(u'ay', u'aa')","(u'aa', u'ay')",d,77
"(u'z', u'uw')","(u'uw', u'z')",sh,6
"(u'v', u'eh')","(u'eh', u'v')",y,7
"(u'el', u'er')","(u'el', u'er')",ch,1
"(u's', u'b')","(u'b', u's')",ay,7
"(u'w', u't')","(u't', u'w')",eh,25
"(u'em', u'ah')","(u'ah', u'em')",s,4
"(u'ey', u'>')","(u'>', u'ey')",ay,1
"(u'y', u'k')","(u'k', u'y')",ah,1
"(u'r', u'oy')","(u'oy', u'r')",ch,5
"(u'n', u'k')","(u'k', u'n')",iy,57
"(u'eh', u'aa')","(u'aa', u'eh')",d,15
"(u'oy', u'ow')","(u'ow', u'oy')",z,1
"(u'v', u'f')","(u'f', u'v')",ay,1
"(u't', u'z')","(u't', u'z')",ey,16
"(u'p', u'ih')","(u'ih', u'p')",ow,8
"(u'hh', u'ng')","(u'hh', u'ng')",ae,22
"(u'l', u'aw')","(u'aw', u'l')",d,11
"(u'v', u'ah')","(u'ah', u'v')",ah,13
"(u'z', u'ah')","(u'ah', u'z')",ay,10
"(u'ey', u'l')","(u'ey', u'l')",m,7
"(u'ng', u'er')","(u'er', u'ng')",t,9
"(u'ey', u'ey')","(u'ey', u'ey')",m,57
