label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
w,0.6722633931,-0.701259515119,-0.0497146224039,-0.589881265289,0.406120432165,-0.199067855807,0.715610095725,0.791110853577,0.757485420297,0.600917746101,-0.959202239487,-0.927085162102,0.843292240469,-0.649850066859,0.756411138666
ih,-0.206324262895,-0.278120994076,0.572524874667,0.783599599495,0.681225739403,0.129715692986,0.68049580175,-0.849290881449,0.597418215148,-0.819474006481,-0.155959387012,0.798520356295,-0.340149085126,1.16908199839,0.678781260806
ch,-0.594774563284,-0.359712567294,0.817059426769,0.424788445536,-0.619179503894,0.178749886745,-0.391315014339,0.313673608734,0.770929523117,-0.721075964766,0.638562615395,0.0734484671403,-0.830600972979,-0.795151319593,-0.715249624271
ey,-0.91075312635,0.291662684831,-0.6112414266,-0.540855848007,-0.575041990196,-0.168984570738,0.957319525594,-0.925352195979,-0.614884574143,-0.684417048478,-0.56468367673,0.863579584924,-0.154049692368,-0.126431271062,-1.12363857402
aw,-0.747648364304,0.572625747594,0.905907670287,0.7997960748,-0.549566125784,-0.0238894533671,-0.666339252118,-0.490283242661,0.0899867960156,-0.103935317683,-0.693992614729,-0.175523950934,0.452461791618,0.844534075399,-0.886825590644
ay,-0.63530325151,0.778047034714,-0.462007902718,0.739533242067,0.130320437734,0.350486208846,0.915884034416,-0.897250907949,-0.473808946544,0.711280111156,0.258436102341,-0.97610686466,-0.212587322382,-0.747694320282,0.667492031987
zh,-0.520408814056,-0.486123293323,0.187692919424,-0.462291398606,-0.372368321106,-0.459334153572,-0.251770437753,-0.365661793525,0.667864187061,-0.760156806764,0.25881728853,-0.657015244495,-0.493338768343,0.491919731794,-0.37104525897
tq,0.225627526475,0.735778896434,0.564449733683,-0.893716405176,-0.689543751913,-1.01540045629,0.724808577726,-0.17602504476,0.790515631813,0.444658697283,0.45633419321,0.74386637138,-0.900555587607,-0.116416732855,-0.532327647707
er,0.586826452585,-0.104785373355,-0.654926379248,-0.650268245893,0.585439115271,-0.288110100425,0.802995963954,0.845730361702,-0.981400302451,-0.128815290306,0.690165608397,-0.494163627964,0.82151538075,0.806215626826,-0.6220194012
#,0.0547274865072,-0.0104945788463,0.0781341329888,-0.0950064027406,-0.122111282514,-0.0539171483495,0.0243830279036,-0.0587382607864,0.00464862852982,-0.130265991567,-0.0367021043626,-0.140921469997,-0.0327721560203,0.075812095242,-0.0568046933323
ayn,-0.00524457087468,0.0068535010502,0.102265003266,-0.0117132370252,-0.0282045275601,0.00742803288834,0.112207086285,-0.157655703007,-0.127234907528,-0.131912062896,-0.00256583724406,-0.105612605406,-0.00680865832914,0.135145028162,-0.185264979202
eng,0.121592933172,-0.0963799650074,0.134635163148,-0.112107027274,-0.154387300301,-0.0546136222843,0.113827356892,-0.177480336444,-0.117991487045,-0.239256423395,0.0199471446857,-0.247191563646,-0.111469882349,0.212347954822,-0.0478335756734
aan,0.242235341614,0.12163338618,0.102579387067,-0.110561472601,-0.068169563592,0.175921963852,0.233883635327,-0.248189692572,-0.198420989481,-0.0575907845671,-0.0686083279102,-0.100143807405,0.0355628104172,0.291480015202,-0.197451994451
eyn,0.0665829663419,0.00230332728111,0.126239284456,-0.0247404012978,-0.0614789255715,0.044366187038,0.171726621953,-0.198199105809,-0.0935928712439,-0.176272855138,-0.0695577081502,-0.149417499629,0.0207850451872,0.22750210728,-0.135920343153
nx,0.565117157267,0.494242360074,0.73413612633,-0.856356435877,-0.933505325791,-0.41541595972,0.00287318105804,0.313279246029,-0.62360827927,0.754534637372,-0.974822122739,-0.715331085252,-0.819623716243,-0.751154050299,0.469709239023
oyn,0.0921650790704,0.0452619640672,0.0866438662183,-0.064890436883,-0.0319174412027,0.0860727801557,0.0520968263574,-0.120919449154,-0.125364756801,-0.0860291353625,-0.0838765899402,-0.0757565003493,0.0147571969194,0.20938107436,-0.104897377153
r,0.695762156635,0.269861685597,-0.210502640606,-0.767512931918,0.782051293385,0.314365957497,0.631922738066,0.948161053011,-0.968813124735,-0.69965296536,-0.74125037139,0.762338323518,-0.659031046191,-0.280920113312,0.466601640988
th,0.870169889266,-0.782067105128,-0.835955512147,-0.588566694453,-0.554141181803,0.384537023589,0.0045536784896,-0.577796889322,0.435746987582,-0.77133523797,0.348138570377,0.64361600869,-0.853017332054,-0.82669663878,-0.301963408853
t,-0.952246380606,-0.722274618112,0.646998234563,-0.997343971891,0.849568250983,-0.594015224306,0.651752725332,0.859695501771,-0.0363185141835,0.221895356655,1.04920386219,0.884890457064,0.0757526622306,-0.363560373732,0.354176318355
ehn,0.268106424161,0.134597745269,0.376999940792,-0.25037261694,-0.277268444682,0.175616912912,0.217427288086,-0.307857074798,-0.22641513851,-0.0854962679339,-0.111905750913,-0.189928075074,0.0503635364304,0.35175611332,-0.185297905414
<,0.401621725788,-0.223826936861,0.470313902336,-0.149067378971,-0.273203486028,-0.34028991531,0.276690687371,-0.219245421662,-0.144687659352,-0.457331889742,-0.0321334716798,-0.473096925195,0.11070275821,0.283107338591,-0.022387461132
>,0.230931793808,0.159275481051,0.43257020058,-0.264562497866,-0.634326185607,-0.230785151912,0.557107560159,-0.291623117815,0.360984822072,-0.617908029821,-0.115759495857,-0.541876410557,0.405469135148,0.0921775032281,0.282439847275
ng,0.146705007298,-0.957005684021,-0.593194314939,-0.730606243878,-0.380054215065,-0.744264459159,0.357930817967,-0.580607985899,-0.600382298775,-0.527055527696,-0.670501645079,-0.524526452666,-0.995073219641,0.729229917547,0.929515062186
dh,-0.771335769744,-0.306373258733,1.00827660776,-0.825269492403,-0.908129071575,1.05239813698,0.106533196093,-0.478284258659,0.797385371183,0.0906540519597,-0.860163162236,0.51381904158,0.0164102452095,0.0155149707843,0.846107925256
uhn,0.0634620253517,0.00550447074343,0.0821701704525,-0.0831881211428,-0.111408661592,-0.0332041525186,0.0425848528548,-0.0755189848622,-0.00937338038238,-0.134265476875,-0.0444962026538,-0.141634769077,-0.00501928159106,0.087134066729,-0.0802745482596
aon,0.0935871620447,0.0533501917082,0.0901293887425,-0.040743095686,-0.0897829822627,0.025232781437,0.116189232671,-0.114967581288,-0.0325254196467,-0.10096837358,-0.0472339461321,-0.115847126362,0.0196339124888,0.132614410034,-0.123669151971
aen,-0.0453490115386,-0.124505839596,0.555683903672,-0.16552917161,-0.0421918505512,0.348060641963,0.0609486337683,-0.313858701265,-0.479224825771,-0.0378361287545,-0.0321929446481,-0.076867989788,0.0267505659979,0.178403571598,-0.240916079414
awn,0.0118087264964,0.0170328719139,0.126697164125,0.0206903315869,-0.0665032263042,-0.0123976453769,0.114068812725,-0.188921851414,-0.0846629262343,-0.152903711577,-0.0291215346442,-0.158348797463,0.0053278692698,0.145393206582,-0.190585087779
hh,0.706415056698,0.755580971536,0.718539097618,-0.944842492722,-0.964276807813,-0.280342299268,-0.932322472843,-0.279050208488,0.0217674859474,-0.826417275963,-0.571289144374,0.282394761283,0.923217092423,-0.462992183463,-0.136737353462
jh,0.519374351034,-0.563474078074,-0.803357184938,0.836273279538,0.0708816264915,-0.509488099001,0.530861647562,0.65302445167,0.265194397131,-0.646961852218,0.638748078128,-0.478864692487,-0.103487637705,-0.75010372883,0.58138152451
ahl,0.059048598251,-0.00347244151101,0.0762023037831,-0.0812623131403,-0.113260307039,-0.0458692177716,0.041456751683,-0.0735344925218,-0.00371562324608,-0.124595751324,-0.0429025209838,-0.13812520516,-0.0310029104238,0.0910102681414,-0.0721635251522
dx,0.438128492369,0.808163379627,-0.908919238909,-1.00902659027,-1.01283145015,-0.847358007691,-0.20332791921,0.0103025309931,0.837725557397,0.58291982412,-0.308121119309,-0.929185265868,-0.199707868148,0.637070401211,-0.281644299711
own,0.774143959411,0.257146846335,0.758457452255,0.261519339036,-0.348732750005,0.523579631465,0.210611999508,-0.237778850555,-0.40874054798,0.0607465984552,0.0966019534816,-0.422758351577,0.198872999882,0.419032622872,0.403867003284
em,0.357707837396,0.599567074199,0.657399876756,-0.433953823385,0.607357994189,-0.44427907409,-0.00448107567643,-0.559093793435,-0.60208982076,-0.389801632422,0.63425094903,-0.804543888933,0.294238370002,-0.661412909448,-0.204073475574
iyih,0.0539508842125,-0.0100322917106,0.0767317197316,-0.0956986100895,-0.122127502318,-0.0542903996185,0.0240149606957,-0.0590548657038,0.00589794149239,-0.129333643476,-0.0364827203575,-0.141666446692,-0.034336704074,0.0753547214771,-0.0558806680237
b,0.801632366922,0.160472961267,-0.624963124785,0.307229065449,0.600247257847,-0.585404320275,-0.670102880529,0.793946985012,0.681271293095,-0.745179552743,-0.795038873652,-0.956314630992,-0.797587226237,-0.688419016886,-0.538050421838
d,-0.59358232686,0.384218438654,-0.87993049678,0.677673595306,-1.13627889676,-0.706901957903,-0.842096531527,1.05497854498,0.364475613001,-0.998485242513,0.616658302256,0.327314626308,0.207099296937,0.851592331636,-0.15474589224
g,0.615017965485,-0.804952044339,-0.344691854474,0.50336712398,-0.982211778,-0.725685887794,-0.894571440819,0.739084703325,-0.550124858458,0.514660502342,-0.21563709709,-0.633891074784,0.942698643025,-0.124225661229,0.12698544295
f,-0.359274240185,-0.671847991488,0.68922248426,-0.7009015121,-0.903375001639,0.418271623225,-0.823410076864,0.734406642903,0.501158405544,1.01437617048,0.424715657825,-0.0914646602431,0.00741823915498,0.708310346287,-0.847487846946
h,0.0551318903198,-0.0165402861546,0.0779874736493,-0.0970832116586,-0.121813336474,-0.0522702248423,0.0222009609146,-0.0538582877575,0.00486041202136,-0.128668720051,-0.0373553770994,-0.14227402072,-0.0346205268055,0.0798909788525,-0.055437229424
k,0.523467003352,-0.967535009609,-0.169887953654,-0.747005141038,0.334158729035,-0.5769489396,-0.836553612146,-0.471752982112,0.859200239321,0.249208554419,0.909555327836,0.568909283861,0.699557655809,0.775250742174,0.434620978683
iyn,0.069484359019,0.0366637815647,0.0941434719204,-0.0799727073058,-0.0900959257478,-0.0711021158688,0.0931003139648,-0.139381281828,0.0235978082683,-0.158377252872,-0.0641387330749,-0.200399871486,-0.00641868469017,0.112814962939,-0.154983606484
m,0.423656746515,0.379839049368,0.825964066804,-0.11940718233,1.05578334497,-0.259634168822,-0.831149302673,-0.899763767743,0.394341495803,-0.446347166485,-0.437223136457,0.38919865822,-0.685968592104,-0.832161166722,1.04982894118
l,-0.821777307048,0.756466867022,0.712249679565,-0.853856611724,0.691786329929,-0.292729096166,-0.81828443449,0.761779593992,0.329630506251,-0.430109883939,-1.00486072609,0.153115957549,-0.756833207595,0.91351738884,-0.222273567241
o,0.0569771524514,-0.00844700322692,0.0826156508577,-0.0892293296204,-0.121338152335,-0.0525746847205,0.0330823474686,-0.0666817694268,0.00303412907807,-0.130134251725,-0.0358772551011,-0.143272196934,-0.0279187372931,0.0787355039652,-0.062773312579
n,-0.620107796233,0.427931274625,0.795121351081,0.835649628547,-0.930170001131,-0.535749584417,0.269708907567,1.01988545941,-0.953415197256,-0.253138772729,-0.107299611919,0.550054111476,-0.390008887211,-0.571888701149,0.952662132628
p,0.50224083647,-0.642595747045,0.20257763795,-0.914459309806,0.600485536696,0.397797804993,-0.826516635824,-0.100605342867,0.53511128877,0.893290818399,0.297860362809,-0.955774859184,-0.627288318024,-0.983194712116,-0.329305638351
s,-0.803637540388,-0.812594150263,-0.549855563859,-0.571068456099,-0.933965703172,0.467820513715,-0.524680692482,-0.896713662943,-1.00844689298,0.547456986909,0.486731331395,0.444815229867,0.34025141009,-0.581976748696,0.983740306569
sh,-0.701856917505,-0.100471927313,-0.47563082983,-0.850880604921,-0.459097045479,-0.148435974302,-0.84346242409,0.441856921724,-0.797482178022,-0.45195732468,0.627410836135,-0.972907506435,-0.414164254394,-0.256175994971,-0.756131924489
uh,-0.200531139085,0.57421663799,-0.720494236375,0.483711607091,-0.238809471755,1.01154903732,0.730036133113,0.497141250853,-0.769521171576,-0.650928908179,-0.20216946081,-0.483265413125,-0.686977722578,0.735925348643,-0.876352908747
oy,0.403447908858,-0.00533983245685,-0.149001782158,0.0366373125456,-0.09486198141,0.497597199693,-0.259897484635,-0.121985311397,-0.307314365692,-0.186525687576,-0.328894496857,-0.250501391961,-0.016827168667,0.66606405449,-0.301985048546
v,0.259036472096,0.228488037314,-0.106067471255,0.776332582235,-0.743474597865,0.712094096543,-0.50281037209,0.326762612074,0.675145513493,0.543046919649,0.662551498016,-0.558947862343,-0.951435203911,0.303571067358,0.870973565456
y,-0.454411404689,0.288127990839,-0.353773885104,-0.957716959888,-0.822703935111,0.740836460589,0.826197525105,0.632635974408,0.937740899152,-1.10219155404,0.609256506933,-0.551799746276,0.697142394266,-0.303960631262,0.636303325966
ihn,0.249445721636,-0.383063772239,0.420690870332,-0.248742665805,-0.293012927965,0.313388769169,0.17477461787,-0.345725414894,-0.301483211819,-0.332097773762,-0.0901787759513,-0.355142498947,-0.102734332613,0.426281706515,-0.281324481271
z,-0.514448626571,0.300976189847,-0.796640095028,0.910335429207,-0.913419729275,-0.574294958097,-0.993468851978,-1.03424967055,0.45653387166,-0.662669562056,-0.889567835856,0.127992339631,-0.514084618856,0.071600982476,0.661371056581
uw,-0.905510300675,-0.575464340946,-0.106352614986,0.537453468262,0.547711576749,-0.20770252915,-0.211855835191,-0.59141648417,-0.778545586952,-1.05296753022,-0.575637406568,-0.647571384261,0.689664114425,-0.716921212486,-0.782421942153
uwn,0.0664678929855,-0.020377567437,0.0816166358016,-0.076122304568,-0.100555841443,-0.0384148816731,0.0615424303369,-0.0947231288486,-0.0175173879815,-0.152575382323,-0.0473095438483,-0.15372839371,0.00686724967449,0.0930070636604,-0.103709611914
