"(u'aa', u'uw')",w,4
"(u'uw', u'f')",m,5
"(u'ch', u'uh')",r,4
"(u'er', u'ao')",t,39
"(u'th', u'm')",ao,1
"(u'ay', u's')",zh,1
"(u'er', u'g')",ch,3
"(u'uw', u'uh')",t,6
"(u'r', u'uw')",iy,1
"(u'nx', u'aa')",ay,2
"(u'ih', u'uw')",w,5
"(u'v', u'uh')",uh,1
"(u'ey', u't')",ah,8
"(u'uh', u'ao')",w,1
"(u'k', u'eh')",en,11
"(u'ih', u't')",dx,2
"(u'nx', u'iy')",eh,2
"(u'iy', u'l')",l,50
"(u'l', u'em')",p,5
"(u'dx', u'l')",ahn,1
"(u'ch', u'ae')",m,3
"(u'n', u'ao')",eh,2
"(u'n', u'dh')",th,1
"(u'eh', u'g')",sh,1
"(u'en', u'hh')",k,1
"(u'ch', u'ah')",r,123
"(u'l', u'own')",iy,2
"(u'aa', u'n')",p,3
"(u'ihn', u'dh')",s,3
"(u'ay', u'iy')",dh,10
"(u'ih', u'm')",t,46
"(u't', u'er')",g,2
"(u'k', u'f')",ihn,1
"(u'aa', u'p')",k,2
"(u'ah', u'ay')",b,33
"(u'nx', u'dh')",ow,169
"(u'ah', u'nx')",y,1
"(u'th', u'z')",iy,3
"(u'uw', u'k')",n,4
"(u'ah', u'ey')",k,128
"(u'ae', u'k')",f,13
"(u'w', u'ay')",aa,10
"(u'd', u'th')",z,5
"(u'iy', u'b')",ch,3
"(u'en', u'th')",dh,1
"(u'dh', u'ih')",w,1
"(u'm', u'm')",iy,36
"(u'ay', u'jh')",t,3
"(u'el', u'eh')",dh,75
"(u'g', u'iyn')",ah,1
"(u'aw', u'sh')",er,1
"(u'em', u'nx')",ae,1
"(u'v', u'r')",er,49
"(u'dh', u'ehn')",ehn,1
"(u'd', u's')",ih,494
"(u'el', u'ay')",ih,1
"(u'm', u'sh')",ihn,1
"(u'z', u'dh')",er,7
"(u's', u'dh')",em,1
"(u'k', u'uh')",m,1
"(u'ey', u'g')",ay,7
"(u'ao', u'uw')",l,2
"(u'uw', u'm')",aw,1
"(u'n', u'uw')",sh,8
"(u'z', u'm')",n,2
"(u'ae', u'd')",tq,23
"(u'n', u'uh')",ih,4
"(u'ih', u'ah')",ae,2
"(u'dh', u'ae')",ih,13
"(u'jh', u'l')",iy,2
"(u'r', u'th')",ah,14
"(u'k', u'jh')",eh,24
"(u'tq', u'r')",f,38
"(u'm', u'n')",s,6
"(u'ey', u'ae')",t,8
"(u'ow', u'ih')",p,46
"(u'tq', u'ey')",l,17
"(u'hh', u'f')",eh,11
"(u'p', u'eh')",f,1
"(u'eh', u'z')",m,4
"(u'ay', u'ah')",dx,121
"(u's', u'ay')",ah,113
"(u'b', u'iy')",el,52
"(u'nx', u'tq')",aa,21
"(u'z', u'f')",er,11
"(u'el', u'f')",eh,1
"(u'w', u's')",ay,23
"(u'p', u'aa')",ao,1
"(u'dx', u'er')",aw,4
"(u'ah', u'n')",ao,3
"(u'em', u'ah')",m,15
"(u'd', u'w')",ih,27
"(u'b', u'ey')",l,19
"(u'z', u'ae')",m,12
"(u't', u'ae')",uh,1
"(u's', u'ah')",d,66
"(u'dx', u't')",ihn,1
"(u'th', u'p')",ow,1
"(u'uw', u'ah')",ah,8
"(u'er', u'eh')",p,28
"(u'th', u'g')",er,1
"(u'z', u'k')",ihn,1
"(u'ah', u'ae')",s,45
"(u'ae', u'en')",l,2
"(u'ah', u'ay')",ay,22
"(u'ih', u'l')",uh,1
"(u'r', u'dh')",uh,3
"(u'tq', u'ao')",em,1
"(u'n', u'ow')",ae,3
"(u'ng', u'n')",g,1
"(u'z', u'v')",iy,28
"(u'ow', u'b')",th,2
"(u'eh', u'r')",w,3
"(u'iy', u'w')",nx,2
"(u'th', u'tq')",aa,5
"(u'ehn', u'd')",tq,1
"(u'p', u'z')",er,31
"(u's', u'd')",t,46
"(u'f', u'aw')",ahn,1
"(u'ow', u'ih')",s,50
"(u'ow', u'en')",eh,1
"(u'ow', u'm')",n,27
"(u'm', u'ae')",ahn,1
"(u'iy', u'sh')",ay,3
"(u'b', u'ah')",aa,12
"(u'y', u'dh')",aa,9
"(u'n', u's')",d,111
"(u'k', u'g')",d,1
"(u'er', u'oy')",l,2
"(u'n', u'aw')",dh,1
"(u'r', u'el')",dh,2
"(u'ih', u'el')",hh,1
"(u'aa', u'b')",z,1
"(u'eh', u'l')",ih,2
"(u'g', u'g')",iy,4
"(u'iy', u'm')",uh,1
"(u'em', u'ch')",s,2
"(u'hh', u'er')",aa,2
"(u'ay', u'f')",ih,14
"(u'th', u'b')",ae,2
"(u'z', u'r')",d,13
"(u'eh', u'dh')",ch,2
"(u'hh', u'nx')",uh,2
"(u'aa', u'f')",el,1
"(u'm', u'w')",n,1
"(u'ow', u'ahn')",hh,1
"(u'w', u'ah')",aa,13
"(u'k', u'en')",l,1
"(u'uh', u't')",dh,1
"(u'ay', u'ih')",el,1
"(u'm', u'eyn')",ch,1
"(u'iy', u'l')",z,81
"(u'n', u'r')",b,19
"(u'm', u'aa')",th,1
"(u'ahn', u'd')",t,1
"(u'tq', u's')",dh,1
"(u'ihn', u'k')",k,2
"(u'eh', u'r')",t,22
"(u'uh', u'ae')",n,2
"(u'f', u'dx')",uw,9
"(u'em', u'er')",eh,1
"(u'ch', u'uw')",z,1
"(u'n', u'ayn')",f,1
"(u'hh', u'dh')",eh,2
"(u'ow', u'f')",eh,4
"(u't', u'ey')",eh,1
"(u'v', u'ah')",g,14
"(u'd', u's')",ow,9
"(u'aen', u'jh')",tq,1
"(u't', u'iy')",iy,6
"(u'ao', u'ehn')",l,1
"(u'uw', u'eh')",m,50
"(u'iy', u'ihn')",dx,2
"(u'l', u'ch')",s,4
"(u'g', u'l')",ow,27
"(u'en', u'er')",f,16
"(u's', u'zh')",ay,2
"(u'm', u'z')",iy,12
"(u'er', u'b')",t,2
"(u'w', u'p')",own,1
"(u's', u'ow')",g,89
"(u'z', u'uw')",sh,3
"(u'nx', u'tq')",ah,19
"(u'dx', u'd')",own,1
"(u's', u'b')",ay,17
"(u'dx', u'y')",en,3
"(u'ihn', u's')",ah,1
"(u'dx', u'g')",el,10
"(u'ng', u'ae')",el,1
"(u't', u'z')",ey,10
"(u'nx', u'm')",ih,46
"(u'iy', u'ahn')",r,1
"(u'ae', u'z')",ah,26
"(u'er', u'dx')",v,1
"(u'ng', u'er')",t,9
"(u'd', u'ih')",g,39
"(u'p', u'r')",th,7
"(u'v', u'p')",aa,5
"(u'eyn', u'ah')",n,1
"(u'iy', u'z')",z,18
"(u'w', u'g')",el,10
"(u'p', u'en')",p,1
"(u'th', u'm')",ay,3
"(u'uw', u'ehn')",z,2
"(u'el', u's')",el,1
"(u'er', u'f')",ao,18
"(u'p', u'l')",b,3
"(u'ay', u'dx')",y,1
"(u'uh', u'n')",en,4
"(u'y', u's')",ay,1
"(u'ao', u'ey')",nx,1
"(u'm', u'ih')",ihn,5
"(u'ow', u'l')",f,5
"(u'ih', u'y')",s,113
"(u'b', u'z')",eh,4
"(u'n', u'aw')",b,16
"(u'y', u'ih')",ow,5
"(u'ih', u'ow')",jh,4
"(u'th', u'tq')",ah,15
"(u'eh', u'ih')",n,380
"(u'r', u'aa')",el,4
"(u'eh', u'n')",ng,7
"(u'ah', u'y')",el,2
"(u'b', u'eh')",k,1
"(u'iy', u'ah')",eng,2
"(u'f', u'ao')",f,5
"(u'y', u'k')",uw,243
"(u'ih', u'iy')",s,163
"(u'm', u'aa')",l,8
"(u'ey', u'ao')",s,15
"(u'dh', u'oy')",ah,3
"(u'ay', u'd')",r,1
"(u'er', u'd')",el,8
"(u'ih', u'd')",ay,8
"(u'iy', u'p')",el,1
"(u'er', u'n')",ow,26
"(u'uw', u'hh')",m,2
"(u'dh', u'aa')",ae,3
"(u'hh', u'd')",ay,13
"(u'z', u'eh')",ahn,1
"(u'p', u'y')",hh,1
"(u'k', u'r')",b,7
"(u'ih', u'h')",ng,1
"(u'r', u't')",aen,2
"(u'aa', u'ey')",d,4
"(u'iy', u'aan')",k,3
"(u'ae', u'b')",sh,3
"(u'hh', u'er')",ah,8
"(u'ow', u'p')",uh,1
"(u'p', u'tq')",eyn,1
"(u'ih', u'n')",aa,8
"(u'k', u'g')",eh,2
"(u'l', u'aa')",er,1
"(u'r', u'g')",iy,51
"(u'ng', u't')",s,38
"(u'w', u'ah')",ah,45
"(u'iy', u'r')",ch,37
"(u'eh', u'm')",n,176
"(u'ae', u'f')",nx,1
"(u'p', u'ey')",l,471
"(u'y', u'ay')",el,1
"(u'ow', u'b')",k,2
"(u'th', u'k')",er,1
"(u'iy', u'y')",ay,6
"(u'ey', u'nx')",iy,1
"(u'eh', u'dh')",er,9
"(u'n', u'uw')",m,28
"(u'sh', u'er')",en,5
"(u'uh', u'b')",w,1
"(u'sh', u'ih')",ahn,1
"(u'eh', u'zh')",l,3
"(u'y', u'k')",ih,96
"(u'own', u'l')",ah,2
"(u'k', u's')",p,1
"(u'iy', u'ow')",k,11
"(u'r', u'tq')",ih,68
"(u'k', u'jh')",s,4
"(u'el', u'ow')",y,1
"(u'n', u'er')",ay,1
"(u'nx', u'nx')",er,5
"(u'hh', u'aw')",em,2
"(u'p', u'eyn')",l,3
"(u'ah', u'er')",p,139
"(u'b', u'ih')",p,1
"(u'iy', u'zh')",ch,1
"(u'f', u'ih')",ey,1
"(u'n', u'l')",ao,114
"(u'ao', u'b')",aa,1
"(u'hh', u'ow')",aa,2
"(u'hh', u'dx')",ey,15
"(u'el', u'ay')",r,16
"(u'iy', u'ae')",w,3
"(u'ay', u'ae')",d,78
"(u'en', u'k')",ih,17
"(u'eh', u'hh')",en,2
"(u'd', u'ng')",ey,1
"(u'z', u'tq')",aen,1
"(u'p', u'ah')",iy,11
"(u'f', u'b')",t,9
"(u'p', u'nx')",uh,2
"(u'th', u'd')",ay,2
"(u'sh', u'tq')",er,8
"(u'v', u'r')",k,7
"(u'tq', u'ng')",uh,1
"(u'<', u'y')",eh,1
"(u'aa', u'ao')",n,4
"(u'ih', u'iy')",t,133
"(u'ow', u'tq')",eh,4
"(u'z', u'w')",iy,13
"(u'ehn', u'd')",ih,1
"(u'iy', u'f')",p,6
"(u'zh', u'ih')",ah,1
"(u'ay', u'jh')",v,8
"(u't', u'm')",ih,140
"(u'ch', u'nx')",aa,1
"(u'ng', u'y')",hh,2
"(u'uw', u't')",en,12
"(u'tq', u'aa')",s,1
"(u'dx', u'er')",aa,1
"(u'b', u'th')",ow,80
"(u'l', u'ao')",el,1
"(u'ae', u'ah')",jh,10
"(u'uh', u'b')",t,12
"(u'eng', u'ih')",g,11
"(u'en', u'n')",ey,3
"(u'uwn', u't')",ihn,1
"(u'n', u'dx')",ow,40
"(u'el', u'jh')",ow,1
"(u'dx', u'eh')",el,8
"(u't', u'ay')",aa,3
"(u'ch', u'uw')",w,1
"(u'f', u'v')",ay,234
"(u'ih', u'v')",b,1
"(u'k', u'n')",ay,193
"(u'zh', u'el')",en,1
"(u'm', u'oy')",b,10
"(u'nx', u'aa')",w,2
"(u'ah', u'd')",sh,3
"(u'ng', u'b')",ay,2
"(u'th', u'w')",uh,2
"(u'm', u'jh')",oy,1
"(u'ah', u'ih')",d,226
"(u'er', u'b')",aa,3
"(u'ah', u'ay')",ehn,1
"(u'l', u'jh')",iy,32
"(u'uh', u'b')",m,6
"(u'l', u'r')",dx,13
"(u'tq', u'k')",eh,4
"(u'sh', u'zh')",uh,1
"(u'uw', u'm')",p,1
"(u'aw', u'r')",k,1
"(u't', u'nx')",aw,7
"(u's', u'en')",b,1
"(u'ahn', u'th')",t,2
"(u'nx', u'aa')",aan,1
"(u'dh', u'l')",eh,36
"(u'dh', u'ih')",eh,14
"(u'ay', u'dx')",ng,1
"(u'ay', u'tq')",ih,13
"(u'g', u'ah')",y,26
"(u'el', u'uw')",iy,1
"(u'w', u'ah')",aw,4
"(u'ah', u'ah')",hh,176
"(u'nx', u'n')",ihn,3
"(u'dh', u'aw')",hh,2
"(u'iy', u'w')",l,42
"(u'p', u'ah')",hh,2
"(u'ih', u'k')",ay,2
"(u'eh', u's')",s,104
"(u'l', u'el')",dh,1
"(u's', u'en')",aw,2
"(u'ao', u'dx')",t,1
"(u'ah', u'm')",t,32
"(u'er', u'dh')",f,4
"(u't', u'ih')",aw,1
"(u'r', u'w')",em,7
"(u'w', u'v')",ay,3
"(u'th', u'm')",s,3
"(u'd', u'ih')",dx,2
"(u'v', u'r')",em,3
"(u'ey', u'ah')",ehn,2
"(u'eh', u'w')",em,1
"(u'l', u'ih')",r,16
"(u'ao', u'eh')",v,1
"(u'el', u'ae')",g,1
"(u'd', u'er')",m,1
"(u'ey', u'd')",ae,3
"(u'v', u'ihn')",b,1
"(u'p', u't')",er,76
"(u'z', u'w')",v,1
"(u'ao', u'eh')",g,4
"(u'ao', u'iy')",hh,2
"(u'z', u't')",ih,223
"(u'en', u'th')",t,10
"(u'sh', u'p')",ah,9
"(u'nx', u'ah')",hh,1
"(u'eh', u'hh')",ey,1
"(u'ey', u's')",aa,6
"(u'sh', u'dh')",uw,3
"(u'ao', u'th')",m,1
"(u'em', u'iy')",ih,1
"(u'aw', u'ey')",nx,1
"(u'ow', u'aa')",s,4
"(u'ow', u'aw')",y,2
"(u'ay', u'sh')",eh,1
"(u'm', u'ao')",ey,1
"(u'ah', u'ahn')",l,3
"(u'ah', u'y')",iy,12
"(u'ae', u'w')",aa,7
"(u'eh', u'sh')",m,8
"(u'n', u'ey')",z,3
"(u'uw', u'z')",ow,1
"(u'en', u'ae')",ay,1
"(u'sh', u'w')",t,4
"(u'd', u'm')",ehn,1
"(u'ow', u'ih')",n,36
"(u'dx', u'em')",er,3
"(u'y', u'n')",own,1
"(u's', u'uh')",p,32
"(u'ch', u'nx')",ah,2
"(u'ey', u'eh')",aa,1
"(u'tq', u'ae')",v,2
"(u'ao', u'z')",oy,1
"(u'aan', u's')",n,2
"(u'dx', u'er')",ah,7
"(u'b', u'ey')",dh,2
"(u't', u'uw')",dh,3
"(u'ih', u'own')",f,1
"(u'p', u'el')",f,9
"(u'ng', u'ih')",g,73
"(u'er', u'ae')",r,9
"(u'p', u'ae')",th,2
"(u'ao', u'uw')",y,3
"(u'v', u'ahn')",w,1
"(u'r', u'y')",k,8
"(u'f', u'jh')",er,10
"(u'r', u'g')",en,2
"(u'm', u'd')",iy,44
"(u'dx', u'b')",en,10
"(u'l', u'er')",y,37
"(u'aw', u'r')",nx,1
"(u'uw', u'v')",z,1
"(u'aw', u'ae')",n,11
"(u'aa', u'y')",ay,2
"(u'uh', u't')",er,1
"(u'em', u'er')",d,1
"(u'n', u'ow')",w,2
"(u't', u'aa')",f,7
"(u'hh', u'w')",er,19
"(u'sh', u'dh')",ah,1
"(u'aan', u'dh')",t,1
"(u's', u's')",ah,222
"(u'ch', u'p')",t,1
"(u's', u'n')",em,2
"(u'uw', u'w')",el,1
"(u'p', u'ae')",hh,8
"(u'f', u'g')",aa,4
"(u'uh', u'y')",n,10
"(u'aa', u'ihn')",r,2
"(u'uh', u'ae')",tq,3
"(u'tq', u's')",ae,8
"(u'>', u'eh')",<,16
"(u'ae', u'aw')",dx,7
"(u'n', u'iy')",el,14
"(u'ey', u'r')",tq,9
"(u'r', u'own')",w,1
"(u'ay', u'jh')",l,1
"(u'ch', u'ae')",ay,1
"(u'g', u'g')",ow,21
"(u's', u'r')",th,31
"(u'm', u's')",iy,55
"(u'sh', u'ey')",s,2
"(u'ih', u'nx')",ng,1
"(u'er', u'k')",er,4
"(u'uh', u'y')",y,1
"(u'em', u'r')",ao,4
"(u'ih', u'iy')",ng,28
"(u'l', u'ao')",ay,5
"(u'nx', u'ah')",ey,1
"(u'z', u'aa')",sh,1
"(u'ih', u'z')",l,27
"(u'v', u'k')",ih,27
"(u'aa', u'm')",iy,2
"(u'n', u'ah')",dx,32
"(u'z', u'r')",l,1
"(u'ah', u'ih')",nx,181
"(u't', u'ay')",t,85
"(u'dx', u'awn')",er,1
"(u'n', u'ae')",aa,2
"(u'ah', u'ay')",tq,133
"(u'ah', u'w')",ow,17
"(u't', u'm')",ayn,2
"(u'aen', u'p')",m,1
"(u'n', u'z')",iy,67
"(u'ow', u'ao')",g,1
"(u'k', u'ey')",ch,2
"(u'w', u'nx')",ah,589
"(u'ey', u'k')",ay,13
"(u'tq', u'ah')",f,17
"(u'ah', u'hh')",p,41
"(u'n', u'dh')",k,4
"(u'jh', u'g')",aa,2
"(u'iy', u'ey')",dx,12
"(u'ao', u'em')",ah,1
"(u'ng', u'>')",k,1
"(u'nx', u'ah')",p,1
"(u'n', u'ch')",ih,22
"(u'hh', u'ao')",aw,3
"(u'>', u'ch')",<,1
"(u'z', u'ih')",dh,142
"(u'p', u'ow')",r,122
"(u'm', u'th')",el,1
"(u'ah', u'ayn')",f,6
"(u't', u'eh')",el,3
"(u'y', u'em')",iy,1
"(u'iy', u'el')",dh,1
"(u'sh', u'p')",aa,38
"(u'hh', u'r')",ih,159
"(u'nx', u'en')",ih,3
"(u'jh', u'aw')",r,1
"(u'th', u'en')",ih,3
"(u't', u'ng')",iy,20
"(u'k', u'ae')",hh,22
"(u'm', u'tq')",ayn,1
"(u'ow', u'ihn')",m,1
"(u'own', u't')",t,1
"(u'k', u'f')",ey,7
"(u'tq', u'w')",hh,2
"(u'ih', u'm')",sh,12
"(u'm', u'ao')",er,2
"(u'w', u'eh')",w,2
"(u'er', u'y')",tq,3
"(u'l', u'ow')",ow,3
"(u'ihn', u'f')",ow,2
"(u'ahn', u'eh')",t,3
"(u'zh', u'eh')",uh,1
"(u'ey', u'eh')",ah,2
"(u'r', u'k')",tq,8
"(u'jh', u'm')",ey,1
"(u'ao', u'ow')",r,19
"(u'ow', u'n')",n,404
"(u'v', u'el')",r,12
"(u's', u'r')",ch,214
"(u's', u'd')",aw,1
"(u'r', u'hh')",n,5
"(u'er', u'zh')",z,1
"(u'ah', u'z')",th,1
"(u'er', u'ah')",r,37
"(u'jh', u'aa')",ow,1
"(u'dh', u'own')",ih,1
"(u'l', u'y')",g,1
"(u'uh', u'ah')",ch,2
"(u'ow', u'm')",v,2
"(u'aa', u'dx')",eh,4
"(u'v', u'ihn')",v,1
"(u'el', u'm')",aa,10
"(u'iy', u'dh')",g,1
"(u'v', u'th')",en,4
"(u'ch', u'eh')",ch,1
"(u'zh', u'y')",er,2
"(u'aen', u'ih')",s,5
"(u'uh', u'ng')",ih,5
"(u'd', u'ao')",t,23
"(u's', u'ay')",d,6
"(u'eh', u'w')",tq,142
"(u's', u's')",aa,1
"(u'f', u'ay')",ay,4
"(u'f', u'aw')",l,8
"(u'ah', u'sh')",eh,1
"(u'ih', u'ch')",dh,2
"(u'd', u'aa')",iy,6
"(u'ao', u'ihn')",l,2
"(u'em', u'dh')",ow,2
"(u'ih', u'aw')",z,13
"(u'th', u'uw')",w,1
"(u'ay', u'b')",b,18
"(u'ae', u'm')",tq,93
"(u'ch', u's')",oy,44
"(u'ihn', u'dh')",t,1
"(u'dx', u'ao')",em,1
"(u'w', u'ay')",iy,3
"(u't', u'ih')",uw,114
"(u't', u'nx')",ae,23
"(u'm', u'sh')",ao,1
"(u'er', u'k')",ey,5
"(u'f', u'd')",n,1
"(u'z', u's')",ehn,2
"(u'ng', u'uh')",th,1
"(u'eh', u'jh')",eh,3
"(u'g', u'z')",uh,4
"(u'v', u'em')",r,1
"(u'r', u'uh')",v,1
"(u'iy', u'ay')",tq,2
"(u'iyn', u'm')",ay,2
"(u'l', u'z')",er,50
"(u'eh', u'en')",p,3
"(u't', u'ao')",ow,1
"(u'b', u'w')",ih,4
"(u'f', u'dh')",iy,4
"(u'n', u'ae')",l,17
"(u'm', u'aon')",g,2
"(u'n', u'ae')",ah,26
"(u'sh', u'ey')",ih,3
"(u'k', u'p')",er,2
"(u'ih', u'zh')",ih,2
"(u'th', u'm')",ehn,1
"(u'v', u'ao')",th,4
"(u'd', u'aa')",ey,14
"(u'w', u'nx')",aa,287
"(u't', u'ih')",aa,2
"(u'ae', u'n')",s,53
"(u'iy', u'er')",aw,9
"(u'er', u'uw')",d,73
"(u'eh', u'nx')",ih,1
"(u'f', u'uh')",f,2
"(u't', u'ow')",y,3
"(u'k', u'g')",ae,1
"(u'ch', u'y')",ih,1
"(u'en', u'v')",t,1
"(u'n', u'ey')",sh,4
"(u'jh', u't')",uw,1
"(u'r', u'eh')",t,26
"(u'b', u'f')",ow,5
"(u'er', u'el')",dx,5
"(u'eh', u'k')",s,59
"(u'l', u'ih')",ih,18
"(u'n', u'z')",s,3
"(u'ae', u'uh')",g,1
"(u'el', u'p')",l,1
"(u'y', u'hh')",aw,1
"(u'f', u'aa')",g,9
"(u'ah', u'ih')",n,301
"(u'jh', u'iy')",er,12
"(u'aa', u'ah')",g,16
"(u'b', u'aa')",n,2
"(u'ih', u'ow')",tq,10
"(u'l', u'ay')",n,15
"(u'ah', u'hh')",d,19
"(u'b', u'ow')",z,2
"(u'n', u'uh')",eh,3
"(u'ng', u'ah')",aen,2
"(u'aw', u'ey')",w,5
"(u'iy', u's')",iy,10
"(u'r', u'ah')",v,17
"(u'ao', u'ah')",g,6
"(u'ihn', u's')",ng,1
"(u'z', u'eh')",n,31
"(u'uw', u'<')",>,10
"(u'ey', u'ih')",ch,3
"(u'n', u'w')",jh,3
"(u'el', u'm')",ah,57
"(u'ng', u'l')",el,2
"(u'd', u'uh')",uw,24
"(u'k', u'r')",jh,1
"(u'ay', u'own')",w,7
"(u'f', u'aa')",jh,1
"(u'ey', u'w')",t,20
"(u'er', u'jh')",s,4
"(u'd', u'ih')",m,27
"(u'w', u'm')",iy,40
"(u'v', u'ao')",p,3
"(u'er', u'w')",er,5
"(u't', u'r')",f,34
"(u'ao', u'en')",m,1
"(u'iy', u'er')",t,18
"(u'dx', u'aa')",ay,2
"(u'er', u'ao')",m,21
"(u'ao', u'm')",b,1
"(u'ah', u'sh')",ahn,1
"(u'aa', u'dh')",f,4
"(u'zh', u'w')",aa,2
"(u'n', u'jh')",er,2
"(u'aa', u'ng')",iy,1
"(u'er', u'g')",ng,1
"(u'l', u'b')",eh,2
"(u'aw', u'k')",ao,1
"(u'v', u'l')",eh,44
"(u'ih', u'em')",s,6
"(u'ao', u'ih')",dx,25
"(u'n', u'eh')",zh,1
"(u'oy', u'z')",s,1
"(u'ae', u'jh')",t,13
"(u'v', u'eh')",dh,114
"(u't', u'ah')",aan,1
"(u'iy', u'ow')",s,110
"(u'er', u'r')",f,47
"(u'w', u'ay')",en,6
"(u'p', u'aw')",hh,2
"(u'hh', u'sh')",aa,1
"(u'th', u'hh')",ihn,1
"(u'oy', u't')",n,31
"(u'f', u'ah')",m,15
"(u'l', u'ow')",n,24
"(u'ih', u'ao')",p,7
"(u'uw', u'r')",l,7
"(u'k', u'ey')",f,4
"(u'aw', u'ih')",n,31
"(u'g', u'uw')",b,3
"(u'iy', u'm')",aa,28
"(u'ao', u'r')",ng,7
"(u'er', u'k')",r,7
"(u'b', u'dh')",s,2
"(u'b', u'ae')",p,1
"(u'tq', u'eh')",en,46
"(u'tq', u'ow')",ae,1
"(u't', u'iy')",aa,2
"(u'ih', u'aw')",f,3
"(u's', u'n')",aa,45
"(u'p', u't')",uw,2
"(u'ay', u'f')",eh,7
"(u'iyn', u't')",ih,11
"(u'ey', u'hh')",zh,1
"(u'ae', u'p')",em,1
"(u'p', u'ahn')",l,1
"(u'ihn', u'b')",ey,1
"(u'l', u'ey')",ch,4
"(u'b', u'p')",er,3
"(u's', u'l')",ay,14
"(u'em', u'nx')",aw,1
"(u'd', u'uw')",sh,7
"(u'v', u'er')",d,1
"(u'v', u'ao')",ah,1
"(u'ah', u'r')",n,68
"(u'ng', u'r')",k,36
"(u'ih', u'ae')",d,29
"(u'm', u'tq')",iy,12
"(u'p', u'dh')",aa,1
"(u'r', u'dh')",aa,1
"(u'r', u'z')",l,6
"(u'ey', u'aw')",n,12
"(u'y', u'w')",iy,1
"(u'ih', u'>')",ng,6
"(u'l', u'ah')",aw,4
"(u'ah', u'dx')",m,9
"(u'ng', u'zh')",zh,2
"(u'r', u'er')",p,22
"(u'ih', u'em')",t,3
"(u'ow', u'nx')",ah,61
"(u'aa', u'eh')",t,23
"(u'er', u'el')",jh,2
"(u'en', u'ch')",s,3
"(u'm', u'iy')",el,4
"(u'tq', u'ng')",iy,1
"(u'uh', u'r')",sh,2
"(u'r', u'el')",b,5
"(u'ch', u'l')",p,1
"(u'er', u'uw')",p,1
"(u'n', u'w')",ey,60
"(u'ng', u'b')",ih,43
"(u'ih', u'nx')",r,2
"(u'hh', u'oy')",iy,1
"(u'oyn', u'ih')",w,1
"(u'dx', u'dx')",uh,5
"(u'ng', u'zh')",ah,1
"(u'd', u'ih')",k,34
"(u'd', u'uh')",uh,1
"(u'tq', u'tq')",r,1
"(u'l', u'ih')",y,104
"(u'aa', u'v')",dx,1
"(u'em', u'ao')",r,1
"(u'tq', u'ah')",dh,81
"(u'sh', u'ow')",ih,2
"(u'ae', u'v')",t,2
"(u'ng', u'd')",ih,12
"(u'ah', u'ch')",d,5
"(u'en', u'l')",en,2
"(u'sh', u'p')",em,1
"(u't', u'ih')",r,164
"(u'aw', u'ahn')",z,1
"(u'r', u'y')",g,15
