"(u'ih', u'm')","(u'ih', u'm')",t,46
"(u't', u'er')","(u'er', u't')",g,2
"(u'k', u'f')","(u'f', u'k')",ihn,1
"(u'aa', u'p')","(u'aa', u'p')",k,2
"(u'ah', u'ay')","(u'ah', u'ay')",b,33
"(u'nx', u'dh')","(u'dh', u'nx')",ow,169
"(u'ah', u'nx')","(u'ah', u'nx')",y,1
"(u'th', u'z')","(u'th', u'z')",iy,3
"(u'uw', u'k')","(u'k', u'uw')",n,4
"(u'ah', u'ey')","(u'ah', u'ey')",k,128
"(u'ae', u'k')","(u'ae', u'k')",f,13
"(u'w', u'ay')","(u'ay', u'w')",aa,10
"(u'd', u'th')","(u'd', u'th')",z,5
"(u'iy', u'b')","(u'b', u'iy')",ch,3
"(u'en', u'th')","(u'en', u'th')",dh,1
"(u'dh', u'ih')","(u'dh', u'ih')",w,1
"(u'm', u'm')","(u'm', u'm')",iy,36
"(u'ay', u'jh')","(u'ay', u'jh')",t,3
"(u'el', u'eh')","(u'eh', u'el')",dh,75
"(u'g', u'iyn')","(u'g', u'iyn')",ah,1
"(u'aw', u'sh')","(u'aw', u'sh')",er,1
"(u'em', u'nx')","(u'em', u'nx')",ae,1
"(u'v', u'r')","(u'r', u'v')",er,49
"(u'dh', u'ehn')","(u'dh', u'ehn')",ehn,1
"(u'd', u's')","(u'd', u's')",ih,494
"(u'el', u'ay')","(u'ay', u'el')",ih,1
"(u'm', u'sh')","(u'm', u'sh')",ihn,1
"(u'z', u'dh')","(u'dh', u'z')",er,7
"(u's', u'dh')","(u'dh', u's')",em,1
"(u'k', u'uh')","(u'k', u'uh')",m,1
"(u'ey', u'g')","(u'ey', u'g')",ay,7
"(u'ao', u'uw')","(u'ao', u'uw')",l,2
"(u'uw', u'm')","(u'm', u'uw')",aw,1
"(u'n', u'uw')","(u'n', u'uw')",sh,8
"(u'z', u'm')","(u'm', u'z')",n,2
"(u'ae', u'd')","(u'ae', u'd')",tq,23
"(u'n', u'uh')","(u'n', u'uh')",ih,4
"(u'ih', u'ah')","(u'ah', u'ih')",ae,2
"(u'dh', u'ae')","(u'ae', u'dh')",ih,13
"(u'jh', u'l')","(u'jh', u'l')",iy,2
"(u'r', u'th')","(u'r', u'th')",ah,14
"(u'k', u'jh')","(u'jh', u'k')",eh,24
"(u'tq', u'r')","(u'r', u'tq')",f,38
"(u'm', u'n')","(u'm', u'n')",s,6
"(u'ey', u'ae')","(u'ae', u'ey')",t,8
"(u'ow', u'ih')","(u'ih', u'ow')",p,46
"(u'tq', u'ey')","(u'ey', u'tq')",l,17
"(u'hh', u'f')","(u'f', u'hh')",eh,11
"(u'p', u'eh')","(u'eh', u'p')",f,1
"(u'eh', u'z')","(u'eh', u'z')",m,4
"(u'ay', u'ah')","(u'ah', u'ay')",dx,121
"(u's', u'ay')","(u'ay', u's')",ah,113
"(u'b', u'iy')","(u'b', u'iy')",el,52
"(u'nx', u'tq')","(u'nx', u'tq')",aa,21
"(u'z', u'f')","(u'f', u'z')",er,11
"(u'el', u'f')","(u'el', u'f')",eh,1
"(u'w', u's')","(u's', u'w')",ay,23
"(u'p', u'aa')","(u'aa', u'p')",ao,1
"(u'dx', u'er')","(u'dx', u'er')",aw,4
"(u'ah', u'n')","(u'ah', u'n')",ao,3
"(u'em', u'ah')","(u'ah', u'em')",m,15
"(u'd', u'w')","(u'd', u'w')",ih,27
"(u'b', u'ey')","(u'b', u'ey')",l,19
"(u'z', u'ae')","(u'ae', u'z')",m,12
"(u't', u'ae')","(u'ae', u't')",uh,1
"(u's', u'ah')","(u'ah', u's')",d,66
"(u'dx', u't')","(u'dx', u't')",ihn,1
"(u'th', u'p')","(u'p', u'th')",ow,1
"(u'uw', u'ah')","(u'ah', u'uw')",ah,8
"(u'er', u'eh')","(u'eh', u'er')",p,28
"(u'th', u'g')","(u'g', u'th')",er,1
"(u'z', u'k')","(u'k', u'z')",ihn,1
"(u'ah', u'ae')","(u'ae', u'ah')",s,45
"(u'ae', u'en')","(u'ae', u'en')",l,2
"(u'ah', u'ay')","(u'ah', u'ay')",ay,22
"(u'ih', u'l')","(u'ih', u'l')",uh,1
"(u'r', u'dh')","(u'dh', u'r')",uh,3
"(u'tq', u'ao')","(u'ao', u'tq')",em,1
"(u'n', u'ow')","(u'n', u'ow')",ae,3
"(u'ng', u'n')","(u'n', u'ng')",g,1
"(u'z', u'v')","(u'v', u'z')",iy,28
"(u'ow', u'b')","(u'b', u'ow')",th,2
"(u'eh', u'r')","(u'eh', u'r')",w,3
"(u'iy', u'w')","(u'iy', u'w')",nx,2
"(u'th', u'tq')","(u'th', u'tq')",aa,5
"(u'ehn', u'd')","(u'd', u'ehn')",tq,1
"(u'p', u'z')","(u'p', u'z')",er,31
"(u's', u'd')","(u'd', u's')",t,46
"(u'f', u'aw')","(u'aw', u'f')",ahn,1
"(u'ow', u'ih')","(u'ih', u'ow')",s,50
"(u'ow', u'en')","(u'en', u'ow')",eh,1
"(u'ow', u'm')","(u'm', u'ow')",n,27
"(u'm', u'ae')","(u'ae', u'm')",ahn,1
"(u'iy', u'sh')","(u'iy', u'sh')",ay,3
"(u'b', u'ah')","(u'ah', u'b')",aa,12
"(u'y', u'dh')","(u'dh', u'y')",aa,9
"(u'n', u's')","(u'n', u's')",d,111
"(u'k', u'g')","(u'g', u'k')",d,1
"(u'er', u'oy')","(u'er', u'oy')",l,2
"(u'n', u'aw')","(u'aw', u'n')",dh,1
"(u'r', u'el')","(u'el', u'r')",dh,2
"(u'ih', u'el')","(u'el', u'ih')",hh,1
"(u'aa', u'b')","(u'aa', u'b')",z,1
"(u'eh', u'l')","(u'eh', u'l')",ih,2
"(u'g', u'g')","(u'g', u'g')",iy,4
"(u'iy', u'm')","(u'iy', u'm')",uh,1
"(u'em', u'ch')","(u'ch', u'em')",s,2
"(u'hh', u'er')","(u'er', u'hh')",aa,2
"(u'ay', u'f')","(u'ay', u'f')",ih,14
"(u'th', u'b')","(u'b', u'th')",ae,2
"(u'z', u'r')","(u'r', u'z')",d,13
"(u'eh', u'dh')","(u'dh', u'eh')",ch,2
"(u'hh', u'nx')","(u'hh', u'nx')",uh,2
"(u'aa', u'f')","(u'aa', u'f')",el,1
"(u'm', u'w')","(u'm', u'w')",n,1
"(u'ow', u'ahn')","(u'ahn', u'ow')",hh,1
"(u'w', u'ah')","(u'ah', u'w')",aa,13
"(u'k', u'en')","(u'en', u'k')",l,1
"(u'uh', u't')","(u't', u'uh')",dh,1
"(u'ay', u'ih')","(u'ay', u'ih')",el,1
"(u'm', u'eyn')","(u'eyn', u'm')",ch,1
"(u'iy', u'l')","(u'iy', u'l')",z,81
"(u'n', u'r')","(u'n', u'r')",b,19
"(u'm', u'aa')","(u'aa', u'm')",th,1
"(u'ahn', u'd')","(u'ahn', u'd')",t,1
"(u'tq', u's')","(u's', u'tq')",dh,1
"(u'ihn', u'k')","(u'ihn', u'k')",k,2
"(u'eh', u'r')","(u'eh', u'r')",t,22
"(u'uh', u'ae')","(u'ae', u'uh')",n,2
"(u'f', u'dx')","(u'dx', u'f')",uw,9
"(u'em', u'er')","(u'em', u'er')",eh,1
"(u'ch', u'uw')","(u'ch', u'uw')",z,1
"(u'n', u'ayn')","(u'ayn', u'n')",f,1
"(u'hh', u'dh')","(u'dh', u'hh')",eh,2
"(u'ow', u'f')","(u'f', u'ow')",eh,4
"(u't', u'ey')","(u'ey', u't')",eh,1
"(u'v', u'ah')","(u'ah', u'v')",g,14
"(u'd', u's')","(u'd', u's')",ow,9
"(u'aen', u'jh')","(u'aen', u'jh')",tq,1
"(u't', u'iy')","(u'iy', u't')",iy,6
"(u'ao', u'ehn')","(u'ao', u'ehn')",l,1
"(u'uw', u'eh')","(u'eh', u'uw')",m,50
"(u'iy', u'ihn')","(u'ihn', u'iy')",dx,2
"(u'l', u'ch')","(u'ch', u'l')",s,4
"(u'g', u'l')","(u'g', u'l')",ow,27
"(u'en', u'er')","(u'en', u'er')",f,16
"(u's', u'zh')","(u's', u'zh')",ay,2
"(u'm', u'z')","(u'm', u'z')",iy,12
"(u'er', u'b')","(u'b', u'er')",t,2
"(u'w', u'p')","(u'p', u'w')",own,1
"(u's', u'ow')","(u'ow', u's')",g,89
"(u'z', u'uw')","(u'uw', u'z')",sh,3
"(u'nx', u'tq')","(u'nx', u'tq')",ah,19
"(u'dx', u'd')","(u'd', u'dx')",own,1
"(u's', u'b')","(u'b', u's')",ay,17
"(u'dx', u'y')","(u'dx', u'y')",en,3
"(u'ihn', u's')","(u'ihn', u's')",ah,1
"(u'dx', u'g')","(u'dx', u'g')",el,10
"(u'ng', u'ae')","(u'ae', u'ng')",el,1
"(u't', u'z')","(u't', u'z')",ey,10
"(u'nx', u'm')","(u'm', u'nx')",ih,46
"(u'iy', u'ahn')","(u'ahn', u'iy')",r,1
"(u'ae', u'z')","(u'ae', u'z')",ah,26
"(u'er', u'dx')","(u'dx', u'er')",v,1
"(u'ng', u'er')","(u'er', u'ng')",t,9
"(u'd', u'ih')","(u'd', u'ih')",g,39
"(u'p', u'r')","(u'p', u'r')",th,7
"(u'v', u'p')","(u'p', u'v')",aa,5
"(u'eyn', u'ah')","(u'ah', u'eyn')",n,1
"(u'iy', u'z')","(u'iy', u'z')",z,18
"(u'w', u'g')","(u'g', u'w')",el,10
"(u'p', u'en')","(u'en', u'p')",p,1
"(u'th', u'm')","(u'm', u'th')",ay,3
"(u'uw', u'ehn')","(u'ehn', u'uw')",z,2
"(u'el', u's')","(u'el', u's')",el,1
"(u'er', u'f')","(u'er', u'f')",ao,18
"(u'p', u'l')","(u'l', u'p')",b,3
"(u'ay', u'dx')","(u'ay', u'dx')",y,1
"(u'uh', u'n')","(u'n', u'uh')",en,4
"(u'y', u's')","(u's', u'y')",ay,1
"(u'ao', u'ey')","(u'ao', u'ey')",nx,1
"(u'm', u'ih')","(u'ih', u'm')",ihn,5
"(u'ow', u'l')","(u'l', u'ow')",f,5
"(u'ih', u'y')","(u'ih', u'y')",s,113
"(u'b', u'z')","(u'b', u'z')",eh,4
"(u'n', u'aw')","(u'aw', u'n')",b,16
"(u'y', u'ih')","(u'ih', u'y')",ow,5
"(u'ih', u'ow')","(u'ih', u'ow')",jh,4
"(u'th', u'tq')","(u'th', u'tq')",ah,15
"(u'eh', u'ih')","(u'eh', u'ih')",n,380
"(u'r', u'aa')","(u'aa', u'r')",el,4
"(u'eh', u'n')","(u'eh', u'n')",ng,7
"(u'ah', u'y')","(u'ah', u'y')",el,2
"(u'b', u'eh')","(u'b', u'eh')",k,1
"(u'iy', u'ah')","(u'ah', u'iy')",eng,2
"(u'f', u'ao')","(u'ao', u'f')",f,5
"(u'y', u'k')","(u'k', u'y')",uw,243
"(u'ih', u'iy')","(u'ih', u'iy')",s,163
"(u'm', u'aa')","(u'aa', u'm')",l,8
"(u'ey', u'ao')","(u'ao', u'ey')",s,15
"(u'dh', u'oy')","(u'dh', u'oy')",ah,3
"(u'ay', u'd')","(u'ay', u'd')",r,1
"(u'er', u'd')","(u'd', u'er')",el,8
"(u'ih', u'd')","(u'd', u'ih')",ay,8
"(u'iy', u'p')","(u'iy', u'p')",el,1
"(u'er', u'n')","(u'er', u'n')",ow,26
"(u'uw', u'hh')","(u'hh', u'uw')",m,2
"(u'dh', u'aa')","(u'aa', u'dh')",ae,3
"(u'hh', u'd')","(u'd', u'hh')",ay,13
"(u'z', u'eh')","(u'eh', u'z')",ahn,1
"(u'p', u'y')","(u'p', u'y')",hh,1
"(u'k', u'r')","(u'k', u'r')",b,7
"(u'ih', u'h')","(u'h', u'ih')",ng,1
"(u'r', u't')","(u'r', u't')",aen,2
"(u'aa', u'ey')","(u'aa', u'ey')",d,4
"(u'iy', u'aan')","(u'aan', u'iy')",k,3
"(u'ae', u'b')","(u'ae', u'b')",sh,3
"(u'hh', u'er')","(u'er', u'hh')",ah,8
"(u'ow', u'p')","(u'ow', u'p')",uh,1
"(u'p', u'tq')","(u'p', u'tq')",eyn,1
"(u'ih', u'n')","(u'ih', u'n')",aa,8
"(u'k', u'g')","(u'g', u'k')",eh,2
"(u'l', u'aa')","(u'aa', u'l')",er,1
"(u'r', u'g')","(u'g', u'r')",iy,51
"(u'ng', u't')","(u'ng', u't')",s,38
"(u'w', u'ah')","(u'ah', u'w')",ah,45
"(u'iy', u'r')","(u'iy', u'r')",ch,37
"(u'eh', u'm')","(u'eh', u'm')",n,176
"(u'ae', u'f')","(u'ae', u'f')",nx,1
"(u'p', u'ey')","(u'ey', u'p')",l,471
"(u'y', u'ay')","(u'ay', u'y')",el,1
"(u'ow', u'b')","(u'b', u'ow')",k,2
"(u'th', u'k')","(u'k', u'th')",er,1
"(u'iy', u'y')","(u'iy', u'y')",ay,6
"(u'ey', u'nx')","(u'ey', u'nx')",iy,1
"(u'eh', u'dh')","(u'dh', u'eh')",er,9
"(u'n', u'uw')","(u'n', u'uw')",m,28
"(u'sh', u'er')","(u'er', u'sh')",en,5
"(u'uh', u'b')","(u'b', u'uh')",w,1
"(u'sh', u'ih')","(u'ih', u'sh')",ahn,1
"(u'eh', u'zh')","(u'eh', u'zh')",l,3
"(u'y', u'k')","(u'k', u'y')",ih,96
"(u'own', u'l')","(u'l', u'own')",ah,2
"(u'k', u's')","(u'k', u's')",p,1
"(u'iy', u'ow')","(u'iy', u'ow')",k,11
"(u'r', u'tq')","(u'r', u'tq')",ih,68
"(u'k', u'jh')","(u'jh', u'k')",s,4
"(u'el', u'ow')","(u'el', u'ow')",y,1
"(u'n', u'er')","(u'er', u'n')",ay,1
"(u'nx', u'nx')","(u'nx', u'nx')",er,5
"(u'hh', u'aw')","(u'aw', u'hh')",em,2
"(u'p', u'eyn')","(u'eyn', u'p')",l,3
"(u'ah', u'er')","(u'ah', u'er')",p,139
"(u'b', u'ih')","(u'b', u'ih')",p,1
"(u'iy', u'zh')","(u'iy', u'zh')",ch,1
"(u'f', u'ih')","(u'f', u'ih')",ey,1
"(u'n', u'l')","(u'l', u'n')",ao,114
"(u'ao', u'b')","(u'ao', u'b')",aa,1
"(u'hh', u'ow')","(u'hh', u'ow')",aa,2
"(u'hh', u'dx')","(u'dx', u'hh')",ey,15
"(u'el', u'ay')","(u'ay', u'el')",r,16
"(u'iy', u'ae')","(u'ae', u'iy')",w,3
"(u'ay', u'ae')","(u'ae', u'ay')",d,78
"(u'en', u'k')","(u'en', u'k')",ih,17
"(u'eh', u'hh')","(u'eh', u'hh')",en,2
"(u'd', u'ng')","(u'd', u'ng')",ey,1
"(u'z', u'tq')","(u'tq', u'z')",aen,1
"(u'p', u'ah')","(u'ah', u'p')",iy,11
"(u'f', u'b')","(u'b', u'f')",t,9
"(u'p', u'nx')","(u'nx', u'p')",uh,2
"(u'th', u'd')","(u'd', u'th')",ay,2
"(u'sh', u'tq')","(u'sh', u'tq')",er,8
"(u'v', u'r')","(u'r', u'v')",k,7
"(u'tq', u'ng')","(u'ng', u'tq')",uh,1
"(u'<', u'y')","(u'<', u'y')",eh,1
"(u'aa', u'ao')","(u'aa', u'ao')",n,4
"(u'ih', u'iy')","(u'ih', u'iy')",t,133
"(u'ow', u'tq')","(u'ow', u'tq')",eh,4
"(u'z', u'w')","(u'w', u'z')",iy,13
"(u'ehn', u'd')","(u'd', u'ehn')",ih,1
"(u'iy', u'f')","(u'f', u'iy')",p,6
"(u'zh', u'ih')","(u'ih', u'zh')",ah,1
"(u'ay', u'jh')","(u'ay', u'jh')",v,8
"(u't', u'm')","(u'm', u't')",ih,140
"(u'ch', u'nx')","(u'ch', u'nx')",aa,1
"(u'ng', u'y')","(u'ng', u'y')",hh,2
"(u'uw', u't')","(u't', u'uw')",en,12
"(u'tq', u'aa')","(u'aa', u'tq')",s,1
"(u'dx', u'er')","(u'dx', u'er')",aa,1
"(u'b', u'th')","(u'b', u'th')",ow,80
"(u'l', u'ao')","(u'ao', u'l')",el,1
"(u'ae', u'ah')","(u'ae', u'ah')",jh,10
"(u'uh', u'b')","(u'b', u'uh')",t,12
"(u'eng', u'ih')","(u'eng', u'ih')",g,11
"(u'en', u'n')","(u'en', u'n')",ey,3
"(u'uwn', u't')","(u't', u'uwn')",ihn,1
"(u'n', u'dx')","(u'dx', u'n')",ow,40
"(u'el', u'jh')","(u'el', u'jh')",ow,1
"(u'dx', u'eh')","(u'dx', u'eh')",el,8
"(u't', u'ay')","(u'ay', u't')",aa,3
"(u'ch', u'uw')","(u'ch', u'uw')",w,1
"(u'f', u'v')","(u'f', u'v')",ay,234
"(u'ih', u'v')","(u'ih', u'v')",b,1
"(u'k', u'n')","(u'k', u'n')",ay,193
"(u'zh', u'el')","(u'el', u'zh')",en,1
"(u'm', u'oy')","(u'm', u'oy')",b,10
"(u'nx', u'aa')","(u'aa', u'nx')",w,2
"(u'ah', u'd')","(u'ah', u'd')",sh,3
"(u'ng', u'b')","(u'b', u'ng')",ay,2
"(u'th', u'w')","(u'th', u'w')",uh,2
"(u'm', u'jh')","(u'jh', u'm')",oy,1
"(u'ah', u'ih')","(u'ah', u'ih')",d,226
"(u'er', u'b')","(u'b', u'er')",aa,3
"(u'ah', u'ay')","(u'ah', u'ay')",ehn,1
"(u'l', u'jh')","(u'jh', u'l')",iy,32
"(u'uh', u'b')","(u'b', u'uh')",m,6
"(u'l', u'r')","(u'l', u'r')",dx,13
"(u'tq', u'k')","(u'k', u'tq')",eh,4
"(u'sh', u'zh')","(u'sh', u'zh')",uh,1
"(u'uw', u'm')","(u'm', u'uw')",p,1
"(u'aw', u'r')","(u'aw', u'r')",k,1
"(u't', u'nx')","(u'nx', u't')",aw,7
"(u's', u'en')","(u'en', u's')",b,1
"(u'ahn', u'th')","(u'ahn', u'th')",t,2
"(u'nx', u'aa')","(u'aa', u'nx')",aan,1
"(u'dh', u'l')","(u'dh', u'l')",eh,36
"(u'dh', u'ih')","(u'dh', u'ih')",eh,14
"(u'ay', u'dx')","(u'ay', u'dx')",ng,1
"(u'ay', u'tq')","(u'ay', u'tq')",ih,13
"(u'g', u'ah')","(u'ah', u'g')",y,26
"(u'el', u'uw')","(u'el', u'uw')",iy,1
"(u'w', u'ah')","(u'ah', u'w')",aw,4
"(u'ah', u'ah')","(u'ah', u'ah')",hh,176
"(u'nx', u'n')","(u'n', u'nx')",ihn,3
"(u'dh', u'aw')","(u'aw', u'dh')",hh,2
"(u'iy', u'w')","(u'iy', u'w')",l,42
"(u'p', u'ah')","(u'ah', u'p')",hh,2
"(u'ih', u'k')","(u'ih', u'k')",ay,2
"(u'eh', u's')","(u'eh', u's')",s,104
"(u'l', u'el')","(u'el', u'l')",dh,1
"(u's', u'en')","(u'en', u's')",aw,2
"(u'ao', u'dx')","(u'ao', u'dx')",t,1
"(u'ah', u'm')","(u'ah', u'm')",t,32
"(u'er', u'dh')","(u'dh', u'er')",f,4
"(u't', u'ih')","(u'ih', u't')",aw,1
"(u'r', u'w')","(u'r', u'w')",em,7
"(u'w', u'v')","(u'v', u'w')",ay,3
"(u'th', u'm')","(u'm', u'th')",s,3
"(u'd', u'ih')","(u'd', u'ih')",dx,2
"(u'v', u'r')","(u'r', u'v')",em,3
"(u'ey', u'ah')","(u'ah', u'ey')",ehn,2
"(u'eh', u'w')","(u'eh', u'w')",em,1
"(u'l', u'ih')","(u'ih', u'l')",r,16
"(u'ao', u'eh')","(u'ao', u'eh')",v,1
"(u'el', u'ae')","(u'ae', u'el')",g,1
"(u'd', u'er')","(u'd', u'er')",m,1
"(u'ey', u'd')","(u'd', u'ey')",ae,3
"(u'v', u'ihn')","(u'ihn', u'v')",b,1
"(u'p', u't')","(u'p', u't')",er,76
"(u'z', u'w')","(u'w', u'z')",v,1
"(u'ao', u'eh')","(u'ao', u'eh')",g,4
"(u'ao', u'iy')","(u'ao', u'iy')",hh,2
"(u'z', u't')","(u't', u'z')",ih,223
"(u'en', u'th')","(u'en', u'th')",t,10
"(u'sh', u'p')","(u'p', u'sh')",ah,9
"(u'nx', u'ah')","(u'ah', u'nx')",hh,1
"(u'eh', u'hh')","(u'eh', u'hh')",ey,1
"(u'ey', u's')","(u'ey', u's')",aa,6
"(u'sh', u'dh')","(u'dh', u'sh')",uw,3
"(u'ao', u'th')","(u'ao', u'th')",m,1
"(u'em', u'iy')","(u'em', u'iy')",ih,1
"(u'aw', u'ey')","(u'aw', u'ey')",nx,1
"(u'ow', u'aa')","(u'aa', u'ow')",s,4
"(u'ow', u'aw')","(u'aw', u'ow')",y,2
"(u'ay', u'sh')","(u'ay', u'sh')",eh,1
"(u'm', u'ao')","(u'ao', u'm')",ey,1
"(u'ah', u'ahn')","(u'ah', u'ahn')",l,3
"(u'ah', u'y')","(u'ah', u'y')",iy,12
"(u'ae', u'w')","(u'ae', u'w')",aa,7
"(u'eh', u'sh')","(u'eh', u'sh')",m,8
"(u'n', u'ey')","(u'ey', u'n')",z,3
"(u'uw', u'z')","(u'uw', u'z')",ow,1
"(u'en', u'ae')","(u'ae', u'en')",ay,1
"(u'sh', u'w')","(u'sh', u'w')",t,4
"(u'd', u'm')","(u'd', u'm')",ehn,1
"(u'ow', u'ih')","(u'ih', u'ow')",n,36
"(u'dx', u'em')","(u'dx', u'em')",er,3
"(u'y', u'n')","(u'n', u'y')",own,1
"(u's', u'uh')","(u's', u'uh')",p,32
"(u'ch', u'nx')","(u'ch', u'nx')",ah,2
"(u'ey', u'eh')","(u'eh', u'ey')",aa,1
"(u'tq', u'ae')","(u'ae', u'tq')",v,2
"(u'ao', u'z')","(u'ao', u'z')",oy,1
"(u'aan', u's')","(u'aan', u's')",n,2
"(u'dx', u'er')","(u'dx', u'er')",ah,7
"(u'b', u'ey')","(u'b', u'ey')",dh,2
"(u't', u'uw')","(u't', u'uw')",dh,3
"(u'ih', u'own')","(u'ih', u'own')",f,1
"(u'p', u'el')","(u'el', u'p')",f,9
"(u'ng', u'ih')","(u'ih', u'ng')",g,73
"(u'er', u'ae')","(u'ae', u'er')",r,9
"(u'p', u'ae')","(u'ae', u'p')",th,2
