label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
th,0.401914741586,-0.190202340363,0.365921905151,0.391278854255,0.0727125541737,-0.461204171087,-0.503433710609,-0.164800720155,-0.123110700601,0.531549186045,-0.054658055464,0.172252656436,-0.501308327216,-0.517951277689,-0.252362150777,0.317437649592,-0.327441671008,-0.342321000117,-0.0528582032429,0.362956800802,-0.487215328893,0.570071645071,-0.147828134077,0.561532054012,-0.442696180576
t,0.511136053699,-0.537330927167,-0.3976479793,-0.265194407169,0.444654086579,-0.452079457944,0.490854615306,-0.511891941135,-0.261810172171,0.282747622584,0.618779441003,-0.499646968975,-0.519017796578,-0.469246326749,0.475506715739,-0.38498143898,0.585370802332,-0.0981336654952,0.540826372167,-0.472351193314,-0.471703747223,0.708438778631,0.596972103066,-0.406509760718,-0.580462604276
<,-0.131884703753,-0.0684059713963,0.0387860180213,-0.00453116025897,-0.0528373829362,0.153413223396,0.249617252781,0.150724311963,0.061011537156,0.1129892703,-0.00358748572432,0.0430034127696,0.0228267037748,-0.133657688141,-0.0221460183069,0.152523970389,0.207976554061,0.175267789418,0.0372950717042,0.0833842260528,-0.204093126435,-0.0651126681166,-0.104967656753,0.0839909965142,-0.0154751799005
>,-0.042047009603,-0.0691953725974,-0.144532980037,0.0162428475974,-0.0980081779593,0.185202652297,0.0681715472379,0.182138406455,0.14879965107,0.178820818985,0.00703388158345,-0.226074976847,0.132336840179,-0.0893393009715,-0.0906867462303,0.136709153703,0.0446065976871,0.0525712954543,0.0111320278647,0.177163407756,-0.063592566732,-0.0677429663391,0.0209607365517,0.0821095693204,0.196664571792
w,0.406543259898,0.608723747633,-0.415179204444,0.373585602574,0.395903032361,0.102594542858,-0.334762126124,0.544204519532,0.533921753238,0.518938419448,0.426835167472,0.27586155002,0.476674114378,-0.106603190057,0.414207028229,0.127649597674,-0.37134345635,0.42491821805,0.0890337036838,-0.400031877491,0.458301279789,0.641234865065,0.528859330718,0.184898301856,0.358576722039
dh,0.496248947563,0.558449994138,-0.300840588329,-0.454649773103,0.506833379863,0.0372640812877,0.652676302308,0.465183156133,-0.344131854473,0.499264254673,-0.416510863214,-0.517988086618,-0.568451163263,0.445773293813,-0.23317291857,-0.450261365176,-0.539613923792,-0.329748533697,0.426627440971,0.487883023261,0.535836405198,0.475760389596,0.497332850129,0.51369077332,0.535626382463
y,-0.197416086133,0.482051019119,0.170938954871,-0.346496486471,-0.413746580435,0.497387615657,0.502454733786,-0.461285223385,-0.563541346903,0.55249694001,0.423591909644,-0.547738741704,-0.426118293377,0.422673808141,-0.201068686441,0.181584321073,0.360252763053,0.0305194937711,-0.468026686606,-0.317892685829,0.304720142751,0.259294827226,0.538969486311,0.380123815298,0.282249120685
hh,-0.474598003369,0.467871766778,-0.409260327698,-0.14622509997,-0.433572245083,0.0693073486148,0.201021748579,-0.40146718497,0.252680018117,0.608812304298,-0.498671319699,-0.499431376319,-0.411004696867,-0.586364598413,-0.469313598564,-0.243744514554,-0.493267061609,0.369286280855,-0.489446776787,0.592624009558,-0.320201239053,0.623123117117,0.409026713189,-0.482431550365,0.538309798693
jh,-0.0897749042008,0.28766516817,-0.309069196855,0.00745360958255,0.186474480832,0.259177481166,-0.065404289778,-0.247105943673,0.261809953681,-0.473396801704,0.355190194391,-0.391295517231,-0.620376500588,-0.231422349397,0.456676411154,0.168001147511,-0.0742306248564,0.365769025648,0.434947280191,-0.0219503306297,-0.26483778474,0.0320237806925,-0.251621119632,0.439792669304,0.137004728255
em,-0.46887318582,0.135278732493,0.25027416421,0.457285972802,-0.43927691739,0.159645274244,-0.0574859931743,-0.289295419359,-0.124058730725,0.367193458832,-0.0897366337656,-0.453889637099,0.243470565887,0.432174550922,-0.205734911442,-0.0835523297992,0.250551536841,-0.407235018624,-0.47515081999,-0.108645301891,0.560622099755,0.312796065963,0.358106874839,-0.276854761082,-0.417933239801
b,0.412532202122,-0.453479903227,-0.473377873895,0.457465015293,-0.492783595971,0.535482673961,-0.374034792016,0.380105777867,0.0733622952049,0.49383472534,0.302726671195,-0.555743666941,-0.405559746316,-0.59410792797,0.547454017049,-0.21801346743,0.0791213601265,0.462720365088,0.505161429815,0.505734702697,0.564998793692,0.416060843403,-0.391701506849,0.39699463864,0.365663125219
d,0.469219107335,0.291245169252,-0.37280007375,0.604505692565,0.523389695279,0.64125445492,-0.17353558101,-0.41159291483,-0.512064971176,-0.152009240656,-0.434901304665,0.259416376986,-0.570559114037,-0.388130157341,0.390727887563,-0.534907435531,0.497231388247,0.145694614184,-0.440773167763,0.430430651243,-0.62024662157,-0.4942335516,0.578214666484,0.468704596365,-0.337109692181
g,-0.0248448250691,-0.343725347713,-0.468440371158,0.549631649241,0.571299821988,0.309454223962,-0.485850952288,0.503883593452,0.48345062439,0.505853528377,-0.044854097318,-0.366383683055,-0.519104357562,0.359565635902,-0.417853382204,-0.211440823682,-0.145968084848,0.305210905358,0.410531502422,-0.423926237187,-0.513871611431,0.0392332333932,0.143015015966,0.499108990992,0.129603638583
f,0.358356506626,0.475954808765,-0.331606970099,-0.331516274965,0.370947376211,-0.221281941841,-0.405136493431,-0.506348911088,0.382803535472,0.427193219552,0.455394972497,-0.359027967473,-0.372298877568,-0.0513151170841,-0.32629031245,0.159560133288,0.522305006357,0.391333546741,0.0286008783387,0.328906850029,-0.213315630197,0.169795607885,-0.414277638003,0.372207178766,0.212923774391
h,-0.0302242432,0.0225736915859,-0.0425472642627,0.00254377913175,-0.0886279895703,-0.0190022714438,0.00649909901613,-0.031220731366,0.0594416952942,0.0250200221042,-0.0338069473135,-0.0697502835283,-0.0442037312925,0.00976449793311,-0.00710318559019,-0.0521798816496,-0.0474604121962,0.0454717314937,-0.0908753117013,0.00849490806147,0.0341178047977,0.138083109121,0.0162457458133,-0.0151980994159,0.0453938051578
k,-0.327235139622,-0.0818593481791,-0.599225099596,0.478597675046,0.498849774839,0.346317078474,-0.302882614948,-0.534824847113,-0.17134941632,0.333247619941,0.516034330383,0.362163645667,-0.546246021328,0.427983060491,-0.132036611005,0.47743536022,0.432415904873,-0.364386941555,0.507423194008,0.556601725524,-0.569016348268,0.577725904903,-0.0314601502666,-0.492813190199,0.432669422716
m,0.539767565683,0.444911966377,-0.517867794738,0.453305434201,0.607147144032,0.171338789226,0.547363525824,-0.262058815391,0.325332978713,-0.234420499843,-0.0954665749502,-0.315466919594,0.412733907042,0.290029615352,-0.453739427044,-0.286706634959,0.392583770889,0.489464353934,0.424397788982,0.396845893953,0.350102765997,-0.0393559553263,-0.164563079368,-0.00437239613923,-0.461304478226
l,0.0250141015366,0.361986063619,-0.493416109057,0.457307258422,0.237823976063,-0.236245419282,0.564417207979,0.609734224731,-0.42706948027,0.166528224406,0.409999207313,-0.479423108372,-0.289814204975,-0.295150353745,-0.107950889265,0.382934300807,-0.608499562027,0.534987418525,-0.133382466499,-0.169919572875,-0.295710213522,-0.583342352763,-0.550569784566,-0.453108835036,-0.325405959468
n,-0.0560822665157,-0.525458690165,0.447451626195,0.573265798023,0.579664299667,-0.393293833187,0.65113264687,0.490354893243,0.419603344526,-0.026786010426,0.438047974547,-0.273025045407,-0.492689367403,0.361058454282,0.459959319774,-0.408676681251,0.301456548166,0.370733617595,-0.459943378001,0.485382013954,-0.594978026777,0.367761037017,-0.384858439801,0.219364895874,0.426850709775
p,0.399502046429,0.545797338396,-0.56672952674,0.240525773524,-0.359442432404,-0.2865892095,-0.47649322353,0.602730907629,-0.0998831397237,0.605228116564,0.307673931913,-0.490515230047,0.437933569148,0.282578853772,-0.0135238958522,-0.392144252081,0.501936432874,-0.270477654552,0.286061551115,0.138143374747,-0.550238701643,0.529563514438,-0.449310583346,0.329079455918,0.443245719831
s,-0.450489206391,0.47497648713,0.445741613568,0.0590077331028,0.495637926975,-0.569105077942,-0.483040155122,0.483579675183,0.460775840345,-0.510990778608,0.426560797423,-0.283225268107,-0.475378308421,-0.488201602221,-0.392543059922,-0.307595803977,0.444289727903,0.0922217606684,0.584681997097,0.232730306758,0.527328212272,-0.319060065174,0.578449801811,-0.120284829014,0.404658779608
sh,-0.374468994744,0.40057871896,-0.405802844339,0.323121930821,0.0520071697825,0.217162028451,0.275144271505,0.000661546783324,0.285787394684,0.0997278296372,0.528296295482,-0.353117934107,-0.150517900775,-0.294786142514,0.52496452807,0.447396143347,0.468643711778,-0.393910719683,0.281107776053,0.18200742111,0.036760010848,0.0165709348523,0.281367503207,0.493713355573,-0.0930904334512
uh,-0.345500224206,-0.248596845956,0.388208929908,-0.137354210371,-0.448582270923,-0.442027998349,0.484598212775,-0.314131614926,0.160042814144,-0.146805887146,0.172858946545,0.277529132695,0.364139418407,0.430086869674,0.560115475585,0.410853590345,-0.409471190068,0.426661021492,-0.468176339688,-0.54741847211,0.455907192069,-0.389041372265,-0.350813578169,0.456556195913,0.278011271001
oy,0.0209592811644,-0.197475122159,0.113086252501,-0.0208811960425,-0.0907749514543,0.0962950633483,-0.0025477025441,0.0338995362365,-0.176701923001,-0.294006253086,-0.145459123995,-0.0144069879456,0.099737686188,0.196949001308,-0.000425861156042,0.0402379791779,-0.242761734509,-0.0677383038205,-0.272119863035,-0.328697448283,0.236672282925,0.0257060744214,-0.193180391536,0.00663083647313,-0.202551658139
v,0.506578642466,0.3486218141,-0.196374777448,-0.387708430415,0.478820687694,0.249647406663,-0.385448346159,0.552305076837,0.307277877461,-0.0880545852667,-0.307470150841,-0.318470036229,-0.523068801135,0.474599806326,0.245430175125,0.488678024358,0.513553205665,0.54333929189,-0.113203375652,0.0892681900969,-0.208302034987,0.583090715868,-0.198327486172,0.373008425717,-0.565381675581
ow,0.528729597684,-0.476535979839,-0.56097750403,-0.480343393372,-0.557513234372,-0.663029418409,-0.490020991388,-0.376763302203,-0.000371719780985,0.13180345201,-0.49191798828,0.540371419894,-0.24300396039,0.609384732097,-0.217329736046,-0.376103772465,-0.0644232391578,-0.439036451175,-0.578802976225,-0.536021492337,0.579077107035,-0.521605200664,-0.501602652265,-0.335792252876,-0.526320658794
z,0.509080874172,0.415760957803,0.316682562792,0.210227704021,-0.562002583766,0.276787671992,0.591199453727,0.456403894311,0.364955063058,-0.501760712898,0.143388088998,0.377513116021,-0.453783361307,-0.280456832388,-0.348748202121,-0.0861001797164,0.444427537661,-0.0134031322337,-0.476298831566,0.1918649278,-0.392525577936,0.593047089422,-0.425244439195,0.471785790511,-0.522724326518
uw,-0.596659009201,-0.513256619328,-0.593782536283,-0.633870625507,-0.537838650007,-0.65936238445,-0.379570722181,0.534773040652,-0.54360553097,-0.490063810771,-0.0531154244309,0.65937995415,0.500688727706,0.461100068979,0.385432999994,-0.402926441423,-0.496511620624,0.538023825162,-0.374705306996,0.553206580181,0.520082303689,0.0795760916427,0.377446336496,0.108342207588,-0.585625913729
