label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
ey,-0.187844175773,-0.410119095369,-0.505171369933,0.249345844187,0.605277369432,-0.268299819615,-0.120630638644,-0.541202290606,-0.1484905766,-0.550687902256,0.883589344792,-0.641480660377,-0.10666405814,0.515937639543,0.208236859559,0.527566345936,0.780268063899,-0.562137760995,0.486822353451,0.371829830699
aw,0.483065418527,0.379816016082,-0.574785646276,0.640517195353,0.556080803262,-0.0171030325447,0.103497403315,-0.690872346822,0.371980775099,-0.424494159413,0.597456698298,0.394811075383,-0.144594644088,-0.41190298838,-0.652555801179,-0.158257174281,0.257433376764,0.250203993154,0.625431273238,-0.399787007101
ay,-0.715929644747,0.216731945193,-0.288453176109,0.272552290167,0.73304845105,-0.65524161961,-0.470856313092,-0.869327569455,-0.776255989853,-0.269669332699,0.213162661578,-0.452959384744,-0.76438592086,0.325599824219,-0.808950750826,-0.380468304734,0.291275283122,0.652061001921,-0.218340198663,0.663563016042
zh,0.222458733264,-0.145183608184,0.249776390727,-0.261891744646,0.0173463854889,-0.101723399697,-0.148212893945,0.0658768486246,0.11390334413,0.332732936191,-0.00523916371903,0.278669849199,-0.0913467712043,-0.060537177279,-0.00278581546768,-0.314463452052,-0.128567696138,0.0825169198861,-0.0200867745361,-0.463817256125
er,0.354317529569,-0.150776395812,-0.646275682422,-0.247638095362,0.49574940398,-0.247095138341,-0.183945666615,-0.782533265977,-0.166422376323,-0.0680068974021,0.00141641462829,-0.825066540391,-0.414309076989,-0.864050431163,0.608395314745,0.612245100991,-0.521730959021,-0.698057945364,-0.590039801558,-0.297342727399
#,-0.797408999002,0.113495376638,0.826618694216,-0.863467575692,-0.52344042904,-0.822543159224,0.0220760925187,0.824784818614,-0.682674748988,-0.714990506872,0.833555785117,0.947370227014,0.912447468479,-0.868361168919,-0.691884408239,0.640125556416,-0.775174378758,-0.487911717155,-0.792082846144,-0.78880535651
ng,-0.626507081809,-0.644866405722,-0.64926665725,-0.366450573566,-0.685959328878,-0.311181985512,-0.476401636471,-0.378517834411,0.522494670893,0.823408653882,-0.149307273114,-0.831324337586,0.302371205207,-0.292289736966,0.834763888283,-0.689191616398,0.275382241417,0.700666671736,-0.585913025176,-0.794909359932
r,0.55127107106,-0.709543894622,-0.546765690109,-0.752148486813,0.482113310152,-0.737105939664,0.685956801995,-0.564186314884,0.644812052579,0.245184911617,-0.750610851892,0.900012353113,0.538365024331,0.141987077179,0.439584165866,-0.0509050154716,-0.781306045859,0.681684547324,-0.238747308587,0.442450406798
th,-0.112192990359,-0.45029938013,0.57886146448,-0.286028954863,-0.658414092621,0.584391640399,-0.205821237749,-0.324214101232,0.396682143654,0.198589039949,0.235477044841,-0.152565793066,-0.0145843253439,0.508018171835,-0.234318780509,-0.610831929823,0.63131440486,0.561648744591,0.100962620645,-0.157776444813
t,0.257785917076,-0.663998202635,0.463450123853,0.5716812354,-0.122852063428,0.472448772235,-0.753266943505,0.783237749106,0.790755613591,-0.548989227202,0.46782859663,-0.00773886650287,-0.755065720139,0.782183570952,0.511047454564,-0.00402718123164,-0.775531761216,0.831578093398,-0.7722565532,-0.454298951142
<,0.0119041991667,-0.182733021876,0.266291972063,-0.323754299354,-0.127792901141,0.00779188452579,0.314861281745,-0.0661563600064,0.0991503672398,0.185573260809,-0.0317653789895,0.159801142105,0.117454464113,-0.179750565083,0.0107142362223,0.0434754466953,-0.170774727444,-0.2579937468,-0.0878490900881,-0.473266849662
>,0.186302513861,-0.214623246102,0.143096758002,-0.218009056582,-0.16667932115,-0.0386386676013,0.358262117612,0.177106672118,0.0647485560284,0.136459560179,-0.00574888287636,0.2257509782,0.16539686569,-0.160016718689,-0.150371488356,0.0829016408317,0.00105782458246,-0.279772916655,0.0709285176803,-0.339898820368
w,0.61407539313,-0.58941807193,0.514613169309,-0.440824267848,0.386845158077,-0.437827438603,0.546500845408,0.736485867862,-0.574297191464,-0.417110171832,-0.326813744388,0.731137926581,-0.272787026942,0.75997977935,-0.675084355743,-0.567845014737,0.649002194986,0.401652103257,0.0785167263086,-0.0404086080989
dh,0.413060178602,-0.651545576442,0.536975923093,0.73375595525,0.4802669923,0.188044870506,0.396996981307,0.643979554299,0.582522203075,-0.610030327106,-0.863357715026,0.799702640592,0.79413622747,0.737253710641,-0.155099729849,0.520371683823,0.714983562515,-0.455462254163,-0.633484304209,0.539357392623
y,-0.171599936273,-0.694170354066,0.696822338078,0.145917945923,0.268015239651,0.732119175455,0.678741843288,-0.815970365443,0.426781370104,-0.155694839013,-0.623447028135,0.76462015869,-0.748486414839,0.656550562124,-0.543240268476,0.482916851265,-0.456616056946,-0.430523578729,0.064187566221,-0.390816388918
hh,-0.589548333717,-0.654940647401,0.52292533443,-0.538976469789,-0.465021636963,0.643533113174,0.550287122686,-0.559985241099,0.455828574563,-0.77646577171,-0.84669753864,0.778860913123,0.716326750052,0.560829779266,-0.915731169384,-0.600746349285,0.423942994365,-0.386736615081,-0.0399732265831,-0.121104243653
jh,0.470751877271,-0.323268678998,0.453973408368,0.375871337137,0.0613886639714,0.0133003115077,-0.294178721789,0.275895586312,0.275074411661,0.589657320846,-0.32539402559,0.434314862297,-0.215376794361,0.471833025575,-0.392316374866,-0.593839765049,-0.229732667564,0.159846986615,0.115831987331,-0.689299471792
em,0.418265191778,-0.127164180739,-0.523300033576,-0.215046060132,-0.0714122783226,0.540650286376,-0.0834953968334,-0.606244436687,0.515588340319,-0.296683559479,-0.31246526234,-0.0569457325523,-0.447880319659,-0.439712032476,-0.562885058424,-0.270431909405,0.291954775797,-0.429477821744,-0.248471995883,-0.615240494428
b,0.456705817172,-0.449545931496,0.716027742924,-0.65361816839,-0.440059056019,0.621904806374,-0.102686870506,0.583013814061,0.135257479932,0.224683622541,-0.722501291416,0.709756462007,-0.42153527872,-0.187752531705,-0.156817784949,-0.662988377414,0.543796245349,-0.362720518821,-0.644418103759,0.536640525975
d,-0.28101030428,0.52122918091,0.648637192265,0.0768226444331,0.364258213723,0.885620168894,-0.0384484242485,0.663909344633,0.753483971447,0.808912033279,-0.793385018226,-0.801986591495,0.34173173872,0.776711968522,-0.678096915701,0.063467348123,0.0153572240283,0.414896632689,-0.620665030895,-0.905336845098
g,0.603002204007,-0.507010806266,0.605506715746,0.656736448392,-0.297717646962,0.0937985023621,0.717426823159,0.20955958404,-0.616557284957,0.661297817095,-0.486675507229,0.0940539033957,0.542376732136,0.449936533395,-0.175205417101,-0.603799741262,0.0310567086226,0.735992408815,-0.380170547763,-0.327942028399
f,-0.255600286979,0.310656825666,0.58604562562,0.447275464459,-0.649420272381,0.116273067028,0.213443046071,0.194483587445,0.260354665417,0.355160684804,-0.624611969671,0.725250440454,-0.0251188425963,0.371379620707,0.536806322359,-0.328073829574,0.442281268097,0.401873774983,-0.135715564964,-0.278250057581
h,-0.0315708053842,-0.115380849194,0.0908905491947,-0.134996628137,-0.0137949415296,0.0535997417224,0.129375736007,-0.126145369946,0.112508264489,-0.0408213009008,-0.0527695810891,0.144890915011,0.0466747110098,0.0689324146582,-0.222807197067,-0.0699310106597,0.0564031827011,-0.00813738838686,0.0182275407341,-0.13790583249
k,0.843885393977,0.257600567207,0.77564614423,0.440954684424,-0.663634148644,0.805005391257,-0.778395096193,-0.261696509564,-0.263743946,-0.440295651308,-0.730658359429,0.311559749056,0.247496337283,-0.0987456336531,0.731796435339,0.291515614495,-0.246615652015,0.637521644254,0.13627225332,-0.865718427557
m,-0.122290352421,0.603276800739,-0.645312275294,0.0176416342761,0.442166159105,0.407904079257,-0.208060462563,0.745451067486,-0.307907669083,0.197042041257,-0.646104994868,0.651044752192,0.613949768342,0.74858969042,0.510531851634,-0.412042545958,-0.198326521335,-0.0537558018412,-0.554607940618,-0.406552480714
l,-0.0986212876321,0.0264660954268,0.356168357512,-0.471390724221,0.627842677443,-0.593961672521,0.536469881257,0.527269553492,0.617407332091,-0.348236198464,-0.429208750176,0.174156451987,0.431994705839,0.522899017471,0.666912605917,-0.527350043124,-0.311025468275,0.535183244541,0.563827066094,-0.22579246509
n,-0.545406573871,-0.562166732121,0.676589992834,0.27360711897,0.619064237013,0.414104056757,-0.741414196898,0.510338934238,0.104310187419,0.554288396159,-0.497208693994,-0.0846784521789,0.805787435054,-0.870061994314,0.638861930926,-0.555876415136,-0.534524587915,0.668533727052,0.333355159532,0.496101120011
p,0.620272669486,-0.462978230734,0.59495589834,-0.313132663044,-0.603216570824,0.73895044877,-0.012568036024,0.651725482707,-0.401393138655,0.330960808044,0.251097846274,0.313830291152,0.283673879627,0.61569046597,0.711386722872,-0.261739991286,0.714948990909,-0.0667020546582,0.214081588165,0.563597840872
s,-0.472260186009,-0.719072009082,-0.647574274536,0.662652865833,-0.00571257453229,-0.555561880558,-0.55501564536,0.744638664466,-0.0468318688404,0.586928179893,-0.820034970021,0.850530833706,-0.0548600902118,-0.204213430533,-0.217039352629,0.368758277469,0.451638121808,0.742360616838,0.105045293271,-0.45671142606
sh,0.685847632475,-0.565107338188,0.104632781887,-0.0726293692411,-0.225880667678,0.18895094493,-0.302269049201,0.632329607571,0.648591922933,0.5143845773,-0.62174838061,0.49914775323,-0.329652000106,0.464206361088,0.020032417645,-0.318535292993,-0.210804074428,-0.276155861937,0.589304952361,-0.575381678568
uh,-0.557010184791,-0.541144746179,0.323679792891,-0.0554139065936,0.470116122514,-0.651031127102,0.371957940803,-0.462555239218,-0.172273183324,0.838921727426,0.45357824416,-0.480772763794,-0.709538993695,-0.463283264362,-0.39289848848,0.275493857152,-0.656099216579,-0.409879745451,0.387227255537,0.535211898861
oy,0.19411168895,0.186052262079,-0.146151054411,-0.176658081031,0.393470035852,-0.247790370275,0.463005658993,-0.274574490238,0.0795394208626,0.0155926289301,0.235111283469,-0.172382595828,-0.18154249698,-0.0757402254518,-0.119450992149,0.0613548517097,-0.318479804615,-0.0466848649002,0.217449208359,-0.2633904426
v,0.483777265527,0.235007461006,0.620008703244,0.524818518574,0.717079317621,0.663802014243,0.31850833887,0.509293414092,0.415581324299,0.700654405189,0.291656202046,0.440985366518,0.58993570222,-0.0424104502426,0.245759407071,-0.594517985522,0.471027931837,0.610257556676,-0.153413403068,-0.276290838526
ow,-0.0367727279318,0.720458926565,-0.688659260157,-0.290800660183,-0.584898832703,0.0372648596632,0.172382814178,-0.716069332618,0.809145618752,-0.0440761882078,0.788197198407,-0.548297353345,-0.365150909922,0.64373536158,-0.499835564469,0.60787819933,-0.224746020121,0.230940070638,-0.203798570058,0.708046769622
z,-0.294816871839,0.375256828954,0.622729847324,-0.486353109596,0.552906182745,0.271898916336,-0.702643081265,-0.383574263893,0.543890828457,0.744184748442,0.74104809394,0.592707597571,0.661494100517,-0.281023771815,0.31437418878,-0.370872662105,0.343375955837,-0.0467352329748,-0.472121964849,-0.663495044332
uw,0.83733707511,0.668127290748,-0.515686758408,-0.454964952937,0.512475999539,-0.711127228467,0.145988556032,0.577871875297,0.496419408583,0.594532018557,0.863201971991,-0.45221379129,-0.774503448713,-0.650934227102,-0.645420360797,0.786539837694,0.675761492493,0.461003717916,-0.519756273781,0.766052551492
