"(u'ae', u'r')",ch,13
"(u'k', u'r')",ow,253
"(u'b', u'k')",ah,38
"(u'ow', u'l')",k,7
"(u'#', u'er')",s,332
"(u'er', u's')",ih,1
"(u'ae', u'sh')",#,51
"(u'sh', u'r')",ow,26
"(u'uh', u'l')",t,1
"(u'w', u's')",ay,10
"(u'el', u'y')",#,140
"(u'oy', u'#')",s,47
"(u'r', u'sh')",iy,15
"(u'ow', u'>')",r,3
"(u'b', u'ey')",l,15
"(u'<', u'r')",f,1
"(u'r', u'>')",iy,1
"(u'm', u'uw')",s,2
"(u'k', u'er')",aw,1
"(u'aa', u'eh')",th,6
"(u'#', u'em')",hh,47
"(u'ae', u'iy')",th,2
"(u't', u'k')",eh,74
"(u'#', u'eh')",sh,57
"(u'b', u'>')",el,2
"(u'eh', u'#')",d,1200
"(u'p', u'z')",er,37
"(u'ih', u'eh')",hh,4
"(u'iy', u's')",ae,4
"(u'er', u'dh')",#,670
"(u'f', u'sh')",ae,9
"(u'#', u'er')",t,235
"(u'n', u's')",d,11
"(u'ch', u'ih')",#,218
"(u't', u'iy')",r,275
"(u'aw', u'f')",n,2
"(u'aa', u'b')",z,1
"(u'eh', u'ih')",l,168
"(u'sh', u'dh')",#,24
"(u'ow', u'uw')",z,1
"(u'#', u'v')",ay,515
"(u's', u'ah')",v,1
"(u's', u'#')",t,4417
"(u'n', u'r')",b,2
"(u'ih', u'ow')",f,217
"(u'sh', u'uh')",n,1
"(u'#', u'r')",ae,9
"(u'eh', u'r')",t,14
"(u'k', u'eh')",w,87
"(u'k', u'k')",aa,3
"(u'ow', u's')",#,659
"(u'n', u'r')",ow,187
"(u'#', u'w')",sh,1
"(u'ah', u'em')",hh,6
"(u'd', u's')",ow,18
"(u'n', u'sh')",d,3
"(u'ao', u's')",l,1
"(u'uw', u'eh')",m,6
"(u'ah', u'ih')",#,253
"(u'ae', u'ah')",p,199
"(u'g', u'l')",ow,27
"(u'ae', u't')",k,398
"(u'<', u'ah')",k,1
"(u'm', u'z')",iy,4
"(u'ch', u'l')",#,37
"(u'aa', u'd')",s,1
"(u's', u'b')",ay,1
"(u'w', u't')",eh,25
"(u'y', u'k')",ah,1
"(u'g', u'm')",#,208
"(u'n', u'k')",iy,78
"(u't', u'z')",ey,7
"(u'hh', u'ng')",ae,22
"(u'ey', u'ey')",m,1
"(u'jh', u'd')",oy,9
"(u'b', u'n')",ae,19
"(u'iy', u'er')",ch,149
"(u'en', u'ng')",ih,4
"(u'ih', u'oy')",n,2
"(u'#', u'r')",f,1117
"(u'r', u'p')",ay,4
"(u'ae', u'>')",n,2
"(u'b', u'dh')",ey,1
"(u'ih', u'y')",s,1
"(u'ay', u'aa')",k,24
"(u'ay', u'aa')",z,1
"(u'l', u'ch')",p,1
"(u'uw', u'ey')",#,245
"(u'ih', u'iy')",s,36
"(u'ow', u'#')",th,104
"(u't', u'n')",ah,422
"(u'v', u'ae')",#,226
"(u'th', u'ae')",#,115
"(u'l', u'l')",d,2
"(u'hh', u'd')",ay,12
"(u'n', u'uh')",ch,2
"(u'm', u'ch')",ae,7
"(u'r', u'r')",t,5
"(u'uw', u'f')",#,282
"(u'p', u'#')",th,4
"(u'ih', u'n')",aa,1
"(u'k', u'g')",eh,1
"(u'ng', u't')",s,2
"(u'l', u'ih')",ey,44
"(u'eh', u'm')",n,1
"(u'p', u'ey')",l,493
"(u'#', u'#')",ih,1
"(u'p', u'uw')",s,11
"(u'er', u'aw')",p,1
"(u'r', u't')",s,46
"(u'#', u'er')",w,1901
"(u'er', u'aa')",m,1
"(u'er', u'aa')",g,32
"(u'ey', u'hh')",#,776
"(u'iy', u'ow')",k,4
"(u'er', u'p')",ah,3
"(u'v', u'v')",ay,6
"(u'ch', u'p')",#,36
"(u'iy', u'th')",ah,4
"(u'ah', u'er')",p,26
"(u'p', u'g')",ih,5
"(u'ae', u'b')",sh,1
"(u'n', u's')",#,1319
"(u'n', u'eh')",n,2
"(u'b', u'eh')",jh,36
"(u'ow', u'ah')",zh,2
"(u'p', u'ah')",iy,8
"(u'f', u'b')",t,3
"(u'sh', u'z')",el,8
"(u'ow', u'el')",r,23
"(u'ih', u'iy')",t,412
"(u'el', u'k')",#,154
"(u'p', u'jh')",ey,15
"(u'sh', u'hh')",#,9
"(u'ay', u't')",k,50
"(u'n', u'el')",iy,2
"(u'v', u's')",ae,10
"(u'ih', u'l')",z,3
"(u'ey', u'el')",z,1
"(u'eh', u'sh')",k,108
"(u'ah', u's')",k,125
"(u't', u'z')",en,2
"(u'b', u'th')",ow,96
"(u'sh', u'#')",el,96
"(u'ae', u'ah')",jh,3
"(u'uh', u'b')",t,25
"(u'er', u'hh')",#,394
"(u'uw', u't')",#,547
"(u't', u'ah')",en,2
"(u'v', u's')",#,484
"(u'#', u'#')",ow,877
"(u'k', u'y')",#,535
"(u'ih', u'ch')",k,32
"(u'f', u'v')",ay,266
"(u'ae', u't')",th,1
"(u'k', u'n')",ay,539
"(u'ih', u'm')",sh,9
"(u'p', u'ah')",l,48
"(u'm', u'oy')",b,1
"(u'l', u'f')",ay,250
"(u'ey', u'b')",s,14
"(u't', u'r')",ow,187
"(u'ah', u'ih')",d,177
"(u'aa', u'ae')",#,26
"(u'w', u'd')",aa,3
"(u'l', u'jh')",iy,1
"(u'<', u'iy')",l,1
"(u'd', u'p')",ow,2
"(u'ih', u'ow')",hh,1
"(u'k', u'w')",ay,1
"(u'ey', u'ih')",jh,3
"(u'n', u'ih')",s,118
"(u'er', u'w')",s,2
"(u'uw', u'n')",#,727
"(u'ay', u'>')",n,1
"(u'el', u'iy')",t,30
"(u'n', u'ih')",d,187
"(u'r', u'dh')",#,1185
"(u'l', u'aa')",ey,1
"(u'z', u'#')",el,6
"(u'uh', u's')",k,75
"(u'v', u'zh')",er,5
"(u'd', u'z')",el,8
"(u'<', u'eh')",dh,1
"(u'n', u'oy')",jh,36
"(u'<', u'ih')",th,1
"(u'ow', u'dh')",#,1329
"(u'y', u'ch')",uw,14
"(u'm', u'sh')",ih,35
"(u'w', u'v')",ay,3
"(u'ey', u'ih')",n,73
"(u'eh', u'y')",#,1
"(u'<', u'ey')",g,1
"(u'z', u'm')",eh,1
"(u'aw', u'>')",er,1
"(u's', u'r')",t,647
"(u'b', u'g')",aa,3
"(u'p', u't')",er,55
"(u'z', u't')",ih,85
"(u'sh', u'p')",ah,3
"(u'ey', u'y')",#,392
"(u'ey', u's')",aa,4
"(u'#', u'z')",ow,2
"(u'g', u'sh')",aa,41
"(u'#', u'ih')",dh,1169
"(u's', u'ih')",iy,31
"(u'k', u'm')",eh,31
"(u'uh', u'ey')",k,81
"(u'p', u'ow')",l,10
"(u'ng', u'ey')",k,2
"(u's', u'z')",ih,19
"(u'ow', u'iy')",r,108
"(u'ay', u'ih')",ow,1
"(u'ow', u'ih')",n,11
"(u'uw', u'w')",z,1
"(u'th', u'ih')",r,6
"(u'k', u'sh')",ae,3
"(u'd', u'ae')",v,26
"(u'p', u'ih')",t,32
"(u'iy', u'el')",th,1
"(u'uw', u'ih')",r,79
"(u'aa', u'eh')",n,3
"(u'ch', u'z')",ay,3
"(u'k', u'ow')",b,2
"(u'm', u'd')",iy,51
"(u'ng', u'n')",#,75
"(u'ow', u'ow')",t,4
"(u'l', u'er')",y,28
"(u'l', u'n')",ay,115
"(u'n', u'>')",uw,1
"(u's', u's')",ah,164
"(u'f', u'g')",aa,5
"(u'g', u'f')",uw,4
"(u'w', u'b')",eh,30
"(u'ah', u'ih')",r,164
"(u'n', u'iy')",el,1
"(u'd', u'#')",s,6
"(u'uh', u'w')",l,1
"(u'v', u'l')",#,314
"(u'er', u'r')",#,167
"(u'ih', u'#')",z,2286
"(u'aa', u'ow')",t,3
"(u'sh', u'iy')",p,1
"(u'b', u'y')",#,18
"(u'm', u'ae')",n,2
"(u'#', u'n')",sh,1
"(u's', u'k')",ay,46
"(u'hh', u'v')",ow,1
"(u'#', u'w')",ah,189
"(u'f', u'eh')",#,27
"(u'#', u'eh')",dh,5045
"(u'w', u'#')",uw,1
"(u'#', u'r')",ow,1776
"(u'ih', u'z')",l,24
"(u'v', u'k')",ih,10
"(u'k', u'v')",uw,2
"(u'f', u'd')",ay,20
"(u'd', u'v')",iy,4
"(u'd', u'el')",ay,1
"(u'ah', u'ch')",n,77
"(u'er', u'y')",#,330
"(u'n', u'z')",iy,46
"(u'#', u'>')",ey,1
"(u'r', u'el')",sh,1
"(u'd', u'sh')",#,308
"(u'ah', u'hh')",p,2
"(u'zh', u'eh')",#,1
"(u'r', u'ae')",l,2
"(u'iy', u't')",ae,4
"(u'ay', u'er')",p,12
"(u'f', u'd')",uw,39
"(u'ey', u'<')",>,20
"(u'p', u'ow')",r,177
"(u'b', u'g')",ah,4
"(u'uw', u'l')",t,17
"(u'w', u's')",ih,7
"(u'hh', u'r')",ih,671
"(u'#', u'oy')",f,1
"(u'jh', u'k')",ah,2
"(u'>', u'th')",<,2
"(u'b', u'm')",uw,9
"(u'ch', u'#')",aw,1
"(u'ch', u'ey')",#,142
"(u'n', u'm')",ch,1
"(u'iy', u'ae')",hh,3
"(u'ah', u'hh')",m,10
"(u'k', u'uw')",sh,25
"(u'n', u'z')",ey,4
"(u'ih', u't')",p,18
"(u'#', u'ey')",r,242
"(u'v', u'el')",r,21
"(u'ih', u's')",n,281
"(u'ay', u'l')",aa,3
"(u'r', u'ng')",ae,13
"(u'p', u'#')",ay,6
"(u'b', u'iy')",l,332
"(u'el', u'hh')",#,190
"(u'el', u'm')",#,108
"(u'w', u'p')",uw,2
"(u'f', u'aw')",l,8
"(u'g', u'ey')",r,275
"(u'd', u'aa')",iy,1
"(u'oy', u'p')",#,1
"(u'ow', u'eh')",w,7
"(u'r', u'w')",th,3
"(u'aa', u't')",n,793
"(u'b', u'n')",eh,19
"(u'<', u'#')",ay,14
"(u'k', u'ah')",f,7
"(u'z', u'z')",el,4
"(u'#', u'iy')",d,911
"(u't', u'ih')",uw,12
"(u'g', u'd')",el,2
"(u'ih', u'uh')",ch,10
"(u'ah', u'hh')",n,2
"(u'dh', u'm')",eh,1142
"(u'en', u'th')",#,12
"(u'sh', u'#')",uw,37
"(u'#', u'l')",g,38
"(u'jh', u'n')",ih,124
"(u'ng', u'#')",k,1870
"(u'l', u'z')",er,111
"(u'ch', u'ow')",#,27
"(u'k', u'f')",s,5
"(u'r', u'b')",ey,1
"(u'el', u'#')",d,33
"(u'b', u'ih')",iy,264
"(u'p', u'f')",er,44
"(u'er', u'uw')",d,2
"(u'f', u'ah')",iy,5
"(u'jh', u'p')",ah,4
"(u'r', u'ah')",sh,22
"(u'ey', u'ah')",f,1
"(u'f', u'aa')",#,35
"(u'z', u'#')",ah,7
"(u't', u'#')",el,609
"(u'sh', u'd')",eh,3
"(u'ae', u'em')",#,129
"(u'ae', u'p')",l,70
"(u'en', u'#')",s,7
"(u'b', u's')",uh,4
"(u'>', u'ch')",<,1
"(u'b', u'aa')",n,2
"(u'hh', u'>')",em,7
"(u'ih', u'aa')",g,18
"(u'ae', u'p')",#,239
"(u'r', u'ah')",v,4
"(u'aa', u'm')",n,1
"(u'r', u'ah')",s,20
"(u'ae', u'aa')",r,2
"(u'em', u'eh')",#,10
"(u'n', u'g')",iy,1
"(u'uh', u'eh')",l,1
"(u'#', u'th')",er,13
"(u'ow', u'er')",r,1
"(u'ey', u'w')",t,4
"(u'p', u's')",l,2
"(u'oy', u'#')",t,18
"(u'd', u'ih')",m,32
"(u'w', u'm')",iy,1
"(u'r', u'l')",uw,36
"(u'em', u'r')",#,100
"(u'hh', u's')",ih,38
"(u'er', u'uw')",n,12
"(u'b', u'uh')",y,14
"(u'f', u'uw')",r,3
"(u'n', u'uh')",p,3
"(u'ih', u'k')",n,65
"(u'hh', u'p')",uw,1
"(u'ae', u'el')",t,32
"(u's', u'ae')",iy,2
"(u'oy', u't')",n,130
"(u'el', u'v')",ah,1
"(u'm', u'v')",ae,1
"(u'k', u'uh')",b,3
"(u'r', u'hh')",#,439
"(u'k', u'y')",ay,2
"(u'iy', u'm')",aa,3
"(u'n', u'ay')",b,2
"(u's', u'n')",aa,3
"(u'b', u'v')",ah,26
"(u'v', u'n')",#,255
"(u'dh', u'#')",er,1272
"(u'f', u'ey')",r,29
"(u'n', u'v')",d,7
"(u'm', u'#')",er,76
"(u'ay', u'l')",z,1
"(u'y', u'ow')",er,1
"(u'ng', u'r')",k,9
"(u'aw', u'w')",th,1
"(u'uh', u'>')",d,3
"(u'aw', u'ih')",#,97
"(u'p', u'd')",aw,2
"(u'ih', u'>')",ng,9
"(u'l', u'ah')",aw,3
"(u'#', u'ey')",n,437
"(u'z', u'm')",ae,47
"(u'hh', u'g')",ow,2
"(u'#', u'ih')",b,3323
"(u'iy', u'ah')",jh,47
"(u'ay', u'f')",p,1
"(u'd', u'uh')",hh,8
"(u'l', u'k')",iy,3
"(u'b', u'ih')",ow,1
"(u'iy', u'uw')",m,4
"(u'#', u'ih')",m,981
"(u'd', u'ih')",k,1
"(u'f', u'ih')",l,20
"(u'k', u'w')",#,507
"(u'ae', u'#')",s,309
"(u'#', u'uw')",hh,428
"(u'v', u'dh')",#,1610
"(u'dh', u't')",ae,7213
"(u'th', u't')",er,143
"(u't', u'ih')",r,125
"(u'p', u'n')",ey,97
"(u's', u'ng')",aa,11
"(u'iy', u'b')",ah,2
"(u'r', u'y')",g,18
"(u't', u'd')",ah,1087
"(u'w', u'p')",eh,6
"(u'ey', u'f')",t,7
"(u'ey', u'z')",g,1
"(u'ey', u'm')",z,1
"(u'ih', u'w')",#,1
"(u'uw', u't')",ih,1
"(u'uw', u'iy')",g,1
"(u'eh', u'eh')",v,1
"(u'g', u'ng')",ae,1
"(u'r', u'#')",d,820
"(u'k', u'ow')",z,1
"(u'uh', u'aa')",r,3
"(u'ah', u'r')",p,62
"(u'oy', u'ih')",#,6
"(u'b', u's')",er,4
"(u'er', u'ih')",n,95
"(u'r', u'w')",t,1
"(u'ae', u'y')",b,6
"(u'p', u'z')",oy,4
"(u'uw', u'f')",f,1
"(u'ih', u'g')",s,5
"(u'em', u'aa')",#,6
"(u'z', u'w')",#,1104
"(u'oy', u'ow')",#,1
"(u'er', u'er')",n,3
"(u'b', u'ah')",k,2
"(u'eh', u't')",k,404
"(u's', u'n')",ah,712
"(u'd', u'#')",ow,41
"(u'l', u'>')",d,1
"(u'er', u'er')",v,6
"(u'ow', u'er')",v,430
"(u'er', u'uw')",s,6
"(u'z', u'aw')",#,115
"(u'er', u'd')",th,5
"(u'l', u'n')",ow,36
"(u'ey', u'#')",er,850
"(u'ah', u'>')",ch,1
"(u'z', u'v')",#,119
"(u'l', u'ah')",y,69
"(u'iy', u'd')",#,1345
"(u'uh', u'eh')",m,7
"(u'm', u'em')",#,35
"(u'th', u't')",aa,203
"(u'sh', u'r')",uw,199
"(u'ay', u'ae')",p,2
"(u'aw', u'g')",#,9
"(u'#', u'r')",sh,1
"(u'w', u't')",ay,100
"(u'iy', u't')",eh,32
"(u'm', u'er')",ey,8
"(u's', u'ih')",uw,1
"(u'v', u'r')",er,5
"(u'#', u'#')",ay,12203
"(u'r', u'm')",iy,74
"(u'ng', u'el')",f,1
"(u's', u'z')",er,26
"(u'n', u'#')",jh,137
"(u'aa', u'sh')",r,2
"(u'r', u'er')",ay,3
"(u'ae', u'iy')",s,7
"(u'r', u'n')",#,543
"(u's', u'ah')",#,991
"(u'uw', u'iy')",v,55
"(u'ih', u'l')",n,1
"(u'er', u'p')",s,13
"(u'#', u'uw')",ih,1
"(u'r', u'ey')",t,10
"(u'hh', u'n')",ae,104
"(u's', u'k')",ih,463
"(u's', u'ng')",ah,3
"(u'el', u'sh')",#,22
"(u'b', u'k')",iy,5
"(u't', u'f')",ah,481
"(u'r', u'p')",#,303
"(u'r', u'k')",ay,22
"(u'r', u'g')",ah,112
"(u's', u'ow')",p,73
"(u'#', u'ey')",hh,133
"(u'k', u'r')",g,28
"(u'v', u'ey')",#,677
"(u'd', u'v')",ah,67
"(u'm', u'k')",ay,20
"(u'er', u'b')",f,1
"(u'#', u'iy')",l,727
"(u'y', u'n')",aa,7
"(u'v', u'n')",ae,34
"(u'ow', u'hh')",#,475
"(u'uw', u't')",s,32
"(u'ay', u'd')",b,1
"(u'eh', u'v')",d,2
"(u'g', u'jh')",ih,3
"(u'p', u'w')",er,1
"(u'ay', u'ih')",th,3
"(u'b', u'f')",uh,1
"(u'hh', u's')",er,27
"(u'ae', u'iy')",p,39
"(u'z', u'r')",ah,35
"(u'ae', u'er')",jh,1
"(u'ah', u'y')",#,314
"(u'ae', u'ah')",ch,10
"(u'l', u'ah')",ow,2
"(u'd', u'th')",eh,20
"(u'ih', u'uw')",ch,78
"(u's', u's')",er,15
"(u'l', u'y')",oy,1
"(u'ch', u'n')",#,56
"(u'r', u'#')",ey,18
"(u'em', u'ow')",#,144
"(u'k', u'd')",eh,40
"(u'n', u'f')",s,9
"(u'l', u's')",ey,229
"(u'aa', u'ah')",n,273
"(u'r', u't')",t,17
"(u'#', u'jh')",ae,1
"(u'n', u'uh')",s,1
"(u'#', u'ah')",sh,20
"(u'f', u'n')",uh,1
"(u'<', u'aa')",w,1
"(u'ch', u'k')",iy,1
"(u't', u'#')",iy,1719
"(u'em', u'hh')",#,30
"(u't', u'sh')",el,2
"(u'm', u'd')",aa,37
"(u'eh', u't')",p,112
"(u'b', u'ow')",s,2
"(u'>', u'y')",<,29
"(u'l', u'l')",uw,3
"(u'jh', u'n')",uw,26
"(u'l', u'v')",ay,3
"(u'ah', u'p')",n,5
"(u'eh', u'er')",z,1
"(u'm', u'el')",n,1
"(u'#', u'ae')",b,899
"(u'#', u'l')",oy,5
"(u'eh', u'v')",n,26
"(u'w', u'#')",iy,1703
"(u'y', u'#')",ey,1
"(u'iy', u'<')",>,14
"(u'th', u'sh')",#,9
"(u'aw', u'p')",t,1
"(u'd', u'h')",ow,1
"(u'ah', u'eh')",t,328
"(u'el', u't')",#,258
"(u'jh', u'n')",ae,26
"(u'iy', u'el')",d,4
"(u'#', u'iy')",n,2361
"(u'l', u't')",uw,25
"(u'iy', u'z')",ae,3
"(u'#', u's')",aw,1
"(u'k', u'eh')",hh,1
"(u'n', u'z')",ae,5
"(u'z', u'jh')",#,304
"(u'<', u'ow')",f,3
"(u'm', u'l')",ay,39
"(u'sh', u'n')",iy,17
"(u'ih', u't')",n,720
"(u'p', u'p')",ah,3
"(u't', u'#')",uw,7809
"(u'r', u't')",aw,3
"(u'l', u'iy')",uw,4
"(u'w', u'v')",ih,2
"(u'th', u'ae')",l,23
"(u'<', u'ow')",sh,1
"(u'z', u'z')",ah,73
"(u'm', u'n')",ey,191
"(u'jh', u'p')",iy,2
"(u'z', u'r')",aa,10
"(u's', u'd')",ae,20
"(u'f', u'm')",eh,3
"(u'uw', u'ey')",l,2
"(u'v', u'l')",ae,52
"(u'k', u'z')",#,483
"(u'ay', u'el')",k,7
"(u'm', u'aa')",b,3
"(u'p', u'v')",ah,1
"(u'v', u'ng')",ih,393
"(u'v', u'g')",er,1
"(u'ah', u'm')",s,14
"(u'ow', u'eh')",hh,2
"(u'h', u'z')",uw,1
"(u'm', u'b')",#,554
"(u'y', u'l')",uh,149
"(u'iy', u't')",#,1395
"(u'<', u'n')",aa,3
"(u'ah', u'dh')",#,425
"(u'eh', u'eh')",ch,2
"(u'b', u'g')",eh,7
"(u'eh', u'f')",s,18
"(u'ay', u'z')",b,8
"(u'ay', u'ah')",th,1
"(u's', u'er')",ch,4
"(u'iy', u'ay')",f,2
"(u'n', u'k')",uw,6
"(u'#', u'ow')",f,2372
"(u'w', u'l')",ih,270
"(u'p', u'w')",#,142
"(u'ch', u'ch')",#,2
"(u'ih', u'd')",z,3
"(u'f', u'ih')",r,14
"(u'uw', u'f')",s,3
"(u'iy', u'ey')",d,85
"(u'uw', u'iy')",k,2
"(u'l', u'z')",ow,66
"(u'oy', u'g')",#,5
"(u'b', u'b')",ih,1
"(u'k', u'ng')",ae,4
"(u'ah', u'aa')",k,10
"(u'p', u'p')",ey,87
"(u'eh', u'ch')",k,11
"(u'n', u'ih')",ch,3
"(u'y', u'#')",er,76
"(u'f', u'iy')",l,9
"(u'iy', u't')",ih,1
"(u'ch', u'#')",eh,2
"(u'ch', u'ey')",uw,53
"(u'ey', u'd')",v,6
"(u's', u'z')",m,1
"(u'g', u's')",uw,1
"(u'er', u'er')",w,10
"(u'ah', u'l')",r,1
"(u'ch', u'ay')",#,117
"(u'ae', u'en')",t,1
"(u'#', u't')",aa,26
"(u'jh', u'd')",uh,9
"(u'l', u'ch')",ey,2
"(u'uh', u'ih')",t,30
"(u'#', u'ae')",g,47
"(u'p', u'p')",aa,46
"(u'g', u'uw')",y,92
"(u'#', u'n')",eh,1228
"(u'eh', u'ih')",#,1
"(u't', u'ih')",iy,5
"(u'aa', u'#')",d,482
"(u'#', u'ay')",w,583
"(u'm', u'eh')",f,1
"(u'ih', u'ah')",k,1667
"(u'ow', u'>')",z,1
"(u't', u'w')",er,8
"(u'ow', u'jh')",#,123
"(u'k', u'b')",#,224
"(u'p', u'ah')",p,2
"(u'er', u'f')",l,26
"(u'p', u'v')",aa,7
"(u'r', u'#')",iy,1672
"(u'uw', u'#')",g,10
"(u'sh', u'k')",ey,158
"(u'ih', u'ow')",r,57
"(u'ey', u'b')",#,582
"(u't', u'w')",#,3435
"(u'n', u'd')",er,8
"(u'th', u'ah')",t,1
"(u's', u'sh')",er,2
"(u'ih', u'ih')",k,45
"(u'ey', u's')",k,154
"(u'ow', u'iy')",v,2
"(u's', u't')",ae,49
"(u'#', u'aw')",th,123
"(u'f', u'#')",ay,12
"(u'f', u'ih')",t,12
"(u'ow', u'k')",r,63
"(u'ah', u'jh')",v,1
"(u'ae', u'#')",k,2201
"(u'iy', u'l')",ah,25
"(u'jh', u'b')",#,29
"(u'ah', u'aa')",m,42
"(u'm', u'eh')",#,82
"(u'jh', u's')",uw,2
"(u'f', u'eh')",iy,1
"(u'ah', u'ah')",d,34
"(u's', u'ih')",v,2
"(u't', u'er')",aw,10
"(u'ah', u'ah')",s,15
"(u't', u'sh')",ey,49
"(u'm', u'n')",ih,322
"(u'w', u'k')",iy,207
"(u'k', u'ah')",sh,177
"(u'ey', u'r')",ow,1
"(u'iy', u'ey')",p,1
"(u'oy', u'k')",#,1
"(u'p', u'th')",ay,1
"(u'eh', u'eh')",n,30
"(u'iy', u'f')",#,991
"(u'sh', u'z')",ow,27
"(u'#', u'ih')",g,521
"(u'er', u't')",ey,1
"(u't', u't')",aw,1
"(u'ih', u'ah')",zh,62
"(u'ah', u'er')",f,10
"(u'#', u's')",ae,171
"(u'ae', u'ih')",s,28
"(u'd', u's')",er,133
"(u'eh', u'ah')",n,160
"(u'l', u'er')",aw,8
"(u'ch', u'ch')",er,124
"(u'b', u'n')",ay,14
"(u's', u'z')",ay,44
"(u'k', u'uh')",w,2
"(u'ay', u'z')",n,31
"(u'aa', u'w')",t,1
"(u'r', u't')",ae,32
"(u'm', u't')",ey,26
"(u'b', u'eh')",s,1
"(u'uw', u'r')",#,253
"(u'f', u'k')",ih,170
"(u'r', u'p')",uw,66
"(u'p', u's')",ey,37
"(u'iy', u'iy')",l,1297
"(u'ey', u'iy')",sh,1
"(u'd', u'ih')",#,1465
"(u'l', u'n')",ih,140
"(u'eh', u'ih')",jh,21
"(u'iy', u'aa')",#,393
"(u'jh', u's')",ey,12
"(u'hh', u'm')",ah,136
"(u'k', u'er')",t,113
"(u'#', u'er')",hh,685
"(u'm', u't')",p,17
"(u'ow', u'l')",n,230
"(u'#', u'uh')",hh,15
"(u'ah', u'ah')",n,832
"(u'hh', u's')",ay,11
"(u'l', u'eh')",r,101
"(u'n', u'th')",#,215
"(u'aa', u'iy')",p,19
"(u'#', u'ow')",y,661
"(u'b', u'eh')",r,92
"(u'el', u'jh')",#,35
"(u'uw', u'ah')",t,41
"(u'm', u'aa')",#,197
"(u'v', u'n')",iy,12
"(u'ow', u'ch')",r,47
"(u'aa', u'y')",#,20
"(u'ey', u'ng')",ih,231
"(u'aa', u'w')",s,1
"(u'g', u'eh')",r,33
"(u'<', u'm')",ah,6
"(u'l', u'k')",th,6
"(u'eh', u't')",jh,6
"(u'k', u'#')",er,54
"(u'dh', u'n')",eh,999
"(u'w', u'm')",aa,1
"(u'm', u'y')",p,98
"(u'v', u'ah')",l,11
"(u'hh', u'l')",uw,1
"(u'm', u'er')",w,6
"(u'ah', u'ah')",m,33
